,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
2379,ADDRESS,DOB,Department of Buildings,3052200057,BROOKLYN,,,,BROOKLYN,2019-07-23T11:31:48.000,14 BROOKLYN,General Construction/Plumbing,2019-07-23T11:31:48.000,,,Debris - Falling Or In Danger Of Falling,N/A,680 EAST   21 STREET,11226,,,,40.63730605746849,"{'type': 'Point', 'coordinates': [-73.957541495416, 40.637306057468]}",,-73.95754149541608,UNKNOWN,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,EAST   21 STREET,,,43359648,,996034,171467
2380,ADDRESS,DOB,Department of Buildings,3053400077,BROOKLYN,,,,BROOKLYN,2019-07-23T11:31:48.000,12 BROOKLYN,General Construction/Plumbing,2019-07-23T11:31:48.000,,,Adjacent Buildings Not Protected,N/A,289 EAST    7 STREET,11218,,,,40.644760064552905,"{'type': 'Point', 'coordinates': [-73.972955985439, 40.644760064553]}",,-73.97295598543887,UNKNOWN,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,EAST    7 STREET,,,43356773,,991755,174181
2381,ADDRESS,HPD,Department of Housing Preservation and Development,,BRONX,,,,BRONX,,05 BRONX,FLOORING/STAIRS,2019-07-23T11:31:59.000,,,FLOOR,,1960 GRAND CONCOURSE,10457,,,,40.850695430544334,"{'type': 'Point', 'coordinates': [-73.904989626922, 40.850695430544]}",RESIDENTIAL BUILDING,-73.90498962692226,PHONE,BRONX,Unspecified,2019-07-23T00:00:00.000,,,Open,GRAND CONCOURSE,,,43358570,,1010535,249223
2382,ADDRESS,HPD,Department of Housing Preservation and Development,2059190448,BRONX,,,,BRONX,,08 BRONX,PLUMBING,2019-07-23T11:32:07.000,,,WATER SUPPLY,,3750 HUDSON MANOR TERRACE,10463,,,,40.888712226428794,"{'type': 'Point', 'coordinates': [-73.91559729951, 40.888712226429]}",RESIDENTIAL BUILDING,-73.91559729951,PHONE,BRONX,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,HUDSON MANOR TERRACE,,,43359586,,1007587,263071
2383,,DOT,Department of Transportation,5003560139,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,Sidewalk Condition,2019-07-23T11:32:11.000,MANOR ROAD,SOUTH GREENLEAF AVENUE,Sidewalk Violation,,103 BENEDICT AVENUE,10314,MANOR ROAD,SOUTH GREENLEAF AVENUE,BENEDICT AVENUE,40.62293932695326,"{'type': 'Point', 'coordinates': [-74.125709093599, 40.622939326953]}",Sidewalk,-74.12570909359908,PHONE,STATEN ISLAND,Unspecified,,,,In Progress,BENEDICT AVENUE,,,43355644,,949353,166255
2384,ADDRESS,HPD,Department of Housing Preservation and Development,2031960056,BRONX,,,,BRONX,,05 BRONX,UNSANITARY CONDITION,2019-07-23T11:32:27.000,,,PESTS,,2264 GRAND AVENUE,10453,,,,40.85879025103595,"{'type': 'Point', 'coordinates': [-73.90583121816, 40.858790251036]}",RESIDENTIAL BUILDING,-73.9058312181596,PHONE,BRONX,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,GRAND AVENUE,,,43364915,,1010299,252172
2385,ADDRESS,HPD,Department of Housing Preservation and Development,3056250008,BROOKLYN,,,,BROOKLYN,,12 BROOKLYN,HEAT/HOT WATER,2019-07-23T11:32:33.000,,,ENTIRE BUILDING,,914 47 STREET,11219,,,,40.64112640153485,"{'type': 'Point', 'coordinates': [-73.999214487138, 40.641126401535]}",RESIDENTIAL BUILDING,-73.99921448713758,MOBILE,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,47 STREET,,,43355367,,984468,172856
2386,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,,2019-07-23T11:35:00.000,Unspecified BROOKLYN,Traffic Signal Condition,2019-07-23T11:33:00.000,,,Controller,N/A,,,REMSEN AVE,WINTHROP ST,,,,,,UNKNOWN,BROOKLYN,Unspecified,2019-07-23T11:35:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43356197,,,
2387,,NYPD,New York City Police Department,3056510048,BROOKLYN,,,,BROOKLYN,,12 BROOKLYN,Blocked Driveway,2019-07-23T11:33:01.000,8 AVENUE,9 AVENUE,Partial Access,,873 52 STREET,11220,8 AVENUE,9 AVENUE,52 STREET,40.639119915298686,"{'type': 'Point', 'coordinates': [-74.003404987773, 40.639119915299]}",Street/Sidewalk,-74.00340498777314,MOBILE,BROOKLYN,Unspecified,2019-07-23T15:36:37.000,Your complaint has been received by the Police Department and additional information will be availab,,In Progress,52 STREET,,,43362451,,983305,172125
2388,BLOCKFACE,DOT,Department of Transportation,,STATEN ISLAND,,,,STATEN ISLAND,,03 STATEN ISLAND,Street Condition,2019-07-23T11:33:01.000,THORNYCROFT AVENUE,WINCHESTER AVENUE,Pothole,,HYLAN BOULEVARD,10312,,,,,,,,UNKNOWN,STATEN ISLAND,Unspecified,2019-07-23T11:33:01.000,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,,Open,HYLAN BOULEVARD,,,43357881,,,
2389,,DPR,Department of Parks and Recreation,4072900001,QUEENS,,,,FRESH MEADOWS,,08 QUEENS,Maintenance or Facility,2019-07-23T11:33:05.000,196 STREET,196 PLACE,Grass/Weeds,,196-10 UNION TURNPIKE,11366,196 STREET,196 PLACE,UNION TURNPIKE,40.730953577308505,"{'type': 'Point', 'coordinates': [-73.774639731174, 40.730953577309]}",Park,-73.77463973117385,PHONE,QUEENS,Cunningham Park,,,,In Progress,UNION TURNPIKE,,,43360103,,1046709,205663
2390,,DPR,Department of Parks and Recreation,3045950009,BROOKLYN,,,,BROOKLYN,,17 BROOKLYN,Overgrown Tree/Branches,2019-07-23T11:33:06.000,MONTGOMERY STREET,FORD STREET,Blocking Street,,1010 EAST NEW YORK AVENUE,11212,MONTGOMERY STREET,FORD STREET,EAST NEW YORK AVENUE,40.66425413951457,"{'type': 'Point', 'coordinates': [-73.929250486574, 40.664254139515]}",Street/Curbside,-73.92925048657365,PHONE,BROOKLYN,Unspecified,,,,In Progress,EAST NEW YORK AVENUE,,,43361989,,1003878,181290
2391,,DOT,Department of Transportation,5062570021,STATEN ISLAND,,,,STATEN ISLAND,2019-07-23T12:14:35.000,03 STATEN ISLAND,Street Condition,2019-07-23T11:33:25.000,NORTH RAILROAD STREET,NORTH RAILROAD STREET,Cave-in,,10 JEFFERSON BOULEVARD,10312,NORTH RAILROAD STREET,NORTH RAILROAD STREET,JEFFERSON BOULEVARD,40.54083361962989,"{'type': 'Point', 'coordinates': [-74.177889230084, 40.54083361963]}",Street,-74.17788923008354,UNKNOWN,STATEN ISLAND,Unspecified,2019-07-23T16:14:37.000,The Department of Transportation inspected the condition you reported and found that the condition m,,Closed,JEFFERSON BOULEVARD,,,43359125,,934807,136367
2392,ADDRESS,DEP,Department of Environmental Protection,3066050063,BROOKLYN,,,,BROOKLYN,,11 BROOKLYN,Sewer,2019-07-23T11:34:00.000,65 ST,AVENUE P,Sewer Backup (Use Comments) (SA),,1525 WEST    2 STREET,11204,,,,40.61005017205664,"{'type': 'Point', 'coordinates': [-73.976207878499, 40.610050172057]}",,-73.97620787849938,UNKNOWN,BROOKLYN,Unspecified,,,,Open,WEST    2 STREET,,,43361859,,990856,161535
2393,,NYPD,New York City Police Department,3056640001,BROOKLYN,,,,BROOKLYN,,12 BROOKLYN,Animal-Abuse,2019-07-23T11:34:01.000,52 STREET,53 STREET,Neglected,,5225 14 AVENUE,11219,52 STREET,53 STREET,14 AVENUE,40.63183226607572,"{'type': 'Point', 'coordinates': [-73.991843332791, 40.631832266076]}",Residential Building/House,-73.99184333279098,PHONE,BROOKLYN,Unspecified,2019-07-23T16:24:48.000,Your complaint has been received by the Police Department and additional information will be availab,,In Progress,14 AVENUE,,,43359560,,986514,169470
2394,,NYPD,New York City Police Department,3048530093,BROOKLYN,,,,BROOKLYN,2019-07-23T22:38:57.000,17 BROOKLYN,Noise - Residential,2019-07-23T11:34:14.000,NOSTRAND AVENUE,NEW YORK AVENUE,Loud Music/Party,,275 LINDEN BOULEVARD,11226,NOSTRAND AVENUE,NEW YORK AVENUE,LINDEN BOULEVARD,40.65270619634423,"{'type': 'Point', 'coordinates': [-73.948723772888, 40.652706196344]}",Residential Building/House,-73.9487237728878,ONLINE,BROOKLYN,Unspecified,2019-07-24T02:38:59.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,LINDEN BOULEVARD,,,43355024,,998478,177079
2395,,DOHMH,Department of Health and Mental Hygiene,3031840019,BROOKLYN,,,,BROOKLYN,,04 BROOKLYN,Smoking,2019-07-23T11:34:26.000,EVERGREEN AVENUE,CENTRAL AVENUE,Smoking Violation,,114 TROUTMAN STREET,11206,EVERGREEN AVENUE,CENTRAL AVENUE,TROUTMAN STREET,40.69950833760821,"{'type': 'Point', 'coordinates': [-73.929786496083, 40.699508337608]}",Residential Building,-73.92978649608251,ONLINE,BROOKLYN,Unspecified,,,,In Progress,TROUTMAN STREET,,,43358563,,1003719,194134
2396,,NYPD,New York City Police Department,3049020071,BROOKLYN,,,,BROOKLYN,2019-07-23T13:21:09.000,17 BROOKLYN,Illegal Parking,2019-07-23T11:34:34.000,SNYDER AVENUE,TILDEN AVENUE,Parking Permit Improper Use,,87 EAST   31 STREET,11226,SNYDER AVENUE,TILDEN AVENUE,EAST   31 STREET,40.64845984242735,"{'type': 'Point', 'coordinates': [-73.948334236681, 40.648459842427]}",Street/Sidewalk,-73.94833423668082,PHONE,BROOKLYN,Unspecified,2019-07-23T17:21:11.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,EAST   31 STREET,,,43360566,,998587,175532
2397,,DOT,Department of Transportation,3003630001,BROOKLYN,,,,BROOKLYN,,06 BROOKLYN,Sidewalk Condition,2019-07-23T11:34:42.000,BEND,HICKS STREET,Broken Sidewalk,,55 RAPELYE STREET,11231,BEND,HICKS STREET,RAPELYE STREET,40.680887204257004,"{'type': 'Point', 'coordinates': [-74.004124598634, 40.680887204257]}",Sidewalk,-74.00412459863355,PHONE,BROOKLYN,Unspecified,,,,In Progress,RAPELYE STREET,,,43364435,,983106,187342
2398,ADDRESS,DHS,Department of Homeless Services,,MANHATTAN,,,,,2019-07-23T11:44:15.000,01 MANHATTAN,Homeless Person Assistance,2019-07-23T11:34:48.000,FULTON STREET,NASSAU STREET,N/A,,FULTON STREET,10038,FULTON STREET,NASSAU STREET,,40.71022035176653,"{'type': 'Point', 'coordinates': [-74.007744239694, 40.710220351767]}",N/A,-74.00774423969352,MOBILE,MANHATTAN,Unspecified,2019-07-23T11:44:15.000,The Department of Homeless Services did not have enough information to act on your request.,,Closed,FULTON STREET,,,43358571,,982103,198029
2399,ADDRESS,DOB,Department of Buildings,1021620001,MANHATTAN,,,,NEW YORK,2019-07-23T11:34:51.000,12 MANHATTAN,Building/Use,2019-07-23T11:34:51.000,,,Illegal Conversion Of Residential Building/Space,,1365 SAINT NICHOLAS AVENUE,10033,,,,40.84777933601725,"{'type': 'Point', 'coordinates': [-73.934870965085, 40.847779336017]}",,-73.9348709650853,UNKNOWN,MANHATTAN,Unspecified,2019-07-23T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,SAINT NICHOLAS AVENUE,,,43365151,,1002269,248153
2400,ADDRESS,DOB,Department of Buildings,4013210042,QUEENS,,,,Woodside,2019-07-23T11:34:51.000,02 QUEENS,General Construction/Plumbing,2019-07-23T11:34:51.000,,,Building Permit - None,,43-36 53 STREET,11377,,,,40.74369747871864,"{'type': 'Point', 'coordinates': [-73.911677787392, 40.743697478719]}",,-73.91167778739216,UNKNOWN,QUEENS,Unspecified,2019-07-23T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,53 STREET,,,43357446,,1008724,210238
2401,ADDRESS,DOB,Department of Buildings,1021530036,MANHATTAN,,,,NEW YORK,2019-07-23T11:34:51.000,12 MANHATTAN,General Construction/Plumbing,2019-07-23T11:34:51.000,,,Egress - Doors Locked/Blocked/Improper/No Secondary Means,N/A,560 WEST  180 STREET,10033,,,,40.848300044100206,"{'type': 'Point', 'coordinates': [-73.933493333252, 40.8483000441]}",,-73.93349333325226,UNKNOWN,MANHATTAN,Unspecified,2019-07-23T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,WEST  180 STREET,,,43357396,,1002650,248343
2402,,DOHMH,Department of Health and Mental Hygiene,5036490016,STATEN ISLAND,,,,STATEN ISLAND,,02 STATEN ISLAND,Rodent,2019-07-23T11:34:54.000,CLAWSON STREET,HYLAN BOULEVARD,Condition Attracting Rodents,,353 NEW DORP LANE,10306,CLAWSON STREET,HYLAN BOULEVARD,NEW DORP LANE,40.571023062828395,"{'type': 'Point', 'coordinates': [-74.110777884779, 40.571023062828]}",Other (Explain Below),-74.1107778847791,ONLINE,STATEN ISLAND,Unspecified,,,,In Progress,NEW DORP LANE,,,43356007,,953474,147335
2403,ADDRESS,HPD,Department of Housing Preservation and Development,3034370034,BROOKLYN,,,,BROOKLYN,,04 BROOKLYN,GENERAL,2019-07-23T11:34:57.000,,,COOKING GAS,,1362 DECATUR STREET,11237,,,,40.692216202592995,"{'type': 'Point', 'coordinates': [-73.904148071151, 40.692216202593]}",RESIDENTIAL BUILDING,-73.90414807115124,ONLINE,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,DECATUR STREET,,,43362140,,1010831,191484
2404,ADDRESS,HPD,Department of Housing Preservation and Development,3058620051,BROOKLYN,,,,BROOKLYN,,10 BROOKLYN,HEAT/HOT WATER,2019-07-23T11:34:58.000,,,ENTIRE BUILDING,,6824 3 AVENUE,11220,,,,40.63625973922535,"{'type': 'Point', 'coordinates': [-74.025840768227, 40.636259739225]}",RESIDENTIAL BUILDING,-74.02584076822744,PHONE,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,3 AVENUE,,,43360650,,977078,171084
2405,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-23T15:30:00.000,06 BRONX,Sewer,2019-07-23T11:35:00.000,,,Sewer Odor (SA2),,,10458,CAMBRELENG AVENUE,EAST 187 STREET,,40.854498283630384,"{'type': 'Point', 'coordinates': [-73.885420724713, 40.85449828363]}",,-73.8854207247129,UNKNOWN,BRONX,Unspecified,2019-07-23T15:30:00.000,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,,Closed,,,,43360957,,1015947,250615
2406,,DSNY,BCC - Staten Island,,Unspecified,,,,,,0 Unspecified,Missed Collection (All Materials),2019-07-23T11:35:00.000,CLAWSON STREET,EBBITTS AVENUE,1RG Missed Recycling Paper,DSNY Garage,231 ALLISON AVENUE,,,,,,,Sidewalk,,PHONE,Unspecified,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,ALLISON AVENUE,,,43360525,,,
2407,ADDRESS,DEP,Department of Environmental Protection,1005460040,MANHATTAN,,,,NEW YORK,2019-07-23T11:35:00.000,02 MANHATTAN,Water System,2019-07-23T11:35:00.000,BROADWAY,MERCER ST,Fire Hydrant Emergency (FHE),,1 WEST    4 STREET,10012,,,,40.7284786136985,"{'type': 'Point', 'coordinates': [-73.994367922533, 40.728478613699]}",,-73.99436792253336,UNKNOWN,MANHATTAN,Unspecified,,,,Open,WEST    4 STREET,,,43360025,,985811,204681
2408,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,,,Unspecified BRONX,Street Light Condition,2019-07-23T11:35:00.000,,,Street Light Out,,,,HARRISON AVE,180 ST W,,,,,,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43358723,,,
2409,,DPR,Department of Parks and Recreation,3082320021,BROOKLYN,,,,BROOKLYN,,18 BROOKLYN,Damaged Tree,2019-07-23T11:35:10.000,EAST  106 STREET,EAST  107 STREET,Tree Leaning/Uprooted,,10616 AVENUE J,11236,EAST  106 STREET,EAST  107 STREET,AVENUE J,40.64668836525976,"{'type': 'Point', 'coordinates': [-73.89156133234, 40.64668836526]}",Street/Curbside,-73.89156133234046,PHONE,BROOKLYN,Unspecified,,,,In Progress,AVENUE J,,,43362992,,1014342,174901
2410,,DOHMH,Department of Health and Mental Hygiene,4117510043,QUEENS,,,,SOUTH OZONE PARK,,10 QUEENS,Asbestos,2019-07-23T11:35:30.000,128 STREET,129 STREET,N/A,,128-15 CEDRIC ROAD,11420,128 STREET,129 STREET,CEDRIC ROAD,40.67363241293651,"{'type': 'Point', 'coordinates': [-73.810004155281, 40.673632412937]}",3+ Family Apartment Building,-73.81000415528081,ONLINE,QUEENS,Unspecified,,,,In Progress,CEDRIC ROAD,,,43358926,,1036953,184756
2411,,DPR,Department of Parks and Recreation,3045950009,BROOKLYN,,,,BROOKLYN,,17 BROOKLYN,Overgrown Tree/Branches,2019-07-23T11:35:36.000,MONTGOMERY STREET,FORD STREET,Blocking Street,,1010 EAST NEW YORK AVENUE,11212,MONTGOMERY STREET,FORD STREET,EAST NEW YORK AVENUE,40.66425413951457,"{'type': 'Point', 'coordinates': [-73.929250486574, 40.664254139515]}",Street/Curbside,-73.92925048657365,PHONE,BROOKLYN,Unspecified,,,,In Progress,EAST NEW YORK AVENUE,,,43364725,,1003878,181290
2412,ADDRESS,HPD,Department of Housing Preservation and Development,4159260001,QUEENS,,,,Arverne,,14 QUEENS,UNSANITARY CONDITION,2019-07-23T11:35:36.000,,,MOLD,,102 BEACH   59 STREET,11692,,,,40.59009856006774,"{'type': 'Point', 'coordinates': [-73.788699877084, 40.590098560068]}",RESIDENTIAL BUILDING,-73.78869987708397,PHONE,QUEENS,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BEACH   59 STREET,,,43363920,,1042936,154336
2413,,NYPD,New York City Police Department,3004520001,BROOKLYN,,,,BROOKLYN,2019-07-23T14:09:07.000,06 BROOKLYN,Illegal Parking,2019-07-23T11:35:39.000,CARROLL STREET,1 STREET,Posted Parking Sign Violation,,363 BOND STREET,11231,CARROLL STREET,1 STREET,BOND STREET,40.678186055636885,"{'type': 'Point', 'coordinates': [-73.990828187116, 40.678186055637]}",Street/Sidewalk,-73.99082818711588,MOBILE,BROOKLYN,Unspecified,2019-07-23T18:09:10.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BOND STREET,,,43361875,,986794,186358
2414,ADDRESS,HPD,Department of Housing Preservation and Development,2022820018,BRONX,,,,BRONX,,01 BRONX,UNSANITARY CONDITION,2019-07-23T11:35:39.000,,,PESTS,,440 EAST  138 STREET,10454,,,,40.80852984312962,"{'type': 'Point', 'coordinates': [-73.921540124318, 40.80852984313]}",RESIDENTIAL BUILDING,-73.92154012431767,PHONE,BRONX,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST  138 STREET,,,43355755,,1005970,233856
2415,,DOT,Department of Transportation,4094720021,QUEENS,,,,SOUTH RICHMOND HILL,,09 QUEENS,Street Condition,2019-07-23T11:35:40.000,127 STREET,129 STREET,Cave-in,,127-19 101 AVENUE,11419,127 STREET,129 STREET,101 AVENUE,40.69194363544303,"{'type': 'Point', 'coordinates': [-73.819017521779, 40.691943635443]}",Street,-73.81901752177899,ONLINE,QUEENS,Unspecified,,,,In Progress,101 AVENUE,,,43357774,,1034439,191422
2416,,DOHMH,Department of Health and Mental Hygiene,3048910001,BROOKLYN,,,,BROOKLYN,,17 BROOKLYN,Rodent,2019-07-23T11:35:46.000,CHURCH AVENUE,SNYDER AVENUE,Mouse Sighting,,249 EAST   37 STREET,11203,CHURCH AVENUE,SNYDER AVENUE,EAST   37 STREET,40.65084517791528,"{'type': 'Point', 'coordinates': [-73.942786148053, 40.650845177915]}",3+ Family Apt. Building,-73.94278614805258,PHONE,BROOKLYN,Unspecified,,,,In Progress,EAST   37 STREET,,,43358662,,1000126,176402
2417,,DPR,Department of Parks and Recreation,3087520092,BROOKLYN,,,,BROOKLYN,,15 BROOKLYN,New Tree Request,2019-07-23T11:35:51.000,HAMPTON AVENUE,ORIENTAL BOULEVARD,For One Address,,193 IRWIN STREET,11235,HAMPTON AVENUE,ORIENTAL BOULEVARD,IRWIN STREET,40.57842146492327,"{'type': 'Point', 'coordinates': [-73.943625763711, 40.578421464923]}",Street,-73.94362576371108,PHONE,BROOKLYN,Unspecified,,,,In Progress,IRWIN STREET,,,43362452,,999910,150016
2418,BLOCKFACE,DOT,Department of Transportation,,QUEENS,,,,East Elmhurst,,03 QUEENS,Street Condition,2019-07-23T11:36:19.000,100 STREET,101 STREET,Pothole,,32 AVENUE,11369,,,,40.75923526148349,"{'type': 'Point', 'coordinates': [-73.868312361265, 40.759235261483]}",,-73.86831236126523,UNKNOWN,QUEENS,Unspecified,2019-07-23T11:36:19.000,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,,Open,32 AVENUE,,,43363079,,1020732,215914
2419,,DOT,Department of Transportation,3008220024,BROOKLYN,,,,BROOKLYN,,07 BROOKLYN,Sidewalk Condition,2019-07-23T11:36:34.000,3 AVENUE,4 AVENUE,Sidewalk Collapsed,,348 54 STREET,11220,3 AVENUE,4 AVENUE,54 STREET,40.6447978311544,"{'type': 'Point', 'coordinates': [-74.015873277859, 40.644797831154]}",Sidewalk,-74.0158732778588,ONLINE,BROOKLYN,Unspecified,,,,In Progress,54 STREET,,,43362427,,979845,174194
2420,,DOHMH,Department of Health and Mental Hygiene,5003910079,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,Rodent,2019-07-23T11:36:42.000,WARDWELL AVENUE,CLINTON B FISK AVENUE,Rat Sighting,,353 COLLEGE AVENUE,10314,WARDWELL AVENUE,CLINTON B FISK AVENUE,COLLEGE AVENUE,40.62105983892446,"{'type': 'Point', 'coordinates': [-74.132423639411, 40.621059838924]}",1-2 Family Dwelling,-74.13242363941069,ONLINE,STATEN ISLAND,Unspecified,,,,In Progress,COLLEGE AVENUE,,,43359935,,947488,165573
2421,,DPR,Department of Parks and Recreation,4055420005,QUEENS,,,,BAYSIDE,,11 QUEENS,New Tree Request,2019-07-23T11:36:47.000,45 AVENUE,45 ROAD,For One Address,,45-11 FRANCIS LEWIS BOULEVARD,11361,45 AVENUE,45 ROAD,FRANCIS LEWIS BOULEVARD,40.756423927211706,"{'type': 'Point', 'coordinates': [-73.782682194359, 40.756423927212]}",Street,-73.78268219435924,PHONE,QUEENS,Unspecified,,,,In Progress,FRANCIS LEWIS BOULEVARD,,,43358798,,1044457,214937
2422,ADDRESS,DEP,Department of Environmental Protection,,BROOKLYN,,,,BROOKLYN,,14 BROOKLYN,Sewer,2019-07-23T11:37:00.000,ALBEMARLE RD,BEVERLEY RD,Catch Basin Clogged/Flooding (Use Comments) (SC),,195 EAST   18 STREET,11226,,,,40.646285964067594,"{'type': 'Point', 'coordinates': [-73.962465436116, 40.646285964068]}",,-73.96246543611599,UNKNOWN,BROOKLYN,Unspecified,,,,Open,EAST   18 STREET,,,43363488,,994666,174738
2423,ADDRESS,DEP,Department of Environmental Protection,3035260318,BROOKLYN,,,,BROOKLYN,,16 BROOKLYN,Sewer,2019-07-23T11:37:00.000,BELMONT AVE,SUTTER AVE,Sewer Backup (Use Comments) (SA),,424 MOTHER GASTON BOULEVARD,11212,,,,40.66859118777205,"{'type': 'Point', 'coordinates': [-73.906586394237, 40.668591187772]}",,-73.90658639423707,UNKNOWN,BROOKLYN,Unspecified,,,,Open,MOTHER GASTON BOULEVARD,,,43357027,,1010164,182876
2424,,DSNY,BCC - Queens East,,QUEENS,,,,,,14 QUEENS,Missed Collection (All Materials),2019-07-23T11:37:00.000,CROSS BAY BOULEVARD,BROAD CHANNEL ISLAND SHORELINE,1 Missed Collection,DSNY Garage,29 WEST 16 ROAD,,,,,,,Sidewalk,,ONLINE,QUEENS,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,WEST 16 ROAD,,,43356642,,,
2425,ADDRESS,HPD,Department of Housing Preservation and Development,5012720011,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,UNSANITARY CONDITION,2019-07-23T11:37:04.000,,,PESTS,,35 HOLLAND AVENUE,10303,,,,40.639752741558745,"{'type': 'Point', 'coordinates': [-74.171260007129, 40.639752741559]}",RESIDENTIAL BUILDING,-74.1712600071286,PHONE,STATEN ISLAND,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,HOLLAND AVENUE,,,43361586,,936720,172402
2426,ADDRESS,HPD,Department of Housing Preservation and Development,2047090001,BRONX,,,,BRONX,,12 BRONX,WATER LEAK,2019-07-23T11:37:40.000,,,HEAVY FLOW,,1181 EAST  214 STREET,10469,,,,40.87601648917844,"{'type': 'Point', 'coordinates': [-73.851501693192, 40.876016489178]}",RESIDENTIAL BUILDING,-73.85150169319242,PHONE,BRONX,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST  214 STREET,,,43355882,,1025317,258469
2427,,NYPD,New York City Police Department,4036160029,QUEENS,,,,RIDGEWOOD,2019-07-23T22:18:33.000,05 QUEENS,Illegal Parking,2019-07-23T11:37:42.000,64 STREET,TRAFFIC AVENUE,Double Parked Blocking Traffic,,64-17 PALMETTO STREET,11385,64 STREET,TRAFFIC AVENUE,PALMETTO STREET,40.709058753102035,"{'type': 'Point', 'coordinates': [-73.895441936998, 40.709058753102]}",Street/Sidewalk,-73.89544193699832,MOBILE,QUEENS,Unspecified,2019-07-24T02:18:34.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,PALMETTO STREET,,,43355260,,1013238,197623
2428,ADDRESS,DOB,Department of Buildings,2048320035,BRONX,,,,BRONX,2019-07-23T11:37:54.000,12 BRONX,General Construction/Plumbing,2019-07-23T11:37:54.000,,,"Building - Vacant, Open And Unguarded",,4117 LOWERRE PLACE,10466,,,,40.89149847274323,"{'type': 'Point', 'coordinates': [-73.859619478994, 40.891498472743]}",,-73.85961947899405,UNKNOWN,BRONX,Unspecified,2019-07-23T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,LOWERRE PLACE,,,43362254,,1023063,264106
2429,ADDRESS,DEP,Department of Environmental Protection,1021320040,MANHATTAN,,,,NEW YORK,,12 MANHATTAN,Sewer,2019-07-23T11:38:00.000,W 177 ST,W 178 ST,Sewer Backup (Use Comments) (SA),,2372 AMSTERDAM AVENUE,10033,,,,40.84589511813115,"{'type': 'Point', 'coordinates': [-73.932523474093, 40.845895118131]}",,-73.93252347409297,UNKNOWN,MANHATTAN,Unspecified,,,,Open,AMSTERDAM AVENUE,,,43363489,,1002919,247467
