,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
3728,ADDRESS,HPD,Department of Housing Preservation and Development,2028780156,BRONX,,,,BRONX,2019-07-12T21:53:32.000,05 BRONX,UNSANITARY CONDITION,2019-07-10T16:16:27.000,,,MOLD,,1725 ANDREWS AVENUE SOUTH,10453,,,,40.850136961509634,"{'type': 'Point', 'coordinates': [-73.917583670425, 40.85013696151]}",RESIDENTIAL BUILDING,-73.91758367042492,PHONE,BRONX,Unspecified,2019-07-12T00:00:00.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,ANDREWS AVENUE SOUTH,,,43252931,,1007051,249016
3729,ADDRESS,HPD,Department of Housing Preservation and Development,1012400010,MANHATTAN,,,,NEW YORK,,07 MANHATTAN,GENERAL,2019-07-10T16:16:37.000,,,COOKING GAS,,2481 BROADWAY,10025,,,,40.79228001583477,"{'type': 'Point', 'coordinates': [-73.973524452788, 40.792280015835]}",RESIDENTIAL BUILDING,-73.97352445278835,ONLINE,MANHATTAN,Unspecified,2019-07-10T00:00:00.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Open,BROADWAY,,,43252868,,991581,227927
3730,ADDRESS,HPD,Department of Housing Preservation and Development,2050010046,BRONX,,,,BRONX,2019-07-14T12:45:14.000,12 BRONX,UNSANITARY CONDITION,2019-07-10T16:16:38.000,,,PESTS,,805 EAST  235 STREET,10466,,,,40.893859328812844,"{'type': 'Point', 'coordinates': [-73.853339042212, 40.893859328813]}",RESIDENTIAL BUILDING,-73.85333904221172,PHONE,BRONX,Unspecified,2019-07-14T12:45:14.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,EAST  235 STREET,,,43245103,,1024798,264969
3731,ADDRESS,HPD,Department of Housing Preservation and Development,3024050024,BROOKLYN,,,,BROOKLYN,2019-07-12T09:42:20.000,01 BROOKLYN,ELECTRIC,2019-07-10T16:16:38.000,,,POWER OUTAGE,,314 BEDFORD AVENUE,11249,,,,40.71364250131899,"{'type': 'Point', 'coordinates': [-73.96185756997, 40.713642501319]}",RESIDENTIAL BUILDING,-73.9618575699699,PHONE,BROOKLYN,Unspecified,2019-07-12T00:00:00.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,BEDFORD AVENUE,,,43247311,,994824,199278
3732,ADDRESS,HPD,Department of Housing Preservation and Development,2051130019,BRONX,,,,BRONX,2019-07-23T18:03:29.000,12 BRONX,FLOORING/STAIRS,2019-07-10T16:16:40.000,,,FLOOR,,709 ST OUEN STREET,10470,,,,40.9040645546938,"{'type': 'Point', 'coordinates': [-73.849456617407, 40.904064554694]}",RESIDENTIAL BUILDING,-73.84945661740684,PHONE,BRONX,Unspecified,2019-07-23T18:03:29.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,ST OUEN STREET,,,43251751,,1025865,268689
3733,ADDRESS,HPD,Department of Housing Preservation and Development,3057460038,BROOKLYN,,,,BROOKLYN,2019-07-22T08:47:06.000,10 BROOKLYN,GENERAL,2019-07-10T16:16:42.000,,,COOKING GAS,,6402 13 AVENUE,11219,,,,40.62649119125525,"{'type': 'Point', 'coordinates': [-74.001005091887, 40.626491191255]}",RESIDENTIAL BUILDING,-74.00100509188702,PHONE,BROOKLYN,Unspecified,2019-07-22T08:47:06.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,13 AVENUE,,,43247255,,983971,167524
3734,ADDRESS,HPD,Department of Housing Preservation and Development,3051870025,BROOKLYN,,,,BROOKLYN,2019-07-16T02:13:43.000,Unspecified BROOKLYN,WATER LEAK,2019-07-10T16:16:47.000,,,SLOW LEAK,,2204 CLARENDON ROAD,11226,,,,40.642773190979575,"{'type': 'Point', 'coordinates': [-73.956258824009, 40.64277319098]}",RESIDENTIAL BUILDING,-73.95625882400851,PHONE,BROOKLYN,Unspecified,2019-07-16T02:13:43.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,CLARENDON ROAD,,,43248498,,996389,173459
3735,,DHS,Department of Homeless Services,1008290001,MANHATTAN,,,,NEW YORK,2019-07-10T17:16:20.000,05 MANHATTAN,Homeless Person Assistance,2019-07-10T16:16:54.000,BROADWAY,AVENUE OF THE AMERICAS,N/A,,800 SIXTH AVENUE,10001,BROADWAY,AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,40.74534211948347,"{'type': 'Point', 'coordinates': [-73.990486922415, 40.745342119483]}",,-73.99048692241524,MOBILE,MANHATTAN,Unspecified,2019-07-10T21:16:20.000,The Department of Homeless Services did not have enough information to act on your request.,,Closed,SIXTH AVENUE,,,43252765,,986886,210825
3736,ADDRESS,HPD,Department of Housing Preservation and Development,3037920019,BROOKLYN,,,,BROOKLYN,2019-07-16T12:46:37.000,Unspecified BROOKLYN,UNSANITARY CONDITION,2019-07-10T16:16:58.000,,,GARBAGE/RECYCLING STORAGE,,437 WYONA STREET,11207,,,,40.66780153066641,"{'type': 'Point', 'coordinates': [-73.891876664607, 40.667801530666]}",RESIDENTIAL BUILDING,-73.89187666460745,PHONE,BROOKLYN,Unspecified,2019-07-16T12:46:37.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,WYONA STREET,,,43245052,,1014245,182593
3737,ADDRESS,DOT,Department of Transportation,3068170004,BROOKLYN,,,,BROOKLYN,,15 BROOKLYN,Street Condition,2019-07-10T16:17:00.000,CONEY ISLAND AVENUE,EAST   12 STREET,Pothole,,1112 AVENUE R,11223,,,,40.60537728752836,"{'type': 'Point', 'coordinates': [-73.961494465155, 40.605377287528]}",,-73.96149446515477,UNKNOWN,BROOKLYN,Unspecified,2019-07-10T16:17:00.000,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,,Open,AVENUE R,,,43248631,,994942,159834
3738,ADDRESS,HPD,Department of Housing Preservation and Development,2028780156,BRONX,,,,BRONX,2019-07-23T02:08:30.000,05 BRONX,WATER LEAK,2019-07-10T16:17:01.000,,,SLOW LEAK,,1725 ANDREWS AVENUE SOUTH,10453,,,,40.850136961509634,"{'type': 'Point', 'coordinates': [-73.917583670425, 40.85013696151]}",RESIDENTIAL BUILDING,-73.91758367042492,PHONE,BRONX,Unspecified,2019-07-23T02:08:30.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,ANDREWS AVENUE SOUTH,,,43248569,,1007051,249016
3739,ADDRESS,HPD,Department of Housing Preservation and Development,2033070053,BRONX,,,,BRONX,2019-07-16T15:13:47.000,Unspecified BRONX,UNSANITARY CONDITION,2019-07-10T16:17:07.000,,,GARBAGE/RECYCLING STORAGE,,3001 VALENTINE AVENUE,10458,,,,40.87237192944718,"{'type': 'Point', 'coordinates': [-73.885581563149, 40.872371929447]}",RESIDENTIAL BUILDING,-73.88558156314949,PHONE,BRONX,Unspecified,2019-07-16T15:13:47.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,VALENTINE AVENUE,,,43251865,,1015894,257127
3740,ADDRESS,HPD,Department of Housing Preservation and Development,2028780156,BRONX,,,,BRONX,,05 BRONX,FLOORING/STAIRS,2019-07-10T16:17:22.000,,,FLOOR,,1725 ANDREWS AVENUE SOUTH,10453,,,,40.850136961509634,"{'type': 'Point', 'coordinates': [-73.917583670425, 40.85013696151]}",RESIDENTIAL BUILDING,-73.91758367042492,PHONE,BRONX,Unspecified,2019-07-10T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,ANDREWS AVENUE SOUTH,,,43244928,,1007051,249016
3741,ADDRESS,HPD,Department of Housing Preservation and Development,3013770028,BROOKLYN,,,,BROOKLYN,2019-07-20T11:01:29.000,08 BROOKLYN,GENERAL,2019-07-10T16:17:24.000,,,BELL/BUZZER/INTERCOM,,1344 STERLING PLACE,11213,,,,40.671657103144106,"{'type': 'Point', 'coordinates': [-73.93438325039, 40.671657103144]}",RESIDENTIAL BUILDING,-73.93438325039038,PHONE,BROOKLYN,Unspecified,2019-07-20T11:01:29.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,STERLING PLACE,,,43247246,,1002452,183986
3742,ADDRESS,HPD,Department of Housing Preservation and Development,2032250106,BRONX,,,,BRONX,2019-07-16T10:43:14.000,Unspecified BRONX,FLOORING/STAIRS,2019-07-10T16:17:26.000,,,FLOOR,,2326 LORING PLACE NORTH,10468,,,,40.862195443275944,"{'type': 'Point', 'coordinates': [-73.908017237741, 40.862195443276]}",RESIDENTIAL BUILDING,-73.9080172377412,PHONE,BRONX,Unspecified,2019-07-16T10:43:14.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,LORING PLACE NORTH,,,43248460,,1009693,253412
3743,ADDRESS,HPD,Department of Housing Preservation and Development,2050010046,BRONX,,,,BRONX,2019-07-14T17:58:45.000,12 BRONX,DOOR/WINDOW,2019-07-10T16:17:27.000,,,WINDOW FRAME,,805 EAST  235 STREET,10466,,,,40.893859328812844,"{'type': 'Point', 'coordinates': [-73.853339042212, 40.893859328813]}",RESIDENTIAL BUILDING,-73.85333904221172,PHONE,BRONX,Unspecified,2019-07-14T17:58:45.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,EAST  235 STREET,,,43250464,,1024798,264969
3744,ADDRESS,HPD,Department of Housing Preservation and Development,3037920019,BROOKLYN,,,,BROOKLYN,2019-07-16T12:46:37.000,Unspecified BROOKLYN,UNSANITARY CONDITION,2019-07-10T16:17:34.000,,,GARBAGE/RECYCLING STORAGE,,437 WYONA STREET,11207,,,,40.66780153066641,"{'type': 'Point', 'coordinates': [-73.891876664607, 40.667801530666]}",RESIDENTIAL BUILDING,-73.89187666460745,PHONE,BROOKLYN,Unspecified,2019-07-16T12:46:37.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,WYONA STREET,,,43249501,,1014245,182593
3745,,DOHMH,Department of Health and Mental Hygiene,,QUEENS,,,,,,13 QUEENS,Mosquitoes,2019-07-10T16:17:36.000,115 ROAD,220 STREET,Large Number of Mosquitoes,,115 ROAD,11411,115 ROAD,220 STREET,,40.69847763204181,"{'type': 'Point', 'coordinates': [-73.738393556027, 40.698477632042]}",Other,-73.73839355602718,PHONE,QUEENS,Unspecified,,,,In Progress,115 ROAD,,,43250303,,1056790,193859
3746,ADDRESS,HPD,Department of Housing Preservation and Development,3066660135,BROOKLYN,,,,BROOKLYN,2019-07-12T15:39:09.000,15 BROOKLYN,HEAT/HOT WATER,2019-07-10T16:17:37.000,,,ENTIRE BUILDING,,2098 CONEY ISLAND AVENUE,11223,,,,40.6061404440375,"{'type': 'Point', 'coordinates': [-73.961803743861, 40.606140444038]}",RESIDENTIAL BUILDING,-73.96180374386077,PHONE,BROOKLYN,Unspecified,2019-07-12T00:00:00.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,CONEY ISLAND AVENUE,,,43248276,,994856,160112
3747,ADDRESS,HPD,Department of Housing Preservation and Development,3008370041,BROOKLYN,,,,BROOKLYN,2019-07-12T20:57:52.000,07 BROOKLYN,UNSANITARY CONDITION,2019-07-10T16:17:39.000,,,PESTS,,5610 3 AVENUE,11220,,,,40.6442046128316,"{'type': 'Point', 'coordinates': [-74.018200956592, 40.644204612832]}",RESIDENTIAL BUILDING,-74.01820095659207,PHONE,BROOKLYN,Unspecified,2019-07-12T00:00:00.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,3 AVENUE,,,43247306,,979199,173978
3748,ADDRESS,HPD,Department of Housing Preservation and Development,3036880030,BROOKLYN,,,,BROOKLYN,2019-07-11T02:13:34.000,05 BROOKLYN,HEAT/HOT WATER,2019-07-10T16:17:42.000,,,APARTMENT ONLY,,198 VERMONT STREET,11207,,,,40.675094291793485,"{'type': 'Point', 'coordinates': [-73.894712876719, 40.675094291793]}",RESIDENTIAL BUILDING,-73.89471287671861,PHONE,BROOKLYN,Unspecified,2019-07-11T02:13:34.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,VERMONT STREET,,,43252826,,1013455,185249
3749,,TLC,Taxi and Limousine Commission,,MANHATTAN,,,,,,06 MANHATTAN,Taxi Complaint,2019-07-10T16:17:45.000,1 AVENUE,EAST   43 STREET,Vehicle Complaint,,1 AVENUE,10017,1 AVENUE,EAST   43 STREET,,40.749515933606254,"{'type': 'Point', 'coordinates': [-73.969318762957, 40.749515933606]}",,-73.96931876295677,PHONE,MANHATTAN,Unspecified,2019-07-12T16:21:56.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,1 AVENUE,,"1 AVENUE AND EAST   43 STREET, MANHATTAN, NY, 10017",43249254,,992751,212347
3750,,NYPD,New York City Police Department,,Unspecified,,,,,2019-07-10T21:09:59.000,0 Unspecified,Illegal Parking,2019-07-10T16:17:55.000,EAST  146 STREET,EAST  149 STREET,Posted Parking Sign Violation,,PARK AVENUE,10451,EAST  146 STREET,EAST  149 STREET,,,,,,PHONE,Unspecified,Unspecified,2019-07-11T01:09:59.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,PARK AVENUE,,,43250581,,,
3751,ADDRESS,HPD,Department of Housing Preservation and Development,2033140014,BRONX,,,,BRONX,2019-07-13T02:13:51.000,07 BRONX,HEAT/HOT WATER,2019-07-10T16:17:59.000,,,ENTIRE BUILDING,,2682 CRESTON AVENUE,10468,,,,40.86729764123603,"{'type': 'Point', 'coordinates': [-73.894929202472, 40.867297641236]}",RESIDENTIAL BUILDING,-73.89492920247194,MOBILE,BRONX,Unspecified,2019-07-13T02:13:51.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,CRESTON AVENUE,,,43251732,,1013311,255275
3752,,DSNY,A - Queens,,QUEENS,,,,,2019-07-11T12:00:00.000,06 QUEENS,Other Enforcement,2019-07-10T16:18:00.000,65 ROAD,65 DRIVE,E6 Commercial Waste Disposal,N/A,65-35 WOODHAVEN BOULEVARD,,,,,,,Sidewalk,,PHONE,QUEENS,Unspecified,2019-07-11T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,WOODHAVEN BOULEVARD,,,43259607,,,
3753,ADDRESS,HPD,Department of Housing Preservation and Development,1006090062,MANHATTAN,,,,NEW YORK,2019-07-12T15:00:39.000,02 MANHATTAN,HEAT/HOT WATER,2019-07-10T16:18:02.000,,,APARTMENT ONLY,,133 WEST   13 STREET,10011,,,,40.73713020612709,"{'type': 'Point', 'coordinates': [-73.998412276839, 40.737130206127]}",RESIDENTIAL BUILDING,-73.99841227683935,PHONE,MANHATTAN,Unspecified,2019-07-12T00:00:00.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,WEST   13 STREET,,,43252938,,984690,207833
3754,ADDRESS,HPD,Department of Housing Preservation and Development,3048650001,BROOKLYN,,,,BROOKLYN,2019-07-15T09:30:11.000,17 BROOKLYN,DOOR/WINDOW,2019-07-10T16:18:04.000,,,DOOR,,751 TROY AVENUE,11203,,,,40.654747711387884,"{'type': 'Point', 'coordinates': [-73.936511829779, 40.654747711388]}",RESIDENTIAL BUILDING,-73.93651182977864,ONLINE,BROOKLYN,Unspecified,2019-07-15T09:30:11.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,TROY AVENUE,,,43250649,,1001866,177825
3755,,NYPD,New York City Police Department,1007120029,MANHATTAN,,,,NEW YORK,2019-07-10T18:42:06.000,04 MANHATTAN,Non-Emergency Police Matter,2019-07-10T16:18:06.000,9 AVENUE,WASHINGTON STREET,Other (complaint details),,401 WEST   14 STREET,10014,9 AVENUE,WASHINGTON STREET,WEST   14 STREET,40.74108526523044,"{'type': 'Point', 'coordinates': [-74.00566562122, 40.74108526523]}",Street/Sidewalk,-74.00566562121959,PHONE,MANHATTAN,Unspecified,2019-07-10T22:42:05.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST   14 STREET,,,43245169,,982680,209274
3756,ADDRESS,HPD,Department of Housing Preservation and Development,3065860006,BROOKLYN,,,,BROOKLYN,,12 BROOKLYN,UNSANITARY CONDITION,2019-07-10T16:18:07.000,,,GARBAGE/RECYCLING STORAGE,,414 AVENUE N,11230,,,,40.61438568008698,"{'type': 'Point', 'coordinates': [-73.970720751112, 40.614385680087]}",RESIDENTIAL BUILDING,-73.97072075111191,ONLINE,BROOKLYN,Unspecified,2019-07-10T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,AVENUE N,,,43250708,,992379,163115
3757,ADDRESS,HPD,Department of Housing Preservation and Development,2047850043,BRONX,,,,BRONX,2019-07-22T02:10:59.000,12 BRONX,DOOR/WINDOW,2019-07-10T16:18:08.000,,,WINDOW FRAME,,2908 KINGSLAND AVENUE,10469,,,,40.86863991012263,"{'type': 'Point', 'coordinates': [-73.840053087194, 40.868639910123]}",RESIDENTIAL BUILDING,-73.84005308719391,PHONE,BRONX,Unspecified,2019-07-22T02:10:59.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,KINGSLAND AVENUE,,,43249551,,1028488,255787
3758,,NYPD,New York City Police Department,5065500050,STATEN ISLAND,,,,STATEN ISLAND,2019-07-10T19:11:41.000,03 STATEN ISLAND,Illegal Parking,2019-07-10T16:18:09.000,HUGUENOT AVENUE,DEAD END,Unauthorized Bus Layover,,37 SHORT PLACE,10312,HUGUENOT AVENUE,DEAD END,SHORT PLACE,40.52457785021432,"{'type': 'Point', 'coordinates': [-74.187119022991, 40.524577850214]}",Street/Sidewalk,-74.18711902299137,PHONE,STATEN ISLAND,Unspecified,2019-07-10T23:11:41.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,SHORT PLACE,,,43244750,,932229,130450
3759,ADDRESS,HPD,Department of Housing Preservation and Development,3056780001,BROOKLYN,,,,BROOKLYN,,12 BROOKLYN,PLUMBING,2019-07-10T16:18:13.000,,,TOILET,,1401 55 STREET,11219,,,,40.63014430187132,"{'type': 'Point', 'coordinates': [-73.993075654656, 40.630144301871]}",RESIDENTIAL BUILDING,-73.99307565465625,PHONE,BROOKLYN,Unspecified,2019-07-10T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,55 STREET,,,43248362,,986172,168855
3760,ADDRESS,HPD,Department of Housing Preservation and Development,2043190010,BRONX,,,,BRONX,2019-07-16T09:57:40.000,Unspecified BRONX,UNSANITARY CONDITION,2019-07-10T16:18:15.000,,,MOLD,,2156 CRUGER AVENUE,10462,,,,40.85521919401333,"{'type': 'Point', 'coordinates': [-73.866658296832, 40.855219194013]}",RESIDENTIAL BUILDING,-73.86665829683199,PHONE,BRONX,Unspecified,2019-07-16T09:57:40.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,CRUGER AVENUE,,,43251789,,1021137,250885
3761,ADDRESS,HPD,Department of Housing Preservation and Development,3079270021,BROOKLYN,,,,BROOKLYN,2019-07-18T12:26:10.000,17 BROOKLYN,PAINT/PLASTER,2019-07-10T16:18:16.000,,,CEILING,,829 EAST   51 STREET,11203,,,,40.640955773799284,"{'type': 'Point', 'coordinates': [-73.928205020579, 40.640955773799]}",RESIDENTIAL BUILDING,-73.9282050205789,PHONE,BROOKLYN,Unspecified,2019-07-18T12:26:10.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,EAST   51 STREET,,,43247245,,1004175,172802
3762,ADDRESS,DOB,Department of Buildings,3072600020,BROOKLYN,,,,BROOKLYN,2019-07-23T00:00:00.000,13 BROOKLYN,Elevator,2019-07-10T16:18:16.000,,,Elevator - Single Device On Property/No Alternate Service,,2785 OCEAN PARKWAY,11235,,,,40.581828694142374,"{'type': 'Point', 'coordinates': [-73.967250155351, 40.581828694142]}",,-73.96725015535118,UNKNOWN,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",,Closed,OCEAN PARKWAY,,,43244700,,993347,151254
3763,ADDRESS,HPD,Department of Housing Preservation and Development,1006090062,MANHATTAN,,,,NEW YORK,2019-07-12T15:00:39.000,02 MANHATTAN,HEAT/HOT WATER,2019-07-10T16:18:17.000,,,APARTMENT ONLY,,133 WEST   13 STREET,10011,,,,40.73713020612709,"{'type': 'Point', 'coordinates': [-73.998412276839, 40.737130206127]}",RESIDENTIAL BUILDING,-73.99841227683935,PHONE,MANHATTAN,Unspecified,2019-07-12T00:00:00.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,WEST   13 STREET,,,43250670,,984690,207833
3764,ADDRESS,DOB,Department of Buildings,3013020001,BROOKLYN,,,,BROOKLYN,2019-07-10T16:18:17.000,09 BROOKLYN,Plumbing,2019-07-10T16:18:17.000,,,Plumbing-Defective/Leaking/Not Maintained,,220 MONTGOMERY STREET,11225,,,,40.66582706516124,"{'type': 'Point', 'coordinates': [-73.957462062442, 40.665827065161]}",,-73.95746206244218,UNKNOWN,BROOKLYN,Unspecified,2019-07-10T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,MONTGOMERY STREET,,,43251609,,996051,181858
3765,,DOT,Department of Transportation,,Unspecified,Eastbound,,Van Wyck Expwy Whitestone Br (I-678) (Exit 7) -Grand Central Pkwy (Exits 8E - W),,2019-07-11T03:17:35.000,0 Unspecified,Highway Condition,2019-07-10T16:18:17.000,,,Pothole - Highway,,,,,,,,,Highway,,ONLINE,Unspecified,Unspecified,2019-07-11T07:17:35.000,The Department of Transportation has determined that this issue is not within its jurisdiction.,Roadway,Closed,,,,43247434,,,
3766,ADDRESS,HPD,Department of Housing Preservation and Development,1006090062,MANHATTAN,,,,NEW YORK,2019-07-12T15:00:39.000,02 MANHATTAN,HEAT/HOT WATER,2019-07-10T16:18:18.000,,,APARTMENT ONLY,,133 WEST   13 STREET,10011,,,,40.73713020612709,"{'type': 'Point', 'coordinates': [-73.998412276839, 40.737130206127]}",RESIDENTIAL BUILDING,-73.99841227683935,PHONE,MANHATTAN,Unspecified,2019-07-12T00:00:00.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,WEST   13 STREET,,,43252937,,984690,207833
3767,ADDRESS,HPD,Department of Housing Preservation and Development,3039120006,BROOKLYN,,,,BROOKLYN,2019-07-11T10:33:35.000,05 BROOKLYN,ELECTRIC,2019-07-10T16:18:19.000,,,POWER OUTAGE,,49 SHEPHERD AVENUE,11208,,,,40.683816588436436,"{'type': 'Point', 'coordinates': [-73.882739397325, 40.683816588436]}",RESIDENTIAL BUILDING,-73.88273939732514,PHONE,BROOKLYN,Unspecified,2019-07-11T10:33:35.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,SHEPHERD AVENUE,,,43249532,,1016772,188431
3768,,DOHMH,Department of Health and Mental Hygiene,4063020012,QUEENS,,,,BAYSIDE,,11 QUEENS,Rodent,2019-07-10T16:18:39.000,40 AVENUE,DEAD END,Rat Sighting,,40-14 215 PLACE,11361,40 AVENUE,DEAD END,215 PLACE,40.764587870538854,"{'type': 'Point', 'coordinates': [-73.767746416191, 40.764587870539]}",1-2 Family Dwelling,-73.76774641619122,PHONE,QUEENS,Unspecified,,,,In Progress,215 PLACE,,,43246857,,1048587,217922
3769,ADDRESS,DEP,Department of Environmental Protection,2026930022,BRONX,,,,BRONX,2019-07-10T16:19:00.000,02 BRONX,Water System,2019-07-10T16:19:00.000,E 167 ST,HOME ST,Hydrant Running Full (WA4),,1230 PROSPECT AVENUE,10459,,,,40.82698938023855,"{'type': 'Point', 'coordinates': [-73.898566443059, 40.826989380239]}",,-73.898566443059,UNKNOWN,BRONX,Unspecified,2019-07-10T16:19:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,PROSPECT AVENUE,,,43245900,,1012322,240588
3770,,DOHMH,Department of Health and Mental Hygiene,1000780004,MANHATTAN,,,,NEW YORK,,01 MANHATTAN,Smoking,2019-07-10T16:19:06.000,JOHN STREET,FULTON STREET,Smoking Violation,,123 WILLIAM STREET,10038,JOHN STREET,FULTON STREET,WILLIAM STREET,40.709111521683795,"{'type': 'Point', 'coordinates': [-74.006892871855, 40.709111521684]}",Commercial Building,-74.00689287185496,PHONE,MANHATTAN,Unspecified,,,,In Progress,WILLIAM STREET,,,43244641,,982339,197625
3771,,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,,2019-07-12T11:23:43.000,14 BROOKLYN,Food Establishment,2019-07-10T16:19:08.000,EAST DRIVE,OCEAN AVENUE,Facility Construction,,EAST DRIVE,11226,EAST DRIVE,OCEAN AVENUE,,40.654882431881674,"{'type': 'Point', 'coordinates': [-73.961880353378, 40.654882431882]}",Restaurant/Bar/Deli/Bakery,-73.9618803533782,PHONE,BROOKLYN,Unspecified,2019-07-11T20:57:01.000,The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has,,Closed,EAST DRIVE,,,43249271,,994827,177870
3772,,NYPD,New York City Police Department,2027900003,BRONX,,,,BRONX,2019-07-10T18:36:48.000,04 BRONX,Illegal Parking,2019-07-10T16:19:16.000,EAST MT EDEN AVENUE,EAST  173 STREET,Blocked Hydrant,,1640 TOPPING AVENUE,10457,EAST MT EDEN AVENUE,EAST  173 STREET,TOPPING AVENUE,40.842920436444935,"{'type': 'Point', 'coordinates': [-73.905918738742, 40.842920436445]}",Street/Sidewalk,-73.9059187387424,PHONE,BRONX,Unspecified,2019-07-10T22:36:48.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,TOPPING AVENUE,,,43247028,,1010281,246390
