,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
4374,ADDRESS,DEP,Department of Environmental Protection,1021740119,MANHATTAN,,,,NEW YORK,2019-07-16T17:17:00.000,12 MANHATTAN,Water System,2019-07-16T17:17:00.000,W 196 ST,BROADWAY,Hydrant Running Full (WA4),,97 ELLWOOD STREET,10040,,,,40.861543454833466,"{'type': 'Point', 'coordinates': [-73.929250289876, 40.861543454833]}",,-73.92925028987564,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T17:17:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,ELLWOOD STREET,,,43298979,,1003820,253169
4375,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-16T22:00:00.000,04 BRONX,Water System,2019-07-16T17:17:00.000,E 157 ST,RIVER AVE,Hydrant Running Full (WA4),,,10451,EAST 157 STREET,RIVER AVENUE,,40.82572370961881,"{'type': 'Point', 'coordinates': [-73.927152934517, 40.825723709619]}",,-73.92715293451668,UNKNOWN,BRONX,Unspecified,2019-07-16T22:00:00.000,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,,,,43297869,,1004411,240119
4376,ADDRESS,DEP,Department of Environmental Protection,1015020001,MANHATTAN,,,,NEW YORK,2019-07-17T06:39:00.000,08 MANHATTAN,Noise,2019-07-16T17:17:00.000,5 AVE,MADISON AVE,Noise: Construction Equipment (NC1),N/A,2 EAST   91 STREET,10128,,,,40.78460657363493,"{'type': 'Point', 'coordinates': [-73.957866445206, 40.784606573635]}",,-73.95786644520645,UNKNOWN,MANHATTAN,Unspecified,2019-07-17T06:39:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,EAST   91 STREET,,,43296479,,995918,225133
4377,ADDRESS,DEP,Department of Environmental Protection,4163120011,QUEENS,,,,Rockaway Park,2019-07-17T14:50:00.000,14 QUEENS,Industrial Waste,2019-07-16T17:17:00.000,ROCKAWAY BEACH BLVD,NEPONSIT AVE,Wastewater Into Catch Basin (IEB),N/A,231 BEACH  147 STREET,11694,,,,40.57047294370861,"{'type': 'Point', 'coordinates': [-73.862727384914, 40.570472943709]}",,-73.86272738491355,UNKNOWN,QUEENS,Unspecified,2019-07-17T14:50:00.000,The Department of Environmental Protection investigated the complaint and issued a violation or order.,,Closed,BEACH  147 STREET,,,43296323,,1022387,147145
4378,ADDRESS,DEP,Department of Environmental Protection,1020020057,MANHATTAN,,,,NEW YORK,2019-07-16T17:17:00.000,09 MANHATTAN,Water System,2019-07-16T17:17:00.000,BROADWAY,RIVERSIDE DR,Hydrant Running Full (WA4),,616 WEST  137 STREET,10031,,,,40.82163448226288,"{'type': 'Point', 'coordinates': [-73.954732169397, 40.821634482263]}",,-73.95473216939732,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T17:17:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,WEST  137 STREET,,,43293403,,996779,238624
4379,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,,2019-07-16T22:00:00.000,Unspecified BRONX,Water System,2019-07-16T17:17:00.000,CEDAR AVE,SEDGWICK AVE,Hydrant Running Full (WA4),,,,CEDAR AVE,SEDGWICK AVE,,,,,,UNKNOWN,BRONX,Unspecified,2019-07-16T22:00:00.000,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,,,,43296736,,,
4380,,DPR,Department of Parks and Recreation,4076500006,QUEENS,,,,OAKLAND GARDENS,2019-07-19T16:40:10.000,11 QUEENS,Root/Sewer/Sidewalk Condition,2019-07-16T17:17:38.000,LONG ISLAND EXPWY ET   29 WB,CLOVERDALE BLVD PEDESTRIAN OVPS,Trees and Sidewalks Program,,225-21 HORACE HARDING EXPRESSWAY,11364,LONG ISLAND EXPWY ET   29 WB,CLOVERDALE BLVD PEDESTRIAN OVPS,HORACE HARDING EXPRESSWAY,40.7506917504958,"{'type': 'Point', 'coordinates': [-73.752213905085, 40.750691750496]}",Street,-73.75221390508513,PHONE,QUEENS,Unspecified,2019-07-19T20:40:13.000,The Department of Parks and Recreation inspected the requested repair site. The timeframe for repair,,Closed,HORACE HARDING EXPRESSWAY,,,43298413,,1052904,212871
4381,ADDRESS,HPD,Department of Housing Preservation and Development,3049710054,BROOKLYN,,,,BROOKLYN,,Unspecified BROOKLYN,UNSANITARY CONDITION,2019-07-16T17:17:50.000,,,MOLD,,715 EAST 37 STREET,11203,,,,40.639695261295664,"{'type': 'Point', 'coordinates': [-73.941592241503, 40.639695261296]}",RESIDENTIAL BUILDING,-73.9415922415035,ONLINE,BROOKLYN,Unspecified,2019-07-16T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST 37 STREET,,,43300986,,1000460,172340
4382,,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-23T11:37:42.000,15 BROOKLYN,Sidewalk Condition,2019-07-16T17:18:07.000,GRAVESEND NECK ROAD,AVENUE W,Blocked - Construction,,2292 EAST    4 STREET,11223,GRAVESEND NECK ROAD,AVENUE W,EAST    4 STREET,40.59415556268803,"{'type': 'Point', 'coordinates': [-73.967139688242, 40.594155562688]}",Sidewalk,-73.96713968824189,PHONE,BROOKLYN,Unspecified,2019-07-23T15:37:45.000,The Department of Transportation has determined that this issue is not within its jurisdiction. It h,,Closed,EAST    4 STREET,,,43296804,,993376,155745
4383,,NYPD,New York City Police Department,1001780022,MANHATTAN,,,,NEW YORK,,01 MANHATTAN,Noise - Residential,2019-07-16T17:18:13.000,WEST BROADWAY,AVENUE OF THE AMERICAS,Loud Music/Party,,5 WHITE STREET,10013,WEST BROADWAY,AVENUE OF THE AMERICAS,WHITE STREET,40.71932208931265,"{'type': 'Point', 'coordinates': [-74.005887436026, 40.719322089313]}",Residential Building/House,-74.0058874360258,ONLINE,MANHATTAN,Unspecified,2019-07-17T02:13:55.000,,,In Progress,WHITE STREET,,,43296735,,982618,201345
4384,ADDRESS,HPD,Department of Housing Preservation and Development,2027650219,BRONX,,,,BRONX,2019-07-19T14:30:16.000,02 BRONX,GENERAL,2019-07-16T17:18:45.000,,,JANITOR/SUPER,,627 MANIDA STREET,10474,,,,40.81267954196069,"{'type': 'Point', 'coordinates': [-73.887931198761, 40.812679541961]}",RESIDENTIAL BUILDING,-73.8879311987608,PHONE,BRONX,Unspecified,2019-07-19T14:30:16.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,MANIDA STREET,,,43295249,,1015272,235378
4385,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,New Hyde Park,2019-07-17T11:20:00.000,13 QUEENS,Street Condition,2019-07-16T17:18:57.000,,,Pothole,,,11040,HEWLETT STREET,LANGDALE STREET,,40.752252802162104,"{'type': 'Point', 'coordinates': [-73.70208577074, 40.752252802162]}",,-73.70208577074007,UNKNOWN,QUEENS,Unspecified,2019-07-17T11:20:00.000,The Department of Transportation inspected this complaint and did not find the reported problem.,,Closed,,,,43299595,,1066791,213483
4386,,DOHMH,Department of Health and Mental Hygiene,,Unspecified,,,,,,0 Unspecified,Food Establishment,2019-07-16T17:19:14.000,,,Rodents/Insects/Garbage,,,,,,,,,Restaurant/Bar/Deli/Bakery,,ONLINE,Unspecified,Unspecified,,,,In Progress,,,,43300049,,,
4387,ADDRESS,DOB,Department of Buildings,3071040327,BROOKLYN,,,,BROOKLYN,2019-07-16T17:19:59.000,15 BROOKLYN,Building/Use,2019-07-16T17:19:59.000,,,Illegal. Commercial Use In Resident Zone,,15 SLOAN PLACE,11223,,,,40.598587063005304,"{'type': 'Point', 'coordinates': [-73.972448944795, 40.598587063005]}",,-73.97244894479475,UNKNOWN,BROOKLYN,Unspecified,2019-07-16T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,SLOAN PLACE,,,43301648,,991901,157359
4388,ADDRESS,DOB,Department of Buildings,4035360031,QUEENS,,,,Ridgewood,2019-07-16T17:19:59.000,05 QUEENS,Building/Use,2019-07-16T17:19:59.000,,,Illegal Conversion Of Residential Building/Space,,60-91 70 AVENUE,11385,,,,40.70245782546473,"{'type': 'Point', 'coordinates': [-73.895701144472, 40.702457825465]}",,-73.89570114447247,UNKNOWN,QUEENS,Unspecified,2019-07-16T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,70 AVENUE,,,43298217,,1013169,195218
4389,ADDRESS,DEP,Department of Environmental Protection,3033990021,BROOKLYN,,,,BROOKLYN,2019-07-17T19:00:00.000,04 BROOKLYN,Water System,2019-07-16T17:20:00.000,KNICKERBOCKER AVE,IRVING AVE,Hydrant Running Full (WA4),,1346 HANCOCK STREET,11237,,,,40.69456133221392,"{'type': 'Point', 'coordinates': [-73.908875981466, 40.694561332214]}",,-73.90887598146561,UNKNOWN,BROOKLYN,Unspecified,2019-07-17T19:00:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,Closed,HANCOCK STREET,,,43294551,,1009519,192337
4390,,NYPD,New York City Police Department,4014210001,QUEENS,,,,EAST ELMHURST,2019-07-17T05:19:32.000,03 QUEENS,Illegal Parking,2019-07-16T17:20:34.000,32 AVENUE,NORTHERN BOULEVARD,Blocked Hydrant,,32-40 92 STREET,11369,32 AVENUE,NORTHERN BOULEVARD,92 STREET,40.75773450032057,"{'type': 'Point', 'coordinates': [-73.876296113579, 40.757734500321]}",Street/Sidewalk,-73.87629611357917,MOBILE,QUEENS,Unspecified,2019-07-17T09:19:59.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,92 STREET,,,43300090,,1018521,215364
4391,,NYPD,New York City Police Department,4038210035,QUEENS,,,,RIDGEWOOD,2019-07-17T03:48:37.000,05 QUEENS,Abandoned Vehicle,2019-07-16T17:20:38.000,77 AVENUE,78 AVENUE,With License Plate,,77-14 83 STREET,11385,77 AVENUE,78 AVENUE,83 STREET,40.70639064248889,"{'type': 'Point', 'coordinates': [-73.866101188094, 40.706390642489]}",,-73.86610118809449,PHONE,QUEENS,Unspecified,2019-07-17T07:50:01.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,83 STREET,,,43295205,,1021374,196662
4392,,NYPD,New York City Police Department,2038100040,BRONX,,,,BRONX,,09 BRONX,Blocked Driveway,2019-07-16T17:20:38.000,OLMSTEAD AVENUE,EAST  177 STREET,No Access,,2125 HAVILAND AVENUE,10472,OLMSTEAD AVENUE,EAST  177 STREET,HAVILAND AVENUE,40.83018192356947,"{'type': 'Point', 'coordinates': [-73.853089143103, 40.830181923569]}",,-73.85308914310289,PHONE,BRONX,Unspecified,2019-07-17T01:26:11.000,,,In Progress,HAVILAND AVENUE,,,43296566,,1024906,241769
4393,ADDRESS,HPD,Department of Housing Preservation and Development,3017890036,BROOKLYN,,,,BROOKLYN,,Unspecified BROOKLYN,PAINT/PLASTER,2019-07-16T17:20:52.000,,,WALL,,644 LAFAYETTE AVENUE,11216,,,,40.69012864690779,"{'type': 'Point', 'coordinates': [-73.949102463284, 40.690128646908]}",RESIDENTIAL BUILDING,-73.94910246328378,PHONE,BROOKLYN,Unspecified,2019-07-16T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,LAFAYETTE AVENUE,,,43300938,,998365,190713
4394,,DOT,Department of Transportation,4069040008,QUEENS,,,,FRESH MEADOWS,,08 QUEENS,Street Condition,2019-07-16T17:21:17.000,64 AVENUE,65 AVENUE,Cave-in,,64-49 175 STREET,11365,64 AVENUE,65 AVENUE,175 STREET,40.73719031319548,"{'type': 'Point', 'coordinates': [-73.794032237405, 40.737190313195]}",Street,-73.79403223740476,PHONE,QUEENS,Unspecified,,,,In Progress,175 STREET,,,43299120,,1041329,207922
4395,,TLC,Taxi and Limousine Commission,4142600001,QUEENS,,,,JAMAICA,2019-07-17T09:56:02.000,83 QUEENS,Lost Property,2019-07-16T17:21:32.000,BEND,BEND,Electronics/Phones,,JFK,11430,BEND,BEND,JFK AIRPORT,40.64832048620134,"{'type': 'Point', 'coordinates': [-73.788281251302, 40.648320486201]}",,-73.78828125130184,PHONE,QUEENS,Unspecified,2019-07-17T13:56:04.000,See notes for information.,,Closed,JFK,,"JFK AIRPORT, QUEENS (JAMAICA) ,NY, 11430",43295563,,1043001,175548
4396,,DOT,Department of Transportation,1007590072,MANHATTAN,,,,NEW YORK,2019-07-20T19:00:58.000,04 MANHATTAN,Street Condition,2019-07-16T17:21:49.000,8 AVENUE,9 AVENUE,Blocked - Construction,,360 WEST   36 STREET,10018,8 AVENUE,9 AVENUE,WEST   36 STREET,40.754169473519966,"{'type': 'Point', 'coordinates': [-73.994167234235, 40.75416947352]}",Street,-73.99416723423505,PHONE,MANHATTAN,Unspecified,2019-07-20T23:01:01.000,The Department of Transportation inspected the condition you reported and found that the condition m,,Closed,WEST   36 STREET,,,43295716,,985866,214041
4397,,DCA,Department of Consumer Affairs,4006610047,QUEENS,,,,ASTORIA,2019-07-17T11:35:48.000,01 QUEENS,Consumer Complaint,2019-07-16T17:22:16.000,37 STREET,38 STREET,Sidewalk Cafe,,37-01 30 AVENUE,11103,37 STREET,38 STREET,30 AVENUE,40.764594064525035,"{'type': 'Point', 'coordinates': [-73.91646214153, 40.764594064525]}",Commercial Building,-73.91646214153033,ONLINE,QUEENS,Unspecified,2019-07-17T15:35:52.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,30 AVENUE,,,43298148,,1007391,217850
4398,,NYPD,New York City Police Department,1003550053,MANHATTAN,,,,NEW YORK,,03 MANHATTAN,Non-Emergency Police Matter,2019-07-16T17:23:09.000,NORFOLK STREET,SUFFOLK STREET,Trespassing,,253 EAST HOUSTON STREET,10002,NORFOLK STREET,SUFFOLK STREET,EAST HOUSTON STREET,40.72187665655675,"{'type': 'Point', 'coordinates': [-73.9851798319, 40.721876656557]}",Store/Commercial,-73.98517983190018,PHONE,MANHATTAN,Unspecified,2019-07-17T05:05:23.000,,,In Progress,EAST HOUSTON STREET,,,43299041,,988358,202276
4399,,NYPD,New York City Police Department,3051590053,BROOKLYN,,,,BROOKLYN,,14 BROOKLYN,Noise - Street/Sidewalk,2019-07-16T17:23:49.000,CORTELYOU ROAD,DORCHESTER ROAD,Loud Music/Party,,405 EAST   16 STREET,11226,CORTELYOU ROAD,DORCHESTER ROAD,EAST   16 STREET,40.64060179977588,"{'type': 'Point', 'coordinates': [-73.963351427776, 40.640601799776]}",Street/Sidewalk,-73.96335142777613,MOBILE,BROOKLYN,Unspecified,2019-07-17T03:04:13.000,,,In Progress,EAST   16 STREET,,,43296750,,994421,172667
4400,,NYPD,New York City Police Department,2028070086,BRONX,,,,BRONX,2019-07-16T18:39:39.000,05 BRONX,Noise - Vehicle,2019-07-16T17:23:50.000,MORRIS AVENUE,CRESTON AVENUE,Engine Idling,,111 EAST  179 STREET,10453,MORRIS AVENUE,CRESTON AVENUE,EAST  179 STREET,40.851695806832105,"{'type': 'Point', 'coordinates': [-73.9065858861, 40.851695806832]}",Street/Sidewalk,-73.90658588610037,MOBILE,BRONX,Unspecified,2019-07-16T22:40:20.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,EAST  179 STREET,,,43298225,,1010093,249587
4401,ADDRESS,DEP,Department of Environmental Protection,1015020001,MANHATTAN,,,,NEW YORK,2019-07-17T06:39:00.000,08 MANHATTAN,Noise,2019-07-16T17:24:00.000,5 AVE,MADISON AVE,Noise: Construction Equipment (NC1),N/A,2 EAST   91 STREET,10128,,,,40.78460657363493,"{'type': 'Point', 'coordinates': [-73.957866445206, 40.784606573635]}",,-73.95786644520645,UNKNOWN,MANHATTAN,Unspecified,2019-07-17T06:39:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,EAST   91 STREET,,,43295444,,995918,225133
4402,,NYPD,New York City Police Department,4006300004,QUEENS,,,,ASTORIA,,01 QUEENS,Blocked Driveway,2019-07-16T17:24:39.000,28 AVENUE,30 AVENUE,No Access,,28-41 36 STREET,11103,28 AVENUE,30 AVENUE,36 STREET,40.76632314870576,"{'type': 'Point', 'coordinates': [-73.91631918097, 40.766323148706]}",Street/Sidewalk,-73.9163191809696,MOBILE,QUEENS,Unspecified,,,,In Progress,36 STREET,,,43294275,,1007430,218480
4403,,DSNY,BCC - Staten Island,,Unspecified,,,,,2019-07-18T12:00:00.000,0 Unspecified,Missed Collection (All Materials),2019-07-16T17:25:00.000,POST AVENUE,KRAMER PLACE,1 Missed Collection,DSNY Garage,46 MITCHEL LANE,,,,,,,Sidewalk,,PHONE,Unspecified,Unspecified,2019-07-18T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,MITCHEL LANE,,,43302169,,,
4404,,NYPD,New York City Police Department,,Unspecified,,,,,,0 Unspecified,Illegal Parking,2019-07-16T17:25:10.000,CORPORAL KENNEDY STREET,210 STREET,Commercial Overnight Parking,,32 AVENUE,11361,CORPORAL KENNEDY STREET,210 STREET,,,,Street/Sidewalk,,PHONE,Unspecified,Unspecified,2019-07-17T01:30:20.000,,,In Progress,32 AVENUE,,,43301271,,,
4405,,DPR,Department of Parks and Recreation,4110660030,QUEENS,,,,SAINT ALBANS,,12 QUEENS,Damaged Tree,2019-07-16T17:25:19.000,116 ROAD,LINDEN BOULEVARD,Branch Cracked and Will Fall,,116-46 195 STREET,11412,116 ROAD,LINDEN BOULEVARD,195 STREET,40.69363293234394,"{'type': 'Point', 'coordinates': [-73.757103098307, 40.693632932344]}",Street/Curbside,-73.7571030983074,PHONE,QUEENS,Unspecified,2019-07-17T13:45:12.000,The Department of Parks and Recreation has reviewed this request and will visit the location to inve,,In Progress,195 STREET,,,43295892,,1051607,192079
4406,,NYPD,New York City Police Department,,QUEENS,,,,,2019-07-16T20:33:14.000,10 QUEENS,Abandoned Vehicle,2019-07-16T17:25:51.000,88 STREET,158 AVENUE,With License Plate,,88 STREET,11414,88 STREET,158 AVENUE,,40.66017776367043,"{'type': 'Point', 'coordinates': [-73.844964598347, 40.66017776367]}",,-73.84496459834745,PHONE,QUEENS,Unspecified,2019-07-17T00:33:59.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,88 STREET,,,43294117,,1027264,179835
4407,ADDRESS,DOB,Department of Buildings,1021090041,MANHATTAN,,,,NEW YORK,2019-07-22T00:00:00.000,Unspecified MANHATTAN,Elevator,2019-07-16T17:26:03.000,,,Elevator - Single Device On Property/No Alternate Service,,545 EDGECOMBE AVENUE,10032,,,,40.83341304677571,"{'type': 'Point', 'coordinates': [-73.939011856045, 40.833413046776]}",,-73.93901185604524,UNKNOWN,MANHATTAN,Unspecified,2019-07-22T00:00:00.000,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,,Closed,EDGECOMBE AVENUE,,,43295075,,1001127,242918
4408,ADDRESS,DOB,Department of Buildings,1017297501,MANHATTAN,,,,NEW YORK,2019-07-16T17:26:04.000,10 MANHATTAN,General Construction/Plumbing,2019-07-16T17:26:04.000,,,Fence - None/Inadequate,,45 WEST  131 STREET,10037,,,,40.81083051660969,"{'type': 'Point', 'coordinates': [-73.940947152429, 40.81083051661]}",,-73.94094715242943,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,WEST  131 STREET,,,43295055,,1000597,234690
4409,ADDRESS,DOB,Department of Buildings,5000170109,STATEN ISLAND,,,,STATEN ISLAND,2019-07-16T17:26:05.000,01 STATEN ISLAND,General Construction/Plumbing,2019-07-16T17:26:05.000,,,Building Permit - None,,114 MONTGOMERY AVENUE,10301,,,,40.63927178962051,"{'type': 'Point', 'coordinates': [-74.078196002786, 40.639271789621]}",,-74.07819600278575,UNKNOWN,STATEN ISLAND,Unspecified,2019-07-16T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,MONTGOMERY AVENUE,,,43295143,,962548,172190
4410,,NYPD,New York City Police Department,2043200042,BRONX,,,,BRONX,2019-07-17T02:17:20.000,11 BRONX,Noise - Street/Sidewalk,2019-07-16T17:26:32.000,LYDIG AVENUE,PELHAM PARKWAY SOUTH,Loud Music/Party,,2181 WALLACE AVENUE,10462,LYDIG AVENUE,PELHAM PARKWAY SOUTH,WALLACE AVENUE,40.8558647549037,"{'type': 'Point', 'coordinates': [-73.864777250556, 40.855864754904]}",Street/Sidewalk,-73.86477725055627,PHONE,BRONX,Unspecified,2019-07-17T06:18:05.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WALLACE AVENUE,,,43294493,,1021657,251121
4411,,NYPD,New York City Police Department,,QUEENS,,,,OAKLAND GARDENS,,11 QUEENS,Illegal Parking,2019-07-16T17:26:55.000,58 AVENUE,58 ROAD,Commercial Overnight Parking,,58-05 230 STREET,11364,58 AVENUE,58 ROAD,230 STREET,40.752987636808264,"{'type': 'Point', 'coordinates': [-73.748996665896, 40.752987636808]}",Street/Sidewalk,-73.74899666589607,MOBILE,QUEENS,Unspecified,2019-07-17T02:22:19.000,,,In Progress,230 STREET,,,43294447,,1053793,213710
4412,ADDRESS,HPD,Department of Housing Preservation and Development,2026180043,BRONX,,,,BRONX,,Unspecified BRONX,ELECTRIC,2019-07-16T17:26:59.000,,,POWER OUTAGE,,775 EAGLE AVENUE,10456,,,,40.819730425545224,"{'type': 'Point', 'coordinates': [-73.909448852427, 40.819730425545]}",RESIDENTIAL BUILDING,-73.90944885242678,PHONE,BRONX,Unspecified,2019-07-16T00:00:00.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 579-6777 (BRONX).",,Open,EAGLE AVENUE,,,43297479,,1009313,237940
4413,ADDRESS,DEP,Department of Environmental Protection,1021360205,MANHATTAN,,,,NEW YORK,2019-07-16T17:27:00.000,12 MANHATTAN,Water System,2019-07-16T17:27:00.000,FT WASHINGTON AVE,RIVERSIDE DR,Hydrant Running Full (WA4),,671 WEST  162 STREET,10032,,,,40.838219316270994,"{'type': 'Point', 'coordinates': [-73.945028283234, 40.838219316271]}",,-73.94502828323425,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T17:27:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,WEST  162 STREET,,,43299022,,999461,244668
4414,INTERSECTION,DEP,Department of Environmental Protection,,MANHATTAN,,,,NEW YORK,2019-07-16T17:27:00.000,12 MANHATTAN,Water System,2019-07-16T17:27:00.000,ELLWOOD ST,W 196 ST,Hydrant Running Full (WA4),,,10040,ELLWOOD STREET,WEST 196 STREET,,40.86085976047352,"{'type': 'Point', 'coordinates': [-73.928820811236, 40.860859760474]}",,-73.9288208112365,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T17:27:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,43294528,,1003939,252920
4415,,DSNY,BCC - Staten Island,,Unspecified,,,,,2019-07-17T12:00:00.000,0 Unspecified,Missed Collection (All Materials),2019-07-16T17:27:00.000,MC CULLY AVENUE,HITCHCOCK AVENUE,2R Bulk-Missed Recy Collection,DSNY Garage,75 MACE STREET,,,,,,,Sidewalk,,PHONE,Unspecified,Unspecified,2019-07-17T12:00:00.000,The Department of Sanitation picked up the items and determined that the complaint was not warranted.,,Closed,MACE STREET,,,43309954,,,
4416,ADDRESS,HPD,Department of Housing Preservation and Development,2033560099,BRONX,,,,BRONX,2019-07-20T02:13:48.000,07 BRONX,PAINT/PLASTER,2019-07-16T17:27:02.000,,,WALL,,3525 HULL AVENUE,10467,,,,40.87927030661255,"{'type': 'Point', 'coordinates': [-73.873361469545, 40.879270306613]}",RESIDENTIAL BUILDING,-73.87336146954522,PHONE,BRONX,Unspecified,2019-07-20T02:13:48.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,HULL AVENUE,,,43298714,,1019270,259645
4417,ADDRESS,HPD,Department of Housing Preservation and Development,1022280045,MANHATTAN,,,,NEW YORK,,Unspecified MANHATTAN,ELECTRIC,2019-07-16T17:27:16.000,,,WIRING,,521 ISHAM STREET,10034,,,,40.86653461855095,"{'type': 'Point', 'coordinates': [-73.918727534167, 40.866534618551]}",RESIDENTIAL BUILDING,-73.91872753416695,PHONE,MANHATTAN,Unspecified,2019-07-16T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,ISHAM STREET,,,43297511,,1006729,254990
4418,,NYPD,New York City Police Department,,Unspecified,,,,,2019-07-16T19:53:20.000,0 Unspecified,Illegal Parking,2019-07-16T17:27:19.000,EAST   64 STREET,EAST   65 STREET,Posted Parking Sign Violation,,3 AVENUE,10065,EAST   64 STREET,EAST   65 STREET,,,,Street/Sidewalk,,PHONE,Unspecified,Unspecified,2019-07-16T23:53:42.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,3 AVENUE,,,43294583,,,
4419,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,NEW YORK,2019-07-16T17:27:23.000,02 MANHATTAN,Street Condition,2019-07-16T17:27:23.000,,,Pothole,,,10014,JOE DIMAGGIO HIGHWAY,WEST 12 STREET,,40.73756620550907,"{'type': 'Point', 'coordinates': [-74.009919726223, 40.737566205509]}",,-74.00991972622344,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T17:27:23.000,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,43299954,,981501,207992
4420,,NYPD,New York City Police Department,4037800053,QUEENS,,,,MIDDLE VILLAGE,2019-07-17T02:25:56.000,05 QUEENS,Illegal Parking,2019-07-16T17:28:34.000,79 STREET,80 STREET,Posted Parking Sign Violation,,79-27 67 ROAD,11379,79 STREET,80 STREET,67 ROAD,40.71254659697133,"{'type': 'Point', 'coordinates': [-73.872873842493, 40.712546596971]}",Street/Sidewalk,-73.8728738424927,ONLINE,QUEENS,Unspecified,2019-07-17T06:26:31.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,67 ROAD,,,43297815,,1019493,198902
4421,,DSNY,BCC - Queens West,,QUEENS,,,,,2019-07-16T17:29:00.000,09 QUEENS,Derelict Vehicles,2019-07-16T17:29:00.000,95 STREET,96 STREET,14 Derelict Vehicles,DSNY Garage,95-21 91 AVENUE,,,,,,,Street,,PHONE,QUEENS,Unspecified,2019-07-16T17:29:00.000,The Department of Sanitation removed the items.,,Closed,91 AVENUE,,,43309131,,,
