,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
3905,ADDRESS,DEP,Department of Environmental Protection,2028720123,BRONX,,,,BRONX,2019-07-22T15:21:00.000,04 BRONX,Water System,2019-07-22T15:21:00.000,W 172 ST,DEAD END,Fire Hydrant Emergency (FHE),,1476 SHAKESPEARE AVENUE,10452,,,,40.84378188820246,"{'type': 'Point', 'coordinates': [-73.919951648137, 40.843781888202]}",,-73.91995164813694,UNKNOWN,BRONX,Unspecified,,,,Open,SHAKESPEARE AVENUE,,,43347781,,1006398,246700
3906,,DOT,Department of Transportation,2029470009,BRONX,,,,BRONX,,06 BRONX,Street Sign - Damaged,2019-07-22T15:21:04.000,EAST  176 STREET,EAST TREMONT AVENUE,Other/Unknown,,1894 ARTHUR AVENUE,10457,EAST  176 STREET,EAST TREMONT AVENUE,ARTHUR AVENUE,40.845176905391824,"{'type': 'Point', 'coordinates': [-73.893648528079, 40.845176905392]}",Street,-73.89364852807934,ONLINE,BRONX,Unspecified,2019-07-23T19:29:45.000,The Department of Transportation inspected the condition and opened a repair order. Repairs of this,,In Progress,ARTHUR AVENUE,,,43350337,,1013675,247216
3907,ADDRESS,DOB,Department of Buildings,4063690024,QUEENS,,,,Flushing,2019-07-23T00:00:00.000,07 QUEENS,General Construction/Plumbing,2019-07-22T15:21:23.000,,,Building Permit - None,,134-27 60 AVENUE,11355,,,,40.74372844328166,"{'type': 'Point', 'coordinates': [-73.831219035005, 40.743728443282]}",,-73.8312190350048,UNKNOWN,QUEENS,Unspecified,2019-07-23T00:00:00.000,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,,Closed,60 AVENUE,,,43351047,,1031019,210282
3908,,DOB,Department of Buildings,,BROOKLYN,,,,,2019-07-22T15:21:23.000,Unspecified BROOKLYN,General Construction/Plumbing,2019-07-22T15:21:23.000,,,"Building - Vacant, Open And Unguarded",,578 TROY AVENUE,,,,,,,,,UNKNOWN,BROOKLYN,Unspecified,2019-07-22T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,TROY AVENUE,,,43351016,,,
3909,,DOB,Department of Buildings,,BROOKLYN,,,,,2019-07-22T15:21:23.000,Unspecified BROOKLYN,Elevator,2019-07-22T15:21:23.000,,,Elevator - Multiple Devices On Property,,735 LINCOLN AVENUE,,,,,,,,,UNKNOWN,BROOKLYN,Unspecified,2019-07-22T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,LINCOLN AVENUE,,,43349426,,,
3910,,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-07-22T16:37:54.000,03 MANHATTAN,Illegal Parking,2019-07-22T15:21:50.000,ELDRIDGE STREET,PIKE STREET,Blocked Bike Lane,,99A EAST BROADWAY,10002,ELDRIDGE STREET,PIKE STREET,EAST BROADWAY,40.71378312475035,"{'type': 'Point', 'coordinates': [-73.993409649655, 40.71378312475]}",Street/Sidewalk,-73.99340964965485,ONLINE,MANHATTAN,Unspecified,2019-07-22T20:38:02.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST BROADWAY,,,43349834,,986077,199327
3911,,NYPD,New York City Police Department,3066480085,BROOKLYN,,,,BROOKLYN,2019-07-22T17:50:39.000,11 BROOKLYN,Illegal Parking,2019-07-22T15:21:58.000,KINGS HIGHWAY,HIGHLAWN AVENUE,Double Parked Blocking Traffic,,1743 WEST    9 STREET,11223,KINGS HIGHWAY,HIGHLAWN AVENUE,WEST    9 STREET,40.60458083824149,"{'type': 'Point', 'coordinates': [-73.981939492258, 40.604580838241]}",Street/Sidewalk,-73.98193949225791,MOBILE,BROOKLYN,Unspecified,2019-07-22T21:50:43.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST    9 STREET,,,43353861,,989265,159542
3912,,DOHMH,Department of Health and Mental Hygiene,3012570088,BROOKLYN,,,,BROOKLYN,,08 BROOKLYN,Rodent,2019-07-22T15:21:59.000,BROOKLYN AVENUE,KINGSTON AVENUE,Rat Sighting,,1011 LINCOLN PLACE,11213,BROOKLYN AVENUE,KINGSTON AVENUE,LINCOLN PLACE,40.67041014279968,"{'type': 'Point', 'coordinates': [-73.943133455172, 40.6704101428]}",Vacant Building,-73.94313345517244,PHONE,BROOKLYN,Unspecified,,,,In Progress,LINCOLN PLACE,,,43348298,,1000025,183530
3913,,NYPD,New York City Police Department,4005730046,QUEENS,,,,ASTORIA,,01 QUEENS,Illegal Parking,2019-07-22T15:22:08.000,27 STREET,28 STREET,Posted Parking Sign Violation,,27-10 ASTORIA BOULEVARD,11102,27 STREET,28 STREET,ASTORIA BOULEVARD,40.77081954023448,"{'type': 'Point', 'coordinates': [-73.920920259471, 40.770819540234]}",Street/Sidewalk,-73.92092025947082,ONLINE,QUEENS,Unspecified,,,,In Progress,ASTORIA BOULEVARD,,,43350279,,1006154,220117
3914,,DPR,Department of Parks and Recreation,4047130047,QUEENS,,,,WHITESTONE,,07 QUEENS,Damaged Tree,2019-07-22T15:22:13.000,MURRAY STREET,154 STREET,Branch Cracked and Will Fall,,151-79 24 ROAD,11357,MURRAY STREET,154 STREET,24 ROAD,40.77627630190755,"{'type': 'Point', 'coordinates': [-73.812115948554, 40.776276301908]}",Street/Curbside,-73.81211594855449,PHONE,QUEENS,Unspecified,2019-07-23T17:04:04.000,The Department of Parks and Recreation has inspected the location and will perform work to correct t,,In Progress,24 ROAD,,,43354134,,1036287,222151
3915,,NYPD,New York City Police Department,3059610044,BROOKLYN,,,,BROOKLYN,2019-07-22T19:08:04.000,10 BROOKLYN,Illegal Parking,2019-07-22T15:22:29.000,77 STREET,78 STREET,Blocked Hydrant,,7724 5 AVENUE,11209,77 STREET,78 STREET,5 AVENUE,40.62774044539696,"{'type': 'Point', 'coordinates': [-74.02336612215, 40.627740445397]}",Street/Sidewalk,-74.02336612215028,MOBILE,BROOKLYN,Unspecified,2019-07-22T23:08:08.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,5 AVENUE,,,43347057,,977764,167980
3916,,TLC,Taxi and Limousine Commission,,MANHATTAN,,,,,2019-07-22T15:31:53.000,08 MANHATTAN,Lost Property,2019-07-22T15:22:29.000,EAST   95 STREET,LEXINGTON AVENUE,Bag/Wallet,,EAST   95 STREET,10128,EAST   95 STREET,LEXINGTON AVENUE,,40.785191412740126,"{'type': 'Point', 'coordinates': [-73.951427542782, 40.78519141274]}",,-73.95142754278179,UNKNOWN,MANHATTAN,Unspecified,2019-07-22T19:31:55.000,See notes for information.,,Closed,EAST   95 STREET,,"EAST   95 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10128",43345413,,997701,225347
3917,ADDRESS,DEP,Department of Environmental Protection,4026380015,QUEENS,,,,Maspeth,2019-07-23T07:23:00.000,05 QUEENS,Water Conservation,2019-07-22T15:23:00.000,NURGE AVE,ARNOLD AVE,"Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Private Residence (CWR)",,60-60 55 STREET,11378,,,,40.71487388986272,"{'type': 'Point', 'coordinates': [-73.910518372043, 40.714873889863]}",,-73.91051837204293,UNKNOWN,QUEENS,Unspecified,2019-07-23T07:23:00.000,The Department of Environmental Protection scheduled an inspection.,,Closed,55 STREET,,,43353711,,1009056,199737
3918,ADDRESS,DEP,Department of Environmental Protection,2030060053,BRONX,,,,BRONX,,03 BRONX,Water System,2019-07-22T15:23:00.000,W FARMS RD,SHERIDAN EXPRESSWAY SB ET,Hydrant Defective (WC2),,1031 FREEMAN STREET,10459,,,,40.82874321778457,"{'type': 'Point', 'coordinates': [-73.886733390593, 40.828743217785]}",,-73.88673339059251,UNKNOWN,BRONX,Unspecified,,,,Open,FREEMAN STREET,,,43352474,,1015596,241231
3919,ADDRESS,DEP,Department of Environmental Protection,2024390175,BRONX,,,,BRONX,,04 BRONX,Water System,2019-07-22T15:23:00.000,MORRIS AVE,COLLEGE AVE,LOW WATER PRESSURE - WLWP,,281 EAST  168 STREET,10456,,,,40.83355035867474,"{'type': 'Point', 'coordinates': [-73.913394264702, 40.833550358675]}",,-73.91339426470199,UNKNOWN,BRONX,Unspecified,,,,Open,EAST  168 STREET,,,43352315,,1008216,242974
3920,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-22T15:23:00.000,12 BRONX,Water System,2019-07-22T15:23:00.000,CARPENTER AVE,E 228 ST,Fire Hydrant Emergency (FHE),,,10466,CARPENTER AVENUE,EAST 228 STREET,,40.89084007326354,"{'type': 'Point', 'coordinates': [-73.86216710365, 40.890840073264]}",,-73.86216710365031,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43346606,,1022359,263865
3921,,NYPD,New York City Police Department,3000860011,BROOKLYN,,,,BROOKLYN,2019-07-22T17:04:12.000,02 BROOKLYN,Illegal Parking,2019-07-22T15:23:02.000,RED CROSS PLACE,TILLARY STREET,Posted Parking Sign Violation,,225 ADAMS STREET,11201,RED CROSS PLACE,TILLARY STREET,ADAMS STREET,40.69700675875228,"{'type': 'Point', 'coordinates': [-73.988701493096, 40.697006758752]}",,-73.98870149309607,PHONE,BROOKLYN,Unspecified,2019-07-22T21:04:14.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,ADAMS STREET,,,43349108,,987383,193215
3922,,NYPD,New York City Police Department,3074050608,BROOKLYN,,,,BROOKLYN,2019-07-22T21:34:20.000,15 BROOKLYN,Abandoned Vehicle,2019-07-22T15:23:10.000,EAST   26 STREET,EAST   27 STREET,With License Plate,,2618 AVENUE W,11229,EAST   26 STREET,EAST   27 STREET,AVENUE W,40.59552202940621,"{'type': 'Point', 'coordinates': [-73.94455473844, 40.595522029406]}",Street/Sidewalk,-73.94455473844042,ONLINE,BROOKLYN,Unspecified,2019-07-23T01:34:21.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,AVENUE W,,,43347571,,999648,156246
3923,,NYPD,New York City Police Department,1003110013,MANHATTAN,,,,NEW YORK,2019-07-22T21:32:53.000,03 MANHATTAN,Illegal Parking,2019-07-22T15:23:13.000,JEFFERSON STREET,CLINTON STREET,Blocked Bike Lane,,210 EAST BROADWAY,10002,JEFFERSON STREET,CLINTON STREET,EAST BROADWAY,40.714276712886374,"{'type': 'Point', 'coordinates': [-73.987695757226, 40.714276712886]}",Street/Sidewalk,-73.98769575722554,ONLINE,MANHATTAN,Unspecified,2019-07-23T01:32:58.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST BROADWAY,,,43353489,,987661,199507
3924,ADDRESS,HPD,Department of Housing Preservation and Development,4100880006,QUEENS,,,,Jamaica,,12 QUEENS,PLUMBING,2019-07-22T15:23:22.000,,,BATHTUB/SHOWER,,146-38 SOUTH ROAD,11435,,,,40.69392071649996,"{'type': 'Point', 'coordinates': [-73.802824230418, 40.6939207165]}",RESIDENTIAL BUILDING,-73.80282423041781,PHONE,QUEENS,Unspecified,2019-07-22T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,SOUTH ROAD,,,43352105,,1038928,192152
3925,ADDRESS,HPD,Department of Housing Preservation and Development,3065580008,BROOKLYN,,,,BROOKLYN,,11 BROOKLYN,WATER LEAK,2019-07-22T15:23:41.000,,,SLOW LEAK,,6301 23 AVENUE,11204,,,,40.61356936906991,"{'type': 'Point', 'coordinates': [-73.978072347642, 40.61356936907]}",RESIDENTIAL BUILDING,-73.97807234764201,PHONE,BROOKLYN,Unspecified,2019-07-22T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,23 AVENUE,,,43354545,,990338,162817
3926,ADDRESS,HPD,Department of Housing Preservation and Development,3056700053,BROOKLYN,,,,BROOKLYN,,12 BROOKLYN,UNSANITARY CONDITION,2019-07-22T15:23:42.000,,,GARBAGE/RECYCLING STORAGE,,1367 54 STREET,11219,,,,40.63140693814262,"{'type': 'Point', 'coordinates': [-73.993655565635, 40.631406938143]}",RESIDENTIAL BUILDING,-73.99365556563481,PHONE,BROOKLYN,Unspecified,2019-07-22T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,54 STREET,,,43353371,,986011,169315
3927,,DOT,Department of Transportation,3051670057,BROOKLYN,,,,BROOKLYN,,14 BROOKLYN,Sidewalk Condition,2019-07-22T15:24:06.000,CORTELYOU ROAD,CLARENDON ROAD,Broken Sidewalk,,257 EAST   23 STREET,11226,CORTELYOU ROAD,CLARENDON ROAD,EAST   23 STREET,40.64351950438425,"{'type': 'Point', 'coordinates': [-73.955559275223, 40.643519504384]}",Sidewalk,-73.95555927522283,PHONE,BROOKLYN,Unspecified,,,,In Progress,EAST   23 STREET,,,43352812,,996583,173731
3928,,NYPD,New York City Police Department,4068540028,QUEENS,,,,FRESH MEADOWS,2019-07-22T15:29:33.000,08 QUEENS,Noise - Vehicle,2019-07-22T15:24:28.000,159 STREET,160 STREET,Car/Truck Horn,,159-06 UNION TURNPIKE,11366,159 STREET,160 STREET,UNION TURNPIKE,40.720328269590894,"{'type': 'Point', 'coordinates': [-73.807760613387, 40.720328269591]}",Street/Sidewalk,-73.80776061338688,ONLINE,QUEENS,Unspecified,2019-07-22T19:29:36.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,UNION TURNPIKE,,,43351927,,1037538,201770
3929,,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-07-22T16:36:49.000,01 MANHATTAN,Illegal Parking,2019-07-22T15:24:42.000,BEND,CENTRE STREET,Posted Parking Sign Violation,,31 ST ANDREWS PLAZA,10007,BEND,CENTRE STREET,ST ANDREWS PLAZA,40.71344292068373,"{'type': 'Point', 'coordinates': [-74.003120210152, 40.713442920684]}",Street/Sidewalk,-74.00312021015225,ONLINE,MANHATTAN,Unspecified,2019-07-22T20:36:50.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,ST ANDREWS PLAZA,,,43345962,,983385,199203
3930,,DOT,Department of Transportation,2032280101,BRONX,,,,BRONX,,05 BRONX,Sidewalk Condition,2019-07-22T15:24:51.000,WEST BURNSIDE AVENUE,WEST  179 STREET,Sidewalk Collapsed,,1939 LORING PLACE SOUTH,10453,WEST BURNSIDE AVENUE,WEST  179 STREET,LORING PLACE,40.85509697164902,"{'type': 'Point', 'coordinates': [-73.914269924236, 40.855096971649]}",Sidewalk,-73.91426992423557,UNKNOWN,BRONX,Unspecified,2019-07-22T20:14:57.000,The condition was inspected and determined to be under the jurisdiction of another Department of Tra,,In Progress,LORING PLACE SOUTH,,,43346720,,1007966,250824
3931,,NYPD,New York City Police Department,3064310167,BROOKLYN,,,,BROOKLYN,2019-07-22T16:44:54.000,11 BROOKLYN,Illegal Parking,2019-07-22T15:25:13.000,BATH AVENUE,CROPSEY AVENUE,Double Parked Blocking Traffic,,218 BAY   14 STREET,11214,BATH AVENUE,CROPSEY AVENUE,BAY   14 STREET,40.60479590267262,"{'type': 'Point', 'coordinates': [-74.010155692053, 40.604795902673]}",Street/Sidewalk,-74.0101556920534,MOBILE,BROOKLYN,Unspecified,2019-07-22T20:44:54.000,The Police Department issued a summons in response to the complaint.,,Closed,BAY   14 STREET,,,43351454,,981430,159620
3932,,NYPD,New York City Police Department,2030710008,BRONX,,,,BRONX,2019-07-22T21:30:44.000,06 BRONX,Illegal Parking,2019-07-22T15:25:15.000,EAST  182 STREET,QUARRY ROAD,Posted Parking Sign Violation,,2276 ARTHUR AVENUE,10457,EAST  182 STREET,QUARRY ROAD,ARTHUR AVENUE,40.852271193148034,"{'type': 'Point', 'coordinates': [-73.889892344205, 40.852271193148]}",Street/Sidewalk,-73.88989234420545,PHONE,BRONX,Unspecified,2019-07-23T01:30:46.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,ARTHUR AVENUE,,,43353945,,1014711,249802
3933,,DOT,Department of Transportation,,QUEENS,,,,,,12 QUEENS,Street Condition,2019-07-22T15:25:29.000,112 AVENUE,201 STREET,Cave-in,,112 AVENUE,11412,112 AVENUE,201 STREET,,40.70293602099923,"{'type': 'Point', 'coordinates': [-73.75500260587, 40.702936020999]}",Street,-73.75500260586959,PHONE,QUEENS,Unspecified,,,,In Progress,112 AVENUE,,,43345629,,1052180,195470
3934,,DOT,Department of Transportation,3032350034,BROOKLYN,,,,BROOKLYN,,04 BROOKLYN,Street Condition,2019-07-22T15:25:54.000,HART STREET,DEKALB AVENUE,Cave-in,,336 KNICKERBOCKER AVENUE,11237,HART STREET,DEKALB AVENUE,KNICKERBOCKER AVENUE,40.70116150349717,"{'type': 'Point', 'coordinates': [-73.922503198898, 40.701161503497]}",Street,-73.92250319889808,PHONE,BROOKLYN,Unspecified,,,,In Progress,KNICKERBOCKER AVENUE,,,43347939,,1005738,194738
3935,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-22T15:26:00.000,05 BRONX,Water System,2019-07-22T15:26:00.000,POPHAM AVE,MONTGOMERY AVE,Fire Hydrant Emergency (FHE),,,10453,POPHAM AVENUE,MONTGOMERY AVENUE,,40.85131421899506,"{'type': 'Point', 'coordinates': [-73.917274965811, 40.851314218995]}",,-73.91727496581099,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43348986,,1007136,249445
3936,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-22T15:26:00.000,04 BRONX,Water System,2019-07-22T15:26:00.000,W 167 ST,WOODYCREST AVE,Fire Hydrant Emergency (FHE),,,10452,WEST 167 STREET,WOODYCREST AVENUE,,40.83630605606669,"{'type': 'Point', 'coordinates': [-73.925168189614, 40.836306056067]}",,-73.92516818961418,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43346605,,1004957,243975
3937,,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-07-22T16:36:09.000,03 MANHATTAN,Illegal Parking,2019-07-22T15:26:05.000,ELDRIDGE STREET,PIKE STREET,Blocked Bike Lane,,99A EAST BROADWAY,10002,ELDRIDGE STREET,PIKE STREET,EAST BROADWAY,40.71378312475035,"{'type': 'Point', 'coordinates': [-73.993409649655, 40.71378312475]}",Street/Sidewalk,-73.99340964965485,ONLINE,MANHATTAN,Unspecified,2019-07-22T20:36:14.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST BROADWAY,,,43353624,,986077,199327
3938,ADDRESS,HPD,Department of Housing Preservation and Development,4156100001,QUEENS,,,,Far Rockaway,,14 QUEENS,UNSANITARY CONDITION,2019-07-22T15:26:20.000,,,PESTS,,711 SEAGIRT AVENUE,11691,,,,40.59599553669944,"{'type': 'Point', 'coordinates': [-73.742187072717, 40.595995536699]}",RESIDENTIAL BUILDING,-73.74218707271653,PHONE,QUEENS,Unspecified,2019-07-22T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,SEAGIRT AVENUE,,,43350833,,1055848,156519
3939,,NYPD,New York City Police Department,,QUEENS,,,,JAMAICA,2019-07-22T15:29:03.000,08 QUEENS,Noise - Vehicle,2019-07-22T15:26:46.000,GOETHALS AVENUE,82 ROAD,Car/Truck Horn,,82-16 164 STREET,11432,GOETHALS AVENUE,82 ROAD,164 STREET,40.71871595041182,"{'type': 'Point', 'coordinates': [-73.803829510188, 40.718715950412]}",Street/Sidewalk,-73.80382951018838,ONLINE,QUEENS,Unspecified,2019-07-22T19:29:05.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,164 STREET,,,43354353,,1038629,201185
3940,,NYPD,New York City Police Department,1013160012,MANHATTAN,,,,NEW YORK,2019-07-22T18:37:23.000,06 MANHATTAN,Illegal Parking,2019-07-22T15:26:53.000,3 AVENUE,2 AVENUE,Blocked Sidewalk,,212 EAST   43 STREET,10017,3 AVENUE,2 AVENUE,EAST   43 STREET,40.751210466054026,"{'type': 'Point', 'coordinates': [-73.973436107802, 40.751210466054]}",Street/Sidewalk,-73.97343610780167,MOBILE,MANHATTAN,Unspecified,2019-07-22T22:37:26.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST   43 STREET,,,43345912,,991610,212964
3941,,DOHMH,Department of Health and Mental Hygiene,4007190004,QUEENS,,,,ASTORIA,,01 QUEENS,Rodent,2019-07-22T15:27:02.000,28 AVENUE,30 AVENUE,Rat Sighting,,28-53 45 STREET,11103,28 AVENUE,30 AVENUE,45 STREET,40.76330460849912,"{'type': 'Point', 'coordinates': [-73.909937092943, 40.763304608499]}",1-2 Family Dwelling,-73.90993709294283,PHONE,QUEENS,Unspecified,,,,In Progress,45 STREET,,,43346919,,1009199,217382
3942,ADDRESS,HPD,Department of Housing Preservation and Development,2030750006,BRONX,,,,BRONX,,06 BRONX,UNSANITARY CONDITION,2019-07-22T15:27:15.000,,,PESTS,,2414 BELMONT AVENUE,10458,,,,40.85517945631178,"{'type': 'Point', 'coordinates': [-73.885911173479, 40.855179456312]}",RESIDENTIAL BUILDING,-73.88591117347879,PHONE,BRONX,Unspecified,2019-07-22T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BELMONT AVENUE,,,43345983,,1015811,250863
3943,,TLC,Taxi and Limousine Commission,,MANHATTAN,,,,NEW YORK,,03 MANHATTAN,For Hire Vehicle Complaint,2019-07-22T15:27:15.000,ELDRIDGE STREET,PIKE STREET,Driver Complaint - Non Passenger,,99A EAST BROADWAY,10002,ELDRIDGE STREET,PIKE STREET,EAST BROADWAY,40.71378312475035,"{'type': 'Point', 'coordinates': [-73.993409649655, 40.71378312475]}",,-73.99340964965485,ONLINE,MANHATTAN,Unspecified,2019-07-23T17:22:07.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,EAST BROADWAY,,"99A EAST BROADWAY, MANHATTAN (NEW YORK), NY, 10002",43346691,,986077,199327
3944,,NYPD,New York City Police Department,3013660066,BROOKLYN,,,,BROOKLYN,2019-07-22T20:05:13.000,08 BROOKLYN,Blocked Driveway,2019-07-22T15:27:25.000,SCHENECTADY AVENUE,UTICA AVENUE,Partial Access,,1377 PARK PLACE,11213,SCHENECTADY AVENUE,UTICA AVENUE,PARK PLACE,40.67243241184261,"{'type': 'Point', 'coordinates': [-73.931866223876, 40.672432411843]}",,-73.93186622387574,PHONE,BROOKLYN,Unspecified,2019-07-23T00:05:15.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,PARK PLACE,,,43348884,,1003150,184269
3945,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-22T16:05:00.000,12 BROOKLYN,Traffic Signal Condition,2019-07-22T15:28:00.000,15 AVE,45 ST,Veh Signal Head,N/A,,11219,15 AVENUE,45 STREET,,40.634606606511255,"{'type': 'Point', 'coordinates': [-73.985379358786, 40.634606606511]}",,-73.98537935878642,UNKNOWN,BROOKLYN,Unspecified,2019-07-22T16:05:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Assigned,,,,43354325,,988308,170481
3946,,NYPD,New York City Police Department,2038740061,BRONX,,,,BRONX,2019-07-22T18:52:36.000,09 BRONX,Noise - Residential,2019-07-22T15:28:34.000,EAST  172 STREET,EAST  174 STREET,Loud Music/Party,,1333 COMMONWEALTH AVENUE,10472,EAST  172 STREET,EAST  174 STREET,COMMONWEALTH AVENUE,40.83348889439976,"{'type': 'Point', 'coordinates': [-73.868674923428, 40.8334888944]}",Residential Building/House,-73.8686749234278,ONLINE,BRONX,Unspecified,2019-07-22T22:52:37.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,COMMONWEALTH AVENUE,,,43352211,,1020591,242967
3947,,NYPD,New York City Police Department,4008230063,QUEENS,,,,ASTORIA,,01 QUEENS,Animal-Abuse,2019-07-22T15:28:40.000,36 STREET,37 STREET,Neglected,,36-11 DITMARS BOULEVARD,11105,36 STREET,37 STREET,DITMARS BOULEVARD,40.774251873719685,"{'type': 'Point', 'coordinates': [-73.908026787931, 40.77425187372]}",Store/Commercial,-73.90802678793052,PHONE,QUEENS,Unspecified,,,,In Progress,DITMARS BOULEVARD,,,43348075,,1009724,221371
3948,,NYPD,New York City Police Department,1003010001,MANHATTAN,,,,NEW YORK,2019-07-22T16:35:35.000,03 MANHATTAN,Illegal Parking,2019-07-22T15:28:51.000,ELDRIDGE STREET,FORSYTH STREET,Blocked Bike Lane,,105 CANAL STREET,10002,ELDRIDGE STREET,FORSYTH STREET,CANAL STREET,40.715589217119295,"{'type': 'Point', 'coordinates': [-73.994141752067, 40.715589217119]}",Street/Sidewalk,-73.9941417520668,ONLINE,MANHATTAN,Unspecified,2019-07-22T20:35:39.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,CANAL STREET,,,43351027,,985874,199985
3949,,NYPD,New York City Police Department,3066480076,BROOKLYN,,,,BROOKLYN,2019-07-22T16:27:53.000,11 BROOKLYN,Illegal Parking,2019-07-22T15:28:53.000,KINGS HIGHWAY,HIGHLAWN AVENUE,Double Parked Blocking Traffic,,1763 WEST    9 STREET,11223,KINGS HIGHWAY,HIGHLAWN AVENUE,WEST    9 STREET,40.604193810078186,"{'type': 'Point', 'coordinates': [-73.98186397014, 40.604193810078]}",,-73.98186397014011,PHONE,BROOKLYN,Unspecified,2019-07-22T20:27:55.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,WEST    9 STREET,,,43349116,,989286,159401
3950,,DOHMH,Department of Health and Mental Hygiene,1005250037,MANHATTAN,,,,NEW YORK,,02 MANHATTAN,Food Poisoning,2019-07-22T15:28:59.000,WEST HOUSTON STREET,BLEECKER STREET,3 or More,,174 THOMPSON STREET,10012,WEST HOUSTON STREET,BLEECKER STREET,THOMPSON STREET,40.72776236989209,"{'type': 'Point', 'coordinates': [-74.000216477268, 40.727762369892]}",Restaurant/Bar/Deli/Bakery,-74.00021647726827,ONLINE,MANHATTAN,Unspecified,,,,In Progress,THOMPSON STREET,,,43347013,,984190,204420
3951,ADDRESS,DEP,Department of Environmental Protection,1010550036,MANHATTAN,,,,NEW YORK,,04 MANHATTAN,Air Quality,2019-07-22T15:29:00.000,W 45 ST,W 46 ST,"Air: Odor/Fumes, Restaurant (AD2)",N/A,663 9 AVENUE,10036,,,,40.760899370879606,"{'type': 'Point', 'coordinates': [-73.990838455892, 40.76089937088]}",,-73.99083845589195,UNKNOWN,MANHATTAN,Unspecified,2019-07-23T09:30:00.000,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,Started,9 AVENUE,,,43347654,,986788,216493
3952,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,,2019-07-22T16:45:00.000,Unspecified QUEENS,Traffic Signal Condition,2019-07-22T15:29:00.000,CROSS ISL PKWY,149 ST,Controller,N/A,,,CROSS ISL PKWY,149 ST,,,,,,UNKNOWN,QUEENS,Unspecified,2019-07-22T16:45:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43346447,,,
