,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
2691,ADDRESS,HPD,Department of Housing Preservation and Development,2022900110,BRONX,,,,BRONX,,01 BRONX,APPLIANCE,2019-07-18T13:18:25.000,,,ELECTRIC/GAS RANGE,,417 EAST  145 STREET,10454,,,,40.813163780889305,"{'type': 'Point', 'coordinates': [-73.918796321432, 40.813163780889]}",RESIDENTIAL BUILDING,-73.91879632143174,PHONE,BRONX,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST  145 STREET,,,43313183,,1006728,235545
2692,,DPR,Department of Parks and Recreation,3086840086,BROOKLYN,,,,BROOKLYN,,13 BROOKLYN,Maintenance or Facility,2019-07-18T13:18:30.000,BRIGHTON    1 ROAD,BRIGHTON    1 PLACE,Garbage or Litter,,126 BRIGHTWATER COURT,11235,BRIGHTON    1 ROAD,BRIGHTON    1 PLACE,BRIGHTWATER COURT,40.57551522197744,"{'type': 'Point', 'coordinates': [-73.965791760273, 40.575515221977]}",Park,-73.96579176027318,ONLINE,BROOKLYN,Brighton Playground,,,,In Progress,BRIGHTWATER COURT,,,43317196,,993753,148954
2693,ADDRESS,HPD,Department of Housing Preservation and Development,2024780024,BRONX,,,,BRONX,,04 BRONX,UNSANITARY CONDITION,2019-07-18T13:18:52.000,,,GARBAGE/RECYCLING STORAGE,,1112 GERARD AVENUE,10452,,,,40.83321037861189,"{'type': 'Point', 'coordinates': [-73.921576065755, 40.833210378612]}",RESIDENTIAL BUILDING,-73.9215760657553,ONLINE,BRONX,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,GERARD AVENUE,,,43316702,,1005952,242848
2694,,DCA,Department of Consumer Affairs,,QUEENS,,,,JAMAICA,,12 QUEENS,Consumer Complaint,2019-07-18T13:18:53.000,160 STREET,161 STREET,Retail Store,,160-40 JAMAICA AVENUE,11432,160 STREET,161 STREET,JAMAICA AVENUE,40.7038472311203,"{'type': 'Point', 'coordinates': [-73.798881633749, 40.70384723112]}",Commercial Building,-73.79888163374908,ONLINE,QUEENS,Unspecified,2019-07-19T20:33:54.000,,,In Progress,JAMAICA AVENUE,,,43317710,,1040013,195771
2695,ADDRESS,HPD,Department of Housing Preservation and Development,2031470070,BRONX,,,,BRONX,,05 BRONX,PLUMBING,2019-07-18T13:18:58.000,,,BATHTUB/SHOWER,,317 EAST  187 STREET,10458,,,,40.85986345810556,"{'type': 'Point', 'coordinates': [-73.896264082658, 40.859863458106]}",RESIDENTIAL BUILDING,-73.89626408265799,PHONE,BRONX,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST  187 STREET,,,43314259,,1012945,252566
2696,,DSNY,A - Bronx,,BRONX,,,,,2019-07-19T12:00:00.000,04 BRONX,Dirty Conditions,2019-07-18T13:19:00.000,EAST 165 STREET,MCCLELLAN STREET,E3A Dirty Area/Alleyway,N/A,1114 GERARD AVENUE,,,,,,,Lot,,ONLINE,BRONX,Unspecified,2019-07-19T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,GERARD AVENUE,,,43314901,,,
2697,,TLC,Taxi and Limousine Commission,1004417503,MANHATTAN,,,,NEW YORK,,03 MANHATTAN,For Hire Vehicle Complaint,2019-07-18T13:19:13.000,1 AVENUE,AVENUE A,Driver Complaint - Non Passenger,,427 EAST   13 STREET,10009,1 AVENUE,AVENUE A,EAST   13 STREET,40.73034931753319,"{'type': 'Point', 'coordinates': [-73.982320336649, 40.730349317533]}",,-73.98232033664914,ONLINE,MANHATTAN,Unspecified,2019-07-22T16:33:08.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,EAST   13 STREET,,"427 EAST   13 STREET, MANHATTAN (NEW YORK), NY, 10009",43319091,,989150,205363
2698,ADDRESS,HPD,Department of Housing Preservation and Development,4005440004,QUEENS,,,,Astoria,,01 QUEENS,ELECTRIC,2019-07-18T13:19:14.000,,,NO LIGHTING,,27-21 23 STREET,11102,,,,40.77091567127015,"{'type': 'Point', 'coordinates': [-73.925126137548, 40.77091567127]}",RESIDENTIAL BUILDING,-73.92512613754808,PHONE,QUEENS,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,23 STREET,,,43317838,,1004989,220151
2699,,NYPD,New York City Police Department,3086890097,BROOKLYN,,,,BROOKLYN,2019-07-18T20:22:11.000,13 BROOKLYN,Noise - Residential,2019-07-18T13:19:14.000,BRIGHTON    5 STREET,BRIGHTON    6 STREET,Banging/Pounding,,501 BRIGHTWATER COURT,11235,BRIGHTON    5 STREET,BRIGHTON    6 STREET,BRIGHTWATER COURT,40.57577476680645,"{'type': 'Point', 'coordinates': [-73.961939900426, 40.575774766806]}",,-73.9619399004256,PHONE,BROOKLYN,Unspecified,2019-07-18T20:22:00.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,BRIGHTWATER COURT,,,43319096,,994823,149049
2700,,DPR,Department of Parks and Recreation,4045550012,QUEENS,,,,WHITESTONE,,07 QUEENS,Root/Sewer/Sidewalk Condition,2019-07-18T13:20:17.000,157 STREET,160 STREET,Trees and Sidewalks Program,,157-43 10 AVENUE,11357,157 STREET,160 STREET,10 AVENUE,40.79275853413134,"{'type': 'Point', 'coordinates': [-73.80391830978, 40.792758534131]}",Street/Curbside,-73.80391830977963,PHONE,QUEENS,Unspecified,2019-07-19T20:25:54.000,,,In Progress,10 AVENUE,,,43315723,,1038544,228161
2701,INTERSECTION,DEP,Department of Environmental Protection,,MANHATTAN,,,,NEW YORK,2019-07-18T13:21:00.000,12 MANHATTAN,Water System,2019-07-18T13:21:00.000,W 175 ST,BROADWAY,Fire Hydrant Emergency (FHE),,,10033,WEST 175 STREET,BROADWAY,,40.84619211668759,"{'type': 'Point', 'coordinates': [-73.938450754144, 40.846192116688]}",,-73.93845075414364,UNKNOWN,MANHATTAN,Unspecified,,,,Open,,,,43315998,,1001279,247574
2702,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-18T13:21:00.000,05 BRONX,Water System,2019-07-18T13:21:00.000,E 175 ST,WEEKS AVE,Fire Hydrant Emergency (FHE),,,10457,EAST 175 STREET,WEEKS AVENUE,,40.84678342973789,"{'type': 'Point', 'coordinates': [-73.907387955267, 40.846783429738]}",,-73.90738795526717,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43314835,,1009873,247797
2703,,NYPD,New York City Police Department,4011110001,QUEENS,,,,WOODSIDE,,01 QUEENS,Illegal Parking,2019-07-18T13:21:00.000,56 PLACE,57 STREET,Parking Permit Improper Use,,51-40 30 AVENUE,11377,56 PLACE,57 STREET,30 AVENUE,40.75951563467958,"{'type': 'Point', 'coordinates': [-73.904993349732, 40.75951563468]}",Street/Sidewalk,-73.90499334973188,ONLINE,QUEENS,Unspecified,,,,In Progress,30 AVENUE,,,43313672,,1010570,216003
2704,,NYPD,New York City Police Department,1010680003,MANHATTAN,,,,NEW YORK,2019-07-18T14:02:02.000,04 MANHATTAN,Illegal Parking,2019-07-18T13:21:01.000,WEST   58 STREET,WEST   59 STREET,Posted Parking Sign Violation,,919 9 AVENUE,10019,WEST   58 STREET,WEST   59 STREET,9 AVENUE,40.76899848392131,"{'type': 'Point', 'coordinates': [-73.984941903972, 40.768998483921]}",Street/Sidewalk,-73.9849419039724,ONLINE,MANHATTAN,Unspecified,2019-07-18T14:02:00.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,9 AVENUE,,,43320714,,988421,219444
2705,ADDRESS,HPD,Department of Housing Preservation and Development,3014680046,BROOKLYN,,,,BROOKLYN,,16 BROOKLYN,PAINT/PLASTER,2019-07-18T13:21:28.000,,,WALL,,1588 EASTERN PARKWAY EXTENSION,11233,,,,40.671120854232385,"{'type': 'Point', 'coordinates': [-73.915941151666, 40.671120854232]}",RESIDENTIAL BUILDING,-73.91594115166617,PHONE,BROOKLYN,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EASTERN PARKWAY EXTENSION,,,43314245,,1007568,183795
2706,ADDRESS,HPD,Department of Housing Preservation and Development,1021650065,MANHATTAN,,,,NEW YORK,,12 MANHATTAN,UNSANITARY CONDITION,2019-07-18T13:21:28.000,,,GARBAGE/RECYCLING STORAGE,,1469 ST NICHOLAS AVENUE,10033,,,,40.85080547613536,"{'type': 'Point', 'coordinates': [-73.932659463338, 40.850805476135]}",RESIDENTIAL BUILDING,-73.93265946333815,ONLINE,MANHATTAN,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,ST NICHOLAS AVENUE,,,43312022,,1002880,249256
2707,,DPR,Department of Parks and Recreation,5068850050,STATEN ISLAND,,,,STATEN ISLAND,2019-07-18T15:38:58.000,03 STATEN ISLAND,Damaged Tree,2019-07-18T13:21:44.000,VERNON AVENUE,FOSTER ROAD,Branch Cracked and Will Fall,,533 RAMONA AVENUE,10309,VERNON AVENUE,FOSTER ROAD,RAMONA AVENUE,40.53687942165969,"{'type': 'Point', 'coordinates': [-74.203666717681, 40.53687942166]}",Street,-74.20366671768066,PHONE,STATEN ISLAND,Unspecified,2019-07-18T15:38:58.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is nece,,Closed,RAMONA AVENUE,,,43318206,,927639,134942
2708,,NYPD,New York City Police Department,5021140041,STATEN ISLAND,,,,STATEN ISLAND,2019-07-18T17:42:47.000,02 STATEN ISLAND,Illegal Parking,2019-07-18T13:21:52.000,BEND,PLYMOUTH ROAD,Blocked Sidewalk,,101 ROCKVILLE AVENUE,10314,BEND,PLYMOUTH ROAD,ROCKVILLE AVENUE,40.596180533773335,"{'type': 'Point', 'coordinates': [-74.164630710557, 40.596180533773]}",Street/Sidewalk,-74.16463071055689,ONLINE,STATEN ISLAND,Unspecified,2019-07-18T17:42:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,ROCKVILLE AVENUE,,,43317986,,938530,156524
2709,,DPR,Department of Parks and Recreation,3078600004,BROOKLYN,,,,BROOKLYN,,18 BROOKLYN,Overgrown Tree/Branches,2019-07-18T13:21:57.000,COLEMAN STREET,HENDRICKSON STREET,Hitting Power/Phone Lines,,4115 AVENUE P,11234,COLEMAN STREET,HENDRICKSON STREET,AVENUE P,40.61872418866096,"{'type': 'Point', 'coordinates': [-73.934849522183, 40.618724188661]}",Street,-73.93484952218348,PHONE,BROOKLYN,Unspecified,,,,In Progress,AVENUE P,,,43312148,,1002337,164701
2710,,DOT,Department of Transportation,4088040076,QUEENS,,,,FLORAL PARK,,13 QUEENS,Street Condition,2019-07-18T13:22:03.000,EAST WILLISTON AVENUE,86 AVENUE,Cave-in,,85-68 262 STREET,11001,EAST WILLISTON AVENUE,86 AVENUE,262 STREET,40.7347360358841,"{'type': 'Point', 'coordinates': [-73.705415214267, 40.734736035884]}",Street,-73.7054152142671,PHONE,QUEENS,Unspecified,2019-07-18T13:51:00.000,The Department of Transportation will inspect the condition and will determine the next action.,,In Progress,262 STREET,,,43312013,,1065890,207098
2711,,TLC,Taxi and Limousine Commission,1010680003,MANHATTAN,,,,NEW YORK,,04 MANHATTAN,For Hire Vehicle Complaint,2019-07-18T13:22:18.000,WEST   58 STREET,WEST   59 STREET,Driver Complaint - Non Passenger,,919 9 AVENUE,10019,WEST   58 STREET,WEST   59 STREET,9 AVENUE,40.76899848392131,"{'type': 'Point', 'coordinates': [-73.984941903972, 40.768998483921]}",,-73.9849419039724,ONLINE,MANHATTAN,Unspecified,2019-07-22T16:33:03.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,9 AVENUE,,"919 9 AVENUE, MANHATTAN (NEW YORK), NY, 10019",43312496,,988421,219444
2712,,NYPD,New York City Police Department,3079270081,BROOKLYN,,,,BROOKLYN,2019-07-19T01:09:16.000,17 BROOKLYN,Illegal Parking,2019-07-18T13:22:55.000,AVENUE D,FOSTER AVENUE,Posted Parking Sign Violation,,828 EAST   52 STREET,11203,AVENUE D,FOSTER AVENUE,EAST   52 STREET,40.64033757885848,"{'type': 'Point', 'coordinates': [-73.927222004299, 40.640337578858]}",Street/Sidewalk,-73.92722200429876,PHONE,BROOKLYN,Unspecified,2019-07-19T01:09:00.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,EAST   52 STREET,,,43320359,,1004448,172577
2713,BLOCKFACE,DEP,Department of Environmental Protection,,MANHATTAN,,,,NEW YORK,,08 MANHATTAN,Sewer,2019-07-18T13:24:00.000,EAST   71 STREET,EAST   72 STREET,Catch Basin Clogged/Flooding (Use Comments) (SC),,YORK AVENUE,10021,,,,40.76650629502151,"{'type': 'Point', 'coordinates': [-73.954000698229, 40.766506295022]}",,-73.9540006982292,UNKNOWN,MANHATTAN,Unspecified,,,,Open,YORK AVENUE,,,43319621,,996992,218539
2714,,DSNY,BCC - Queens West,,QUEENS,,,,,2019-07-20T12:00:00.000,01 QUEENS,Missed Collection (All Materials),2019-07-18T13:24:00.000,45 STREET,46 STREET,2 Bulk-Missed Collection,DSNY Garage,45-08 28 AVENUE,,,,,,,Sidewalk,,ONLINE,QUEENS,Unspecified,2019-07-20T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,28 AVENUE,,,43312599,,,
2715,,DSNY,BCC - Brooklyn North,,BROOKLYN,,,,,2019-07-18T13:24:00.000,17 BROOKLYN,Derelict Vehicles,2019-07-18T13:24:00.000,EAST 51 STREET,REMSEN AVENUE,14 Derelict Vehicles,DSNY Garage,EAST 51 STREET,,,,,,,Street,,PHONE,BROOKLYN,Unspecified,2019-07-18T13:24:00.000,The Department of Sanitation removed the items.,,Closed,EAST 51 STREET,,,43317370,,,
2716,,NYPD,New York City Police Department,1011317501,MANHATTAN,,,,NEW YORK,2019-07-18T14:09:26.000,07 MANHATTAN,Illegal Parking,2019-07-18T13:24:00.000,9 AVENUE,WEST   60 STREET,Posted Parking Sign Violation,,4 COLUMBUS AVENUE,10023,9 AVENUE,WEST   60 STREET,COLUMBUS AVENUE,40.769385455585,"{'type': 'Point', 'coordinates': [-73.984663830347, 40.769385455585]}",Street/Sidewalk,-73.98466383034727,ONLINE,MANHATTAN,Unspecified,2019-07-18T14:09:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,COLUMBUS AVENUE,,,43313724,,988498,219585
2717,ADDRESS,HPD,Department of Housing Preservation and Development,1021220058,MANHATTAN,,,,NEW YORK,,12 MANHATTAN,WATER LEAK,2019-07-18T13:24:23.000,,,HEAVY FLOW,,3900 BROADWAY,10032,,,,40.83789399011446,"{'type': 'Point', 'coordinates': [-73.942065131252, 40.837893990114]}",RESIDENTIAL BUILDING,-73.94206513125182,PHONE,MANHATTAN,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BROADWAY,,,43314327,,1000281,244550
2718,ADDRESS,HPD,Department of Housing Preservation and Development,3014680046,BROOKLYN,,,,BROOKLYN,,16 BROOKLYN,PLUMBING,2019-07-18T13:24:27.000,,,TOILET,,1588 EASTERN PARKWAY EXTENSION,11233,,,,40.671120854232385,"{'type': 'Point', 'coordinates': [-73.915941151666, 40.671120854232]}",RESIDENTIAL BUILDING,-73.91594115166617,PHONE,BROOKLYN,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EASTERN PARKWAY EXTENSION,,,43311974,,1007568,183795
2719,,DCA,Department of Consumer Affairs,1000290086,MANHATTAN,,,,NEW YORK,,01 MANHATTAN,Consumer Complaint,2019-07-18T13:24:33.000,MILL LANE,COENTIES ALLEY,Garage/Parking Lot,,16 SOUTH WILLIAM STREET,10004,MILL LANE,COENTIES ALLEY,SOUTH WILLIAM STREET,40.70460159222801,"{'type': 'Point', 'coordinates': [-74.010607307538, 40.704601592228]}",Commercial Building,-74.01060730753781,ONLINE,MANHATTAN,Unspecified,2019-07-19T18:06:36.000,,,In Progress,SOUTH WILLIAM STREET,,,43317965,,981309,195982
2720,,DCA,Department of Consumer Affairs,5044720001,STATEN ISLAND,,,,STATEN ISLAND,,03 STATEN ISLAND,Consumer Complaint,2019-07-18T13:24:51.000,CLARKE AVENUE,MONTREAL AVENUE,Retail Store,,3155 AMBOY ROAD,10306,CLARKE AVENUE,MONTREAL AVENUE,AMBOY ROAD,40.564388531268165,"{'type': 'Point', 'coordinates': [-74.131879405443, 40.564388531268]}",,-74.13187940544317,PHONE,STATEN ISLAND,Unspecified,2019-07-19T20:33:54.000,,,In Progress,AMBOY ROAD,,,43320167,,947608,144926
2721,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,NEW YORK,,06 MANHATTAN,Street Condition,2019-07-18T13:25:01.000,,,Pothole,,,10010,3 AVENUE,EAST 23 STREET,,40.738830730568644,"{'type': 'Point', 'coordinates': [-73.983148053531, 40.738830730569]}",,-73.98314805353145,UNKNOWN,MANHATTAN,Unspecified,2019-07-19T11:13:00.000,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,,Open,,,,43320175,,988920,208453
2722,,DOT,Department of Transportation,4085780001,QUEENS,,,,BELLEROSE,,13 QUEENS,Sidewalk Condition,2019-07-18T13:25:12.000,82 AVENUE,83 AVENUE,Sidewalk Violation,,82-66 247 STREET,11426,82 AVENUE,83 AVENUE,247 STREET,40.73737168555198,"{'type': 'Point', 'coordinates': [-73.72111855348, 40.737371685552]}",Sidewalk,-73.72111855347984,PHONE,QUEENS,Unspecified,,,,In Progress,247 STREET,,,43318239,,1061535,208044
2723,,TLC,Taxi and Limousine Commission,1011317501,MANHATTAN,,,,NEW YORK,,07 MANHATTAN,For Hire Vehicle Complaint,2019-07-18T13:25:16.000,9 AVENUE,WEST   60 STREET,Driver Complaint - Non Passenger,,4 COLUMBUS AVENUE,10023,9 AVENUE,WEST   60 STREET,COLUMBUS AVENUE,40.769385455585,"{'type': 'Point', 'coordinates': [-73.984663830347, 40.769385455585]}",,-73.98466383034727,ONLINE,MANHATTAN,Unspecified,2019-07-22T16:33:09.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,COLUMBUS AVENUE,,"4 COLUMBUS AVENUE, MANHATTAN (NEW YORK), NY, 10023",43318809,,988498,219585
2724,,NYPD,New York City Police Department,4161747501,QUEENS,,,,FAR ROCKAWAY,2019-07-18T15:42:13.000,14 QUEENS,Noise - Vehicle,2019-07-18T13:25:16.000,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,Car/Truck Horn,,174 BEACH  102 STREET,11694,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,BEACH  102 STREET,40.5826208485461,"{'type': 'Point', 'coordinates': [-73.822240674771, 40.582620848546]}",Street/Sidewalk,-73.82224067477107,MOBILE,QUEENS,Unspecified,2019-07-18T15:42:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BEACH  102 STREET,,,43313131,,1033626,151591
2725,,DOT,Department of Transportation,5001500106,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,Sidewalk Condition,2019-07-18T13:25:21.000,DEAD END,BEMENT AVENUE,Sidewalk Violation,,159 HARRISON PLACE,10310,DEAD END,BEMENT AVENUE,HARRISON PLACE,40.640594045126214,"{'type': 'Point', 'coordinates': [-74.112230186352, 40.640594045126]}",Sidewalk,-74.1122301863525,PHONE,STATEN ISLAND,Unspecified,,,,In Progress,HARRISON PLACE,,,43315398,,953103,172682
2726,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-18T14:05:00.000,12 BROOKLYN,Traffic Signal Condition,2019-07-18T13:27:00.000,16 AVE,50 ST,Controller,N/A,,11204,16 AVENUE,50 STREET,,40.63047853362767,"{'type': 'Point', 'coordinates': [-73.986093596791, 40.630478533628]}",,-73.98609359679054,UNKNOWN,BROOKLYN,Unspecified,2019-07-18T14:05:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43319576,,988110,168977
2727,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-18T13:27:00.000,04 BRONX,Water System,2019-07-18T13:27:00.000,E 168 ST,GRAND CONCOURSE,Fire Hydrant Emergency (FHE),,,10456,EAST 168 STREET,GRAND CONCOURSE,,40.83577859210997,"{'type': 'Point', 'coordinates': [-73.916473947324, 40.83577859211]}",,-73.91647394732438,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43315999,,1007363,243785
2728,ADDRESS,DOT,Department of Transportation,5022330074,STATEN ISLAND,,,,STATEN ISLAND,2019-07-18T13:27:00.000,02 STATEN ISLAND,Street Condition,2019-07-18T13:27:00.000,BEND,FIRTH ROAD,Pothole,,34 BERGLUND AVENUE,10314,,,,40.61010362655522,"{'type': 'Point', 'coordinates': [-74.16742027146, 40.610103626555]}",,-74.16742027146024,UNKNOWN,STATEN ISLAND,Unspecified,2019-07-18T13:27:00.000,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,BERGLUND AVENUE,,,43315452,,937765,161598
2729,,NYPD,New York City Police Department,3033770038,BROOKLYN,,,,BROOKLYN,2019-07-18T15:44:59.000,04 BROOKLYN,Illegal Parking,2019-07-18T13:27:13.000,PUTNAM AVENUE,CORNELIA STREET,Posted Parking Sign Violation,,682 KNICKERBOCKER AVENUE,11221,PUTNAM AVENUE,CORNELIA STREET,KNICKERBOCKER AVENUE,40.69479104942658,"{'type': 'Point', 'coordinates': [-73.911309833705, 40.694791049427]}",Street/Sidewalk,-73.91130983370518,ONLINE,BROOKLYN,Unspecified,2019-07-18T15:44:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,KNICKERBOCKER AVENUE,,,43312952,,1008844,192420
2730,,NYPD,New York City Police Department,3087770095,BROOKLYN,,,,BROOKLYN,2019-07-18T18:59:37.000,15 BROOKLYN,Illegal Parking,2019-07-18T13:27:15.000,VOORHIES AVENUE,KENMORE COURT,Blocked Hydrant,,2727 EAST   21 STREET,11235,VOORHIES AVENUE,KENMORE COURT,EAST   21 STREET,40.5857465507005,"{'type': 'Point', 'coordinates': [-73.947756305085, 40.585746550701]}",,-73.94775630508478,PHONE,BROOKLYN,Unspecified,2019-07-18T18:59:00.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST   21 STREET,,,43319162,,998761,152684
2731,ADDRESS,HPD,Department of Housing Preservation and Development,2029570034,BRONX,,,,BRONX,,06 BRONX,UNSANITARY CONDITION,2019-07-18T13:27:26.000,,,PESTS,,870 EAST  175 STREET,10460,,,,40.8400230617786,"{'type': 'Point', 'coordinates': [-73.888597103518, 40.840023061779]}",RESIDENTIAL BUILDING,-73.88859710351839,PHONE,BRONX,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST  175 STREET,,,43316784,,1015075,245340
2732,ADDRESS,DOB,Department of Buildings,2038300023,BRONX,,,,BRONX,2019-07-18T13:28:06.000,09 BRONX,General Construction/Plumbing,2019-07-18T13:28:06.000,,,Curb Cut/Driveway/Carport - Illegal,,2330 ELLIS AVENUE,10462,,,,40.83320421259819,"{'type': 'Point', 'coordinates': [-73.847029559641, 40.833204212598]}",,-73.8470295596413,UNKNOWN,BRONX,Unspecified,2019-07-18T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,ELLIS AVENUE,,,43315021,,1026581,242873
2733,,DOHMH,Department of Health and Mental Hygiene,3019240001,BROOKLYN,,,,BROOKLYN,,03 BROOKLYN,Rodent,2019-07-18T13:28:23.000,WILLOUGHBY AVENUE,DEKALB AVENUE,Mouse Sighting,,297 CLASSON AVENUE,11205,WILLOUGHBY AVENUE,DEKALB AVENUE,CLASSON AVENUE,40.691036127991296,"{'type': 'Point', 'coordinates': [-73.960428114953, 40.691036127991]}",Commercial Building,-73.96042811495295,PHONE,BROOKLYN,Unspecified,,,,In Progress,CLASSON AVENUE,,,43321038,,995224,191042
2734,,NYPD,New York City Police Department,,STATEN ISLAND,,,,,2019-07-18T14:43:14.000,03 STATEN ISLAND,Illegal Parking,2019-07-18T13:28:25.000,HYLAN BOULEVARD,OSBORNE AVENUE,Posted Parking Sign Violation,,HYLAN BOULEVARD,10308,HYLAN BOULEVARD,OSBORNE AVENUE,,40.53979990644658,"{'type': 'Point', 'coordinates': [-74.148125369865, 40.539799906447]}",Street/Sidewalk,-74.14812536986545,PHONE,STATEN ISLAND,Unspecified,2019-07-18T14:43:00.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,HYLAN BOULEVARD,,,43318017,,943079,135975
2735,,DOT,Department of Transportation,,MANHATTAN,,,,,2019-07-22T09:58:49.000,05 MANHATTAN,Street Condition,2019-07-18T13:28:27.000,6 AVENUE,WEST   49 STREET,Defective Hardware,,6 AVENUE,10020,6 AVENUE,WEST   49 STREET,,40.75927051662176,"{'type': 'Point', 'coordinates': [-73.980886843949, 40.759270516622]}",Street,-73.98088684394885,PHONE,MANHATTAN,Unspecified,2019-07-22T13:58:51.000,The Department of Transportation inspected the condition and determined it was in compliance with th,,Closed,6 AVENUE,,,43317001,,989545,215900
2736,,DOT,Department of Transportation,,Unspecified,North/Bronx Bound,,W 57 St - W 72 St (Exit 9),,,0 Unspecified,Highway Sign - Dangling,2019-07-18T13:28:27.000,,,Exit/Route,,,,,,,,,Highway,,ONLINE,Unspecified,Unspecified,,,Roadway,In Progress,,,,43319087,,,
2737,,TLC,Taxi and Limousine Commission,3033770038,BROOKLYN,,,,BROOKLYN,,04 BROOKLYN,For Hire Vehicle Complaint,2019-07-18T13:28:28.000,PUTNAM AVENUE,CORNELIA STREET,Driver Complaint - Non Passenger,,682 KNICKERBOCKER AVENUE,11221,PUTNAM AVENUE,CORNELIA STREET,KNICKERBOCKER AVENUE,40.69479104942658,"{'type': 'Point', 'coordinates': [-73.911309833705, 40.694791049427]}",,-73.91130983370518,ONLINE,BROOKLYN,Unspecified,2019-07-22T16:33:04.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,KNICKERBOCKER AVENUE,,"682 KNICKERBOCKER AVENUE, BROOKLYN, NY, 11221",43313129,,1008844,192420
2738,,DSNY,A - Manhattan,,MANHATTAN,,,,,2019-07-19T12:00:00.000,03 MANHATTAN,Other Enforcement,2019-07-18T13:29:00.000,EAST 2 STREET,EAST 3 STREET,E6 Commercial Waste Disposal,N/A,33 AVENUE B,,,,,,,Sidewalk,,PHONE,MANHATTAN,Unspecified,2019-07-19T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,AVENUE B,,,43314983,,,
