,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
3357,ADDRESS,HPD,Department of Housing Preservation and Development,2039480014,BRONX,,,,BRONX,2019-05-08T11:14:34.000,09 BRONX,PAINT/PLASTER,2019-05-05T15:26:16.000,,,WALL,,N/A,1524 PURDY STREET,10462,,,40.836967186678145,"{'type': 'Point', 'coordinates': [-73.853345200946, 40.836967186678]}",RESIDENTIAL BUILDING,-73.85334520094607,PHONE,BRONX,Unspecified,2019-05-08T11:14:34.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PURDY STREET,,,42619477,1024831,244241
3358,ADDRESS,HPD,Department of Housing Preservation and Development,2039480014,BRONX,,,,BRONX,2019-05-08T11:14:34.000,09 BRONX,UNSANITARY CONDITION,2019-05-05T15:26:16.000,,,PESTS,,N/A,1524 PURDY STREET,10462,,,40.836967186678145,"{'type': 'Point', 'coordinates': [-73.853345200946, 40.836967186678]}",RESIDENTIAL BUILDING,-73.85334520094607,PHONE,BRONX,Unspecified,2019-05-08T11:14:34.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,PURDY STREET,,,42619487,1024831,244241
3359,ADDRESS,HPD,Department of Housing Preservation and Development,2039480014,BRONX,,,,BRONX,2019-05-08T11:14:35.000,09 BRONX,HEAT/HOT WATER,2019-05-05T15:26:16.000,,,APARTMENT ONLY,,N/A,1524 PURDY STREET,10462,,,40.836967186678145,"{'type': 'Point', 'coordinates': [-73.853345200946, 40.836967186678]}",RESIDENTIAL BUILDING,-73.85334520094607,PHONE,BRONX,Unspecified,2019-05-08T11:14:35.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PURDY STREET,,,42618140,1024831,244241
3360,ADDRESS,HPD,Department of Housing Preservation and Development,2039480014,BRONX,,,,BRONX,2019-05-08T11:14:34.000,09 BRONX,ELECTRIC,2019-05-05T15:26:16.000,,,OUTLET/SWITCH,,N/A,1524 PURDY STREET,10462,,,40.836967186678145,"{'type': 'Point', 'coordinates': [-73.853345200946, 40.836967186678]}",RESIDENTIAL BUILDING,-73.85334520094607,PHONE,BRONX,Unspecified,2019-05-08T11:14:34.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PURDY STREET,,,42618218,1024831,244241
3361,ADDRESS,HPD,Department of Housing Preservation and Development,2039480014,BRONX,,,,BRONX,2019-05-08T11:14:34.000,09 BRONX,UNSANITARY CONDITION,2019-05-05T15:26:16.000,,,MOLD,,N/A,1524 PURDY STREET,10462,,,40.836967186678145,"{'type': 'Point', 'coordinates': [-73.853345200946, 40.836967186678]}",RESIDENTIAL BUILDING,-73.85334520094607,PHONE,BRONX,Unspecified,2019-05-08T11:14:34.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PURDY STREET,,,42616966,1024831,244241
3362,ADDRESS,HPD,Department of Housing Preservation and Development,2039480014,BRONX,,,,BRONX,2019-05-08T11:14:35.000,09 BRONX,UNSANITARY CONDITION,2019-05-05T15:26:16.000,,,PESTS,,N/A,1524 PURDY STREET,10462,,,40.836967186678145,"{'type': 'Point', 'coordinates': [-73.853345200946, 40.836967186678]}",RESIDENTIAL BUILDING,-73.85334520094607,PHONE,BRONX,Unspecified,2019-05-08T11:14:35.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,PURDY STREET,,,42615812,1024831,244241
3363,ADDRESS,HPD,Department of Housing Preservation and Development,2039480014,BRONX,,,,BRONX,2019-05-08T11:14:35.000,09 BRONX,FLOORING/STAIRS,2019-05-05T15:26:17.000,,,FLOOR,,N/A,1524 PURDY STREET,10462,,,40.836967186678145,"{'type': 'Point', 'coordinates': [-73.853345200946, 40.836967186678]}",RESIDENTIAL BUILDING,-73.85334520094607,PHONE,BRONX,Unspecified,2019-05-08T11:14:35.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PURDY STREET,,,42619465,1024831,244241
3364,ADDRESS,DOT,Department of Transportation,3012230013,BROOKLYN,,,,BROOKLYN,2019-05-17T10:00:06.000,08 BROOKLYN,Curb Condition,2019-05-05T15:26:46.000,KINGSTON AVENUE,REVERE PLACE,Defacement,2019-06-04T15:26:46.000,N/A,1314 BERGEN STREET,11213,,,40.675621578172425,"{'type': 'Point', 'coordinates': [-73.941351680225, 40.675621578172]}",Curb,-73.94135168022545,MOBILE,BROOKLYN,Unspecified,2019-05-17T10:00:06.000,"The Department of Transportation inspected the condition and determined it was in compliance with their standards, not hazardous, or a valid permit exists.",,Closed,BERGEN STREET,,,42595027,1000518,185429
3365,ADDRESS,NYPD,New York City Police Department,2033560146,BRONX,,,,BRONX,2019-05-05T19:15:47.000,07 BRONX,Noise - Residential,2019-05-05T15:26:54.000,EAST GUN HILL ROAD,EAST 211 STREET,Banging/Pounding,2019-05-05T23:26:54.000,Precinct,3525 DECATUR AVENUE,10467,,,40.879228024835,"{'type': 'Point', 'coordinates': [-73.872352636533, 40.879228024835]}",Residential Building/House,-73.87235263653268,ONLINE,BRONX,Unspecified,2019-05-05T19:15:47.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DECATUR AVENUE,,,42593620,1019549,259630
3366,INTERSECTION,DSNY,BCC - Brooklyn North,,BROOKLYN,,,,BROOKLYN,2019-05-08T12:00:00.000,17 BROOKLYN,Sanitation Condition,2019-05-05T15:27:00.000,,,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,,11226,ROGERS AVENUE,TILDEN AVENUE,40.64677066503817,"{'type': 'Point', 'coordinates': [-73.952050830946, 40.646770665038]}",Street,-73.9520508309457,PHONE,BROOKLYN,Unspecified,2019-05-08T12:00:00.000,The Department of Sanitation removed the items.,,Closed,,,,42596379,997556,174916
3367,ADDRESS,HPD,Department of Housing Preservation and Development,3050420031,BROOKLYN,,,,BROOKLYN,2019-05-20T09:57:12.000,09 BROOKLYN,FLOORING/STAIRS,2019-05-05T15:27:17.000,,,FLOOR,,N/A,108 FENIMORE STREET,11225,,,40.65816958154809,"{'type': 'Point', 'coordinates': [-73.958699578602, 40.658169581548]}",RESIDENTIAL BUILDING,-73.95869957860224,ONLINE,BROOKLYN,Unspecified,2019-05-20T09:57:12.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,FENIMORE STREET,,,42725951,995709,179068
3368,ADDRESS,NYPD,New York City Police Department,2030570011,BRONX,,,,BRONX,2019-05-05T19:33:59.000,06 BRONX,Noise - Residential,2019-05-05T15:27:37.000,WASHINGTON AVENUE,BATHGATE AVENUE,Loud Music/Party,2019-05-05T23:27:37.000,Precinct,480 EAST 188 STREET,10458,,,40.85828805965668,"{'type': 'Point', 'coordinates': [-73.890392103293, 40.858288059657]}",Residential Building/House,-73.89039210329346,PHONE,BRONX,Unspecified,2019-05-05T19:33:59.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST 188 STREET,,,42595462,1014570,251994
3369,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-05-20T10:15:00.000,03 BROOKLYN,Street Condition,2019-05-05T15:27:42.000,,,Pothole,,N/A,,11233,ATLANTIC AVENUE,COLUMBUS PLACE,40.67699126365694,"{'type': 'Point', 'coordinates': [-73.922823307417, 40.676991263657]}",,-73.92282330741669,UNKNOWN,BROOKLYN,Unspecified,2019-05-20T10:15:00.000,The Department of Transportation inspected this complaint and did not find the reported problem.,,Closed,,,,42594314,1005657,185932
3370,ADDRESS,DSNY,Department of Sanitation,3010960001,BROOKLYN,,,,BROOKLYN,2019-05-11T00:00:00.000,06 BROOKLYN,Request Large Bulky Item Collection,2019-05-05T15:29:00.000,11 STREET,12 STREET,Request Large Bulky Item Collection,,N/A,389 7 AVENUE,11215,,,40.665177671928085,"{'type': 'Point', 'coordinates': [-73.983000851297, 40.665177671928]}",Sidewalk,-73.98300085129686,PHONE,BROOKLYN,Unspecified,2019-05-11T00:00:00.000,,,Closed,7 AVENUE,,,42593138,988966,181619
3371,ADDRESS,DSNY,Department of Sanitation,4128730058,QUEENS,,,,Rosedale,2019-05-10T00:00:00.000,13 QUEENS,Request Large Bulky Item Collection,2019-05-05T15:29:00.000,233 STREET,234 STREET,Request Large Bulky Item Collection,,N/A,233-14 129 AVENUE,11422,,,40.68097129706089,"{'type': 'Point', 'coordinates': [-73.733558834553, 40.680971297061]}",Sidewalk,-73.73355883455312,PHONE,QUEENS,Unspecified,2019-05-10T00:00:00.000,,,Closed,129 AVENUE,,,42594975,1058150,187485
3372,ADDRESS,NYPD,New York City Police Department,3023800036,BROOKLYN,,,,BROOKLYN,2019-05-05T18:56:30.000,01 BROOKLYN,Illegal Parking,2019-05-05T15:29:05.000,BERRY STREET,BEDFORD AVENUE,Blocked Hydrant,2019-05-05T23:29:05.000,Precinct,145 GRAND STREET,11249,,,40.71485028309088,"{'type': 'Point', 'coordinates': [-73.962120208488, 40.714850283091]}",Street/Sidewalk,-73.9621202084881,PHONE,BROOKLYN,Unspecified,2019-05-05T18:56:30.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,GRAND STREET,,,42595731,994751,199718
3373,ADDRESS,HPD,Department of Housing Preservation and Development,1007720064,MANHATTAN,,,,NEW YORK,2019-05-08T21:47:22.000,04 MANHATTAN,WATER LEAK,2019-05-05T15:29:21.000,,,SLOW LEAK,,N/A,216 WEST   23 STREET,10011,,,40.74440649650926,"{'type': 'Point', 'coordinates': [-73.996401970736, 40.744406496509]}",RESIDENTIAL BUILDING,-73.99640197073623,ONLINE,MANHATTAN,Unspecified,2019-05-08T21:47:22.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,WEST   23 STREET,,,42624277,985247,210484
3374,ADDRESS,DOB,Department of Buildings,2033130040,BRONX,,,,BRONX,2019-05-08T00:00:00.000,07 BRONX,Special Projects Inspection Team (SPIT),2019-05-05T15:29:27.000,,,Illegal Hotel Rooms In Residential Building,,N/A,116 EAST MOSHOLU PARKWAY SOUTH,10458,,,40.876176759689116,"{'type': 'Point', 'coordinates': [-73.883521121397, 40.876176759689]}",,-73.88352112139656,UNKNOWN,BRONX,Unspecified,2019-05-08T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,EAST MOSHOLU PARKWAY SOUTH,,,42592155,1016462,258514
3375,ADDRESS,DOHMH,Department of Health and Mental Hygiene,5007350081,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,Rodent,2019-05-05T15:29:50.000,CARMEL AVENUE,O'CONNOR AVENUE,Condition Attracting Rodents,2019-06-04T15:29:50.000,N/A,2216 VICTORY BOULEVARD,10314,,,40.612034696062125,"{'type': 'Point', 'coordinates': [-74.137318460612, 40.612034696062]}",Commercial Building,-74.13731846061239,ONLINE,STATEN ISLAND,Unspecified,2019-05-05T15:34:56.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Pending,VICTORY BOULEVARD,,,42594271,946124,162287
3376,ADDRESS,HPD,Department of Housing Preservation and Development,1021440033,MANHATTAN,,,,NEW YORK,2019-05-06T17:43:40.000,12 MANHATTAN,HEAT/HOT WATER,2019-05-05T15:30:19.000,,,ENTIRE BUILDING,,N/A,612 WEST  178 STREET,10033,,,40.84754647226867,"{'type': 'Point', 'coordinates': [-73.935648300361, 40.847546472269]}",RESIDENTIAL BUILDING,-73.93564830036111,PHONE,MANHATTAN,Unspecified,2019-05-06T17:43:40.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,WEST  178 STREET,,,42604996,1002054,248068
3377,ADDRESS,NYPD,New York City Police Department,3070940029,BROOKLYN,,,,BROOKLYN,2019-05-05T17:54:41.000,11 BROOKLYN,Illegal Parking,2019-05-05T15:30:31.000,AVENUE T,AVENUE U,Commercial Overnight Parking,2019-05-05T23:30:31.000,Precinct,2052 WEST 11 STREET,11223,,,40.5970656591595,"{'type': 'Point', 'coordinates': [-73.982427645454, 40.59706565916]}",Street/Sidewalk,-73.98242764545438,ONLINE,BROOKLYN,Unspecified,2019-05-05T17:54:41.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,WEST 11 STREET,,,42593321,989130,156804
3378,ADDRESS,DSNY,Department of Sanitation,2034960033,BRONX,,,,BRONX,2019-05-08T00:00:00.000,09 BRONX,Request Large Bulky Item Collection,2019-05-05T15:31:00.000,PATTERSON AVENUE,LACOMBE AVENUE,Request Large Bulky Item Collection,,N/A,448 TAYLOR AVENUE,10473,,,40.81396246744846,"{'type': 'Point', 'coordinates': [-73.861224468304, 40.813962467448]}",Sidewalk,-73.86122446830379,PHONE,BRONX,Unspecified,2019-05-08T00:00:00.000,,,Closed,TAYLOR AVENUE,,,42595581,1022664,235856
3379,ADDRESS,NYPD,New York City Police Department,1018517501,MANHATTAN,,,,NEW YORK,2019-05-05T18:22:06.000,07 MANHATTAN,Illegal Parking,2019-05-05T15:31:05.000,WEST 96 STREET,WEST 97 STREET,Posted Parking Sign Violation,2019-05-05T23:31:05.000,Precinct,750 COLUMBUS AVENUE,10025,,,40.79327748070041,"{'type': 'Point', 'coordinates': [-73.967232813957, 40.7932774807]}",Street/Sidewalk,-73.9672328139575,PHONE,MANHATTAN,Unspecified,2019-05-05T18:22:06.000,The Police Department issued a summons in response to the complaint.,,Closed,COLUMBUS AVENUE,,,42595765,993323,228291
3380,ADDRESS,HPD,Department of Housing Preservation and Development,3049330001,BROOKLYN,,,,BROOKLYN,2019-05-07T07:42:58.000,17 BROOKLYN,HEAT/HOT WATER,2019-05-05T15:31:20.000,,,APARTMENT ONLY,,N/A,1151 NEW YORK AVENUE,11203,,,40.64501408006168,"{'type': 'Point', 'coordinates': [-73.946030677248, 40.645014080062]}",RESIDENTIAL BUILDING,-73.94603067724773,PHONE,BROOKLYN,Unspecified,2019-05-07T07:42:58.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,NEW YORK AVENUE,,,42607390,999227,174277
3381,ADDRESS,NYPD,New York City Police Department,1012040021,MANHATTAN,,,,NEW YORK,2019-05-05T17:33:25.000,07 MANHATTAN,Noise - Residential,2019-05-05T15:31:28.000,CENTRAL PARK WEST,COLUMBUS AVENUE,Banging/Pounding,2019-05-05T23:31:28.000,Precinct,24 WEST 91 STREET,10024,,,40.788869649421564,"{'type': 'Point', 'coordinates': [-73.967968070363, 40.788869649422]}",Residential Building/House,-73.96796807036348,ONLINE,MANHATTAN,Unspecified,2019-05-05T17:33:25.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 91 STREET,,,42594188,993120,226685
3382,ADDRESS,NYPD,New York City Police Department,3023640021,BROOKLYN,,,,BROOKLYN,2019-05-05T18:55:29.000,01 BROOKLYN,Noise - Street/Sidewalk,2019-05-05T15:31:28.000,WYTHE AVENUE,BERRY STREET,Loud Music/Party,2019-05-05T23:31:28.000,Precinct,146 METROPOLITAN AVENUE,11249,,,40.71611566389536,"{'type': 'Point', 'coordinates': [-73.962260174988, 40.716115663895]}",Street/Sidewalk,-73.96226017498839,ONLINE,BROOKLYN,Unspecified,2019-05-05T18:55:29.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,METROPOLITAN AVENUE,,,42591804,994712,200179
3383,ADDRESS,DHS,Operations Unit - Department of Homeless Services,1007287501,MANHATTAN,,,,NEW YORK,2019-05-05T15:54:32.000,04 MANHATTAN,Homeless Person Assistance,2019-05-05T15:31:30.000,9 AVENUE,LINCOLN TUNNEL APPROACH,,2019-05-05T16:31:30.000,N/A,400 WEST   31 STREET,10001,,,40.751586796323544,"{'type': 'Point', 'coordinates': [-73.997942730454, 40.751586796324]}",Street/Sidewalk,-73.99794273045376,MOBILE,MANHATTAN,Unspecified,2019-05-05T15:54:32.000,"The Department of Homeless Services will send a mobile outreach response team within 1 hour to encourage the individual to accept services. If you provided your contact information, DHS may contact you for more information.",,Closed,WEST   31 STREET,,,42593098,984820,213100
3384,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-05-05T15:31:39.000,03 BROOKLYN,Street Condition,2019-05-05T15:31:39.000,,,Pothole,,N/A,,11233,ATLANTIC AVENUE,RALPH AVENUE,40.67693843877666,"{'type': 'Point', 'coordinates': [-73.921824726395, 40.676938438777]}",,-73.92182472639499,UNKNOWN,BROOKLYN,Unspecified,2019-05-05T15:31:39.000,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,42595882,1005934,185913
3385,ADDRESS,NYPD,New York City Police Department,3078340042,BROOKLYN,,,,BROOKLYN,2019-05-05T17:40:31.000,18 BROOKLYN,Blocked Driveway,2019-05-05T15:31:55.000,AVENUE K,AVENUE L,No Access,2019-05-05T23:31:55.000,Precinct,1301 EAST 54 STREET,11234,,,40.62573301345154,"{'type': 'Point', 'coordinates': [-73.923693128331, 40.625733013452]}",Street/Sidewalk,-73.92369312833073,PHONE,BROOKLYN,Unspecified,2019-05-05T17:40:31.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 54 STREET,,,42592171,1005432,167257
3386,ADDRESS,DSNY,Department of Sanitation,1004390006,MANHATTAN,,,,NEW YORK,2019-05-29T00:00:00.000,03 MANHATTAN,Request Large Bulky Item Collection,2019-05-05T15:32:00.000,EAST 11 STREET,EAST 12 STREET,Request Large Bulky Item Collection,,N/A,192 1 AVENUE,10009,,,40.72977861026253,"{'type': 'Point', 'coordinates': [-73.983687944207, 40.729778610263]}",Sidewalk,-73.98368794420747,PHONE,MANHATTAN,Unspecified,2019-05-29T00:00:00.000,,,Closed,1 AVENUE,,,42593780,988771,205155
3387,ADDRESS,DSNY,Department of Sanitation,4156130043,QUEENS,,,,Far Rockaway,2019-05-07T00:00:00.000,14 QUEENS,Request Large Bulky Item Collection,2019-05-05T15:32:00.000,LANETT AVENUE,HICKSVILLE ROAD,Request Large Bulky Item Collection,,N/A,352 B   12 STREET,11691,,,40.599108740007026,"{'type': 'Point', 'coordinates': [-73.746150575541, 40.599108740007]}",Sidewalk,-73.74615057554053,PHONE,QUEENS,Unspecified,2019-05-07T00:00:00.000,,,Closed,B   12 STREET,,,42593781,1054744,157650
3388,ADDRESS,DEP,Department of Environmental Protection,2028720123,BRONX,,,,BRONX,2019-05-05T18:25:00.000,04 BRONX,Water System,2019-05-05T15:32:00.000,W 172 ST,DEAD END,Hydrant Running Full (WA4),,N/A,1476 SHAKESPEARE AVENUE,10452,,,40.84378188820246,"{'type': 'Point', 'coordinates': [-73.919951648137, 40.843781888202]}",,-73.91995164813694,MOBILE,BRONX,Unspecified,2019-05-05T18:25:00.000,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,,Closed,SHAKESPEARE AVENUE,,,42592007,1006398,246700
3389,ADDRESS,DSNY,Department of Sanitation,3062430032,BROOKLYN,,,,BROOKLYN,2019-05-29T11:01:00.000,10 BROOKLYN,Electronics Waste,2019-05-05T15:33:00.000,12 AVENUE,13 AVENUE,missed collection for E-waste,,N/A,1262 77 STREET,11228,,,40.61967822850589,"{'type': 'Point', 'coordinates': [-74.009541995185, 40.619678228506]}",Sidewalk,-74.00954199518475,PHONE,BROOKLYN,Unspecified,2019-05-29T11:01:00.000,The Department of Sanitation collected the E-waste.,,Closed,77 STREET,,,42592574,981601,165042
3390,ADDRESS,DSNY,Department of Sanitation,1000970032,MANHATTAN,,,,NEW YORK,2019-05-08T00:00:00.000,01 MANHATTAN,Request Large Bulky Item Collection,2019-05-05T15:33:00.000,BEND,FRONT STREET,Request Large Bulky Item Collection,,N/A,24 PECK SLIP,10038,,,40.70802478789197,"{'type': 'Point', 'coordinates': [-74.001789015542, 40.708024787892]}",Sidewalk,-74.00178901554156,PHONE,MANHATTAN,Unspecified,2019-05-08T00:00:00.000,,,Closed,PECK SLIP,,,42593137,983754,197229
3391,ADDRESS,NYPD,New York City Police Department,2039010001,BRONX,,,,BRONX,2019-05-05T23:50:16.000,09 BRONX,Illegal Parking,2019-05-05T15:33:24.000,THIERIOT AVENUE,LELAND AVENUE,Posted Parking Sign Violation,2019-05-05T23:33:24.000,Precinct,1841 WOOD AVENUE,10460,,,40.83536470423019,"{'type': 'Point', 'coordinates': [-73.86493455795, 40.83536470423]}",Street/Sidewalk,-73.86493455795014,MOBILE,BRONX,Unspecified,2019-05-05T23:50:16.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,WOOD AVENUE,,,42592092,1021625,243652
3392,ADDRESS,DOT,Department of Transportation,3024610019,BROOKLYN,,,,BROOKLYN,2019-05-29T15:10:38.000,01 BROOKLYN,Sidewalk Condition,2019-05-05T15:34:00.000,BROOKLYN QUEENS EXPRESSWAY,RODNEY STREET,Broken Sidewalk,2019-06-04T15:34:00.000,N/A,321 BROADWAY,11211,,,40.70807711291654,"{'type': 'Point', 'coordinates': [-73.956886854, 40.708077112917]}",Sidewalk,-73.95688685400027,MOBILE,BROOKLYN,Unspecified,2019-05-29T15:10:38.000,"The Department of Transportation will inspect the complaint location  and notify the property owner within 180 days if a defective sidewalk condition exists.   The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",,Closed,BROADWAY,,,42595821,996203,197251
3393,ADDRESS,DSNY,Brooklyn North 03,3015790021,BROOKLYN,,,,BROOKLYN,2019-05-09T12:00:00.000,03 BROOKLYN,Derelict Bicycle,2019-05-05T15:34:00.000,MARCUS GARVEY BOULEVARD,BROADWAY,14B Derelict Bicycle,,DSNY Garage,308 ELLERY STREET,11206,,,40.69940985151237,"{'type': 'Point', 'coordinates': [-73.940072112738, 40.699409851512]}",Street,-73.94007211273792,ONLINE,BROOKLYN,Unspecified,2019-05-09T12:00:00.000,The Department of Sanitation investigated and found that the bike did not meet the criteria to be classified as derelict.,,Closed,ELLERY STREET,,,42602168,1000867,194096
3394,ADDRESS,DSNY,Department of Sanitation,1010390011,MANHATTAN,,,,NEW YORK,2019-05-07T00:00:00.000,04 MANHATTAN,Request Large Bulky Item Collection,2019-05-05T15:34:00.000,8 AVENUE,9 AVENUE,Request Large Bulky Item Collection,,N/A,351 WEST   48 STREET,10036,,,40.76165121640865,"{'type': 'Point', 'coordinates': [-73.988455890933, 40.761651216409]}",Sidewalk,-73.98845589093268,PHONE,MANHATTAN,Unspecified,2019-05-07T00:00:00.000,,,Closed,WEST   48 STREET,,,42593779,987448,216767
3395,ADDRESS,HPD,Department of Housing Preservation and Development,3050420031,BROOKLYN,,,,BROOKLYN,2019-05-20T09:57:12.000,09 BROOKLYN,PLUMBING,2019-05-05T15:34:15.000,,,BATHTUB/SHOWER,,N/A,108 FENIMORE STREET,11225,,,40.65816958154809,"{'type': 'Point', 'coordinates': [-73.958699578602, 40.658169581548]}",RESIDENTIAL BUILDING,-73.95869957860224,ONLINE,BROOKLYN,Unspecified,2019-05-20T09:57:12.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,FENIMORE STREET,,,42721802,995709,179068
3396,ADDRESS,HPD,Department of Housing Preservation and Development,3009250035,BROOKLYN,,,,BROOKLYN,2019-05-08T15:39:13.000,12 BROOKLYN,HEAT/HOT WATER,2019-05-05T15:34:15.000,,,ENTIRE BUILDING,,N/A,870 42 STREET,11232,,,40.64472479285036,"{'type': 'Point', 'coordinates': [-73.997621713538, 40.64472479285]}",RESIDENTIAL BUILDING,-73.9976217135385,ONLINE,BROOKLYN,Unspecified,2019-05-08T15:39:13.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,42 STREET,,,42618160,984910,174167
3397,ADDRESS,DOB,Department of Buildings,2039480014,BRONX,,,,BRONX,2019-06-08T00:00:00.000,09 BRONX,Building/Use,2019-05-05T15:34:20.000,,,Illegal Conversion Of Residential Building/Space,,N/A,1524 PURDY STREET,10462,,,40.836967186678145,"{'type': 'Point', 'coordinates': [-73.853345200946, 40.836967186678]}",,-73.85334520094607,UNKNOWN,BRONX,Unspecified,2019-06-08T00:00:00.000,,,Closed,PURDY STREET,,,42594622,1024831,244241
3398,ADDRESS,DOB,Department of Buildings,3023220006,BROOKLYN,,,,BROOKLYN,2019-05-15T00:00:00.000,01 BROOKLYN,Special Projects Inspection Team (SPIT),2019-05-05T15:34:20.000,,,Illegal Hotel Rooms In Residential Building,,N/A,75 ROEBLING STREET,11211,,,40.716502772264285,"{'type': 'Point', 'coordinates': [-73.95490097124, 40.716502772264]}",,-73.95490097124019,UNKNOWN,BROOKLYN,Unspecified,2019-05-15T00:00:00.000,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,ROEBLING STREET,,,42594619,996752,200321
3399,INTERSECTION,NYPD,New York City Police Department,,QUEENS,,,,JACKSON HEIGHTS,2019-05-05T16:49:52.000,03 QUEENS,Noise - Vehicle,2019-05-05T15:34:40.000,,,Car/Truck Horn,2019-05-05T23:34:40.000,Precinct,,11372,73 STREET,37 AVENUE,40.748863460216285,"{'type': 'Point', 'coordinates': [-73.892708729441, 40.748863460216]}",Street/Sidewalk,-73.89270872944097,PHONE,QUEENS,Unspecified,2019-05-05T16:49:52.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42592752,1013978,212126
3400,,DPR,Department of Parks and Recreation,,QUEENS,,,,RIDGEWOOD,2019-05-06T08:30:49.000,Unspecified QUEENS,Damaged Tree,2019-05-05T15:34:58.000,,,Entire Tree Has Fallen Down,2019-05-10T15:34:58.000,N/A,,11385,,,,,Park,,OTHER,QUEENS,Forest Park,2019-05-06T08:30:49.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is necessary at this time.,,Closed,,,,42592903,,
3401,ADDRESS,NYPD,New York City Police Department,1002940024,MANHATTAN,,,,NEW YORK,2019-05-05T23:19:40.000,03 MANHATTAN,Noise - Commercial,2019-05-05T15:34:59.000,ORCHARD STREET,LUDLOW STREET,Loud Music/Party,2019-05-05T23:34:59.000,Precinct,134 DIVISION STREET,10002,,,40.714458226740575,"{'type': 'Point', 'coordinates': [-73.991717790005, 40.714458226741]}",Store/Commercial,-73.99171779000498,PHONE,MANHATTAN,Unspecified,2019-05-05T23:19:40.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DIVISION STREET,,,42595983,986546,199573
