,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
3054,ADDRESS,DPR,Department of Parks and Recreation,1020400048,MANHATTAN,,,,NEW YORK,2019-05-29T12:22:47.000,10 MANHATTAN,Root/Sewer/Sidewalk Condition,2019-05-26T15:20:23.000,HARLEM RIVER DRIVE,8 AVENUE,Trees and Sidewalks Program,2019-06-26T06:13:41.000,N/A,280 WEST 155 STREET,10039,,,,40.828913211242316,"{'type': 'Point', 'coordinates': [-73.936692538553, 40.828913211242]}",Street,-73.93669253855316,OTHER,MANHATTAN,Unspecified,2019-05-29T12:22:47.000,NYC Parks inspected and determined that the site is ineligible for the Trees and Sidewalks Program because of one or more of the following conditions: - The damage to the sidewalk isnât severe enough to qualify for the program - The property next to the sidewalk isnât in Tax Class 1 - The property next to the sidewalk isnât owner-occupied - The property next to the sidewalk contains a business. You can request a sidewalk consultation with NYC Parks for advice on making repairs on your own.,,Closed,WEST 155 STREET,,,42782375,1001770,241279
3055,ADDRESS,DCA,Department of Consumer Affairs,2027240155,BRONX,,,,BRONX,2019-06-11T01:06:17.000,02 BRONX,Consumer Complaint,2019-05-26T15:20:32.000,ALDUS STREET,WESTCHESTER AVENUE,Exchange/Refund/Return,2019-06-12T14:03:23.000,N/A,1031 SOUTHERN BOULEVARD,10459,,,,40.82384059281061,"{'type': 'Point', 'coordinates': [-73.891868819218, 40.823840592811]}",,-73.89186881921808,PHONE,BRONX,Unspecified,2019-06-11T01:06:17.000,"The Department of Consumer Affairs mailed you a complaint form. If you received the form and have not yet completed it, please do so. Be sure to follow the instructions on the form and return it to DCA with all required documentation.     311 can assist those who have not received the complaint form by creating a new Service Request. Additionally, 311 can assist those who returned the form but want to inquire about the status of the filed complaint.",,Closed,SOUTHERN BOULEVARD,,,42783494,1014177,239443
3056,ADDRESS,NYPD,New York City Police Department,1019437501,MANHATTAN,,,,NEW YORK,2019-05-26T17:21:09.000,10 MANHATTAN,Noise - Residential,2019-05-26T15:20:50.000,MANHATTAN AVENUE,MORNINGSIDE AVENUE,Loud Music/Party,2019-05-26T23:20:50.000,Precinct,352 WEST 117 STREET,10026,,,,40.80580364009066,"{'type': 'Point', 'coordinates': [-73.956577925973, 40.805803640091]}",Residential Building/House,-73.95657792597319,ONLINE,MANHATTAN,Unspecified,2019-05-26T17:21:09.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 117 STREET,,,42785501,996271,232856
3057,ADDRESS,DPR,Department of Parks and Recreation,1020400048,MANHATTAN,,,,NEW YORK,,10 MANHATTAN,New Tree Request,2019-05-26T15:21:03.000,HARLEM RIVER DRIVE,8 AVENUE,For One Address,2021-05-15T15:21:03.000,N/A,280 WEST 155 STREET,10039,,,,40.828913211242316,"{'type': 'Point', 'coordinates': [-73.936692538553, 40.828913211242]}",Street,-73.93669253855316,OTHER,MANHATTAN,Unspecified,,"The Department of Parks and Recreation will review your request within one year. It may take up to 24 months to inspect the location for planting. To learn more about the street tree planting process, visit www.nyc.gov/parks. Please note your Service Request number for future reference.",,Open,WEST 155 STREET,,,42784235,1001770,241279
3058,INTERSECTION,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-05-26T18:14:58.000,03 BRONX,Noise - Park,2019-05-26T15:21:12.000,,,Loud Music/Party,2019-05-26T23:21:12.000,Precinct,,10456,CLINTON AVENUE,BOSTON ROAD,,40.83130046797181,"{'type': 'Point', 'coordinates': [-73.900731627099, 40.831300467972]}",Park/Playground,-73.90073162709865,ONLINE,BRONX,Unspecified,2019-05-26T18:14:58.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42784474,1011721,242158
3059,ADDRESS,NYPD,New York City Police Department,4092300084,QUEENS,,,,KEW GARDENS,2019-05-26T17:45:29.000,09 QUEENS,Noise - Commercial,2019-05-26T15:21:13.000,LEFFERTS BOULEVARD,BREVOORT STREET,Loud Music/Party,2019-05-26T23:21:13.000,Precinct,119-11 METROPOLITAN AVENUE,11415,,,,40.70605964424251,"{'type': 'Point', 'coordinates': [-73.831437039988, 40.706059644243]}",Club/Bar/Restaurant,-73.83143703998772,ONLINE,QUEENS,Unspecified,2019-05-26T17:45:29.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,METROPOLITAN AVENUE,,,42779855,1030985,196558
3060,ADDRESS,DPR,Department of Parks and Recreation,1020400048,MANHATTAN,,,,NEW YORK,2019-06-13T11:41:46.000,10 MANHATTAN,Damaged Tree,2019-05-26T15:21:29.000,HARLEM RIVER DRIVE,8 AVENUE,Branch Cracked and Will Fall,2019-06-04T06:24:57.000,N/A,280 WEST 155 STREET,10039,,,,40.828913211242316,"{'type': 'Point', 'coordinates': [-73.936692538553, 40.828913211242]}",Street,-73.93669253855316,OTHER,MANHATTAN,Unspecified,2019-06-13T11:41:46.000,The Department of Parks and Recreation visited the location but could not find the tree condition you reported.,,Closed,WEST 155 STREET,,,42783476,1001770,241279
3061,ADDRESS,NYPD,New York City Police Department,4071810072,QUEENS,,,,FRESH MEADOWS,2019-05-26T22:29:59.000,08 QUEENS,Noise - Residential,2019-05-26T15:21:33.000,73 AVENUE,75 AVENUE,Loud Music/Party,2019-05-26T23:21:33.000,Precinct,73-11 194 STREET,11366,,,,40.734235508166456,"{'type': 'Point', 'coordinates': [-73.778467880302, 40.734235508166]}",Residential Building/House,-73.77846788030205,ONLINE,QUEENS,Unspecified,2019-05-26T22:29:59.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,194 STREET,,,42782655,1045645,206856
3062,ADDRESS,NYPD,New York City Police Department,3016770076,BROOKLYN,,,,BROOKLYN,2019-05-26T23:15:15.000,03 BROOKLYN,Noise - Residential,2019-05-26T15:21:35.000,MALCOLM X BOULEVARD,PATCHEN AVENUE,Loud Music/Party,2019-05-26T23:21:35.000,Precinct,387 DECATUR STREET,11233,,,,40.68208068311547,"{'type': 'Point', 'coordinates': [-73.927994892676, 40.682080683115]}",Residential Building/House,-73.92799489267611,MOBILE,BROOKLYN,Unspecified,2019-05-26T23:15:15.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DECATUR STREET,,,42783613,1004221,187785
3063,ADDRESS,DPR,Department of Parks and Recreation,1020400048,MANHATTAN,,,,NEW YORK,2019-06-13T11:42:49.000,10 MANHATTAN,Damaged Tree,2019-05-26T15:21:40.000,HARLEM RIVER DRIVE,8 AVENUE,Branch or Limb Has Fallen Down,2019-06-04T06:25:27.000,N/A,280 WEST 155 STREET,10039,,,,40.828913211242316,"{'type': 'Point', 'coordinates': [-73.936692538553, 40.828913211242]}",Street,-73.93669253855316,OTHER,MANHATTAN,Unspecified,2019-06-13T11:42:49.000,The Department of Parks and Recreation visited the location but could not find the tree condition you reported.,,Closed,WEST 155 STREET,,,42778888,1001770,241279
3064,ADDRESS,DOT,Department of Transportation,3011480031,BROOKLYN,,,,BROOKLYN,2019-06-04T13:32:18.000,08 BROOKLYN,Sidewalk Condition,2019-05-26T15:21:42.000,GRAND AVENUE,CLASSON AVENUE,Broken Sidewalk,2019-06-25T15:21:42.000,N/A,820 BERGEN STREET,11238,,,,40.677814617236706,"{'type': 'Point', 'coordinates': [-73.960590986069, 40.677814617237]}",Sidewalk,-73.96059098606864,MOBILE,BROOKLYN,Unspecified,2019-06-04T13:32:18.000,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",,Closed,BERGEN STREET,,,42782386,995181,186225
3065,INTERSECTION,DCA,Department of Consumer Affairs,,MANHATTAN,,,,NEW YORK,2019-05-28T14:03:38.000,05 MANHATTAN,Consumer Complaint,2019-05-26T15:21:49.000,,,Door Open with Air Conditioning On,2019-07-03T14:03:22.000,N/A,,10017,5 AVENUE,EAST   48 STREET,,40.75728557318907,"{'type': 'Point', 'coordinates': [-73.978115276267, 40.757285573189]}",,-73.97811527626749,PHONE,MANHATTAN,Unspecified,2019-05-28T14:03:38.000,"The Department of Consumer Affairs is scheduling an inspection which will take place within 35 days. Please do not file duplicate complaints or call to check results during this time. After 35 days, call 311 with your Service Request Number and ask for Service Request Status - DCA.",,Closed,,,,42783324,990313,215177
3066,ADDRESS,NYPD,New York City Police Department,4076540019,QUEENS,,,,OAKLAND GARDENS,2019-05-26T15:29:03.000,11 QUEENS,Blocked Driveway,2019-05-26T15:21:50.000,DEAD END,64 AVENUE,No Access,2019-05-26T23:21:50.000,Precinct,61-28 232 STREET,11364,,,,40.75078607698552,"{'type': 'Point', 'coordinates': [-73.746370233171, 40.750786076986]}",Street/Sidewalk,-73.74637023317126,PHONE,QUEENS,Unspecified,2019-05-26T15:29:03.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,232 STREET,,,42781527,1054523,212910
3067,ADDRESS,DPR,Department of Parks and Recreation,1020400048,MANHATTAN,,,,NEW YORK,2019-06-13T11:31:08.000,10 MANHATTAN,Overgrown Tree/Branches,2019-05-26T15:21:51.000,HARLEM RIVER DRIVE,8 AVENUE,Hitting Building,2019-06-26T06:23:58.000,N/A,280 WEST 155 STREET,10039,,,,40.828913211242316,"{'type': 'Point', 'coordinates': [-73.936692538553, 40.828913211242]}",Street,-73.93669253855316,OTHER,MANHATTAN,Unspecified,2019-06-13T11:31:08.000,The Department of Parks and Recreation visited the location but could not find the tree condition you reported.,,Closed,WEST 155 STREET,,,42783322,1001770,241279
3068,ADDRESS,DSNY,Department of Sanitation,3004630041,BROOKLYN,,,,BROOKLYN,2019-05-31T00:00:00.000,06 BROOKLYN,Request Large Bulky Item Collection,2019-05-26T15:22:00.000,COURT STREET,DEAD END,Request Large Bulky Item Collection,,N/A,107 3 PLACE,11231,,,,40.67857614661495,"{'type': 'Point', 'coordinates': [-73.99726718757, 40.678576146615]}",Sidewalk,-73.99726718757044,PHONE,BROOKLYN,Unspecified,2019-05-31T00:00:00.000,,,Closed,3 PLACE,,,42780302,985008,186500
3069,INTERSECTION,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-05-26T17:09:56.000,08 BRONX,Noise - Residential,2019-05-26T15:22:02.000,,,Loud Music/Party,2019-05-26T23:22:02.000,Precinct,,10463,ORLOFF AVENUE,CANNON PLACE,,40.883853120662216,"{'type': 'Point', 'coordinates': [-73.894367806203, 40.883853120662]}",Residential Building/House,-73.89436780620257,PHONE,BRONX,Unspecified,2019-05-26T17:09:56.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,,,,42779091,1013459,261307
3070,ADDRESS,DPR,Department of Parks and Recreation,1020400048,MANHATTAN,,,,NEW YORK,2019-06-13T14:01:29.000,10 MANHATTAN,Dead/Dying Tree,2019-05-26T15:22:05.000,HARLEM RIVER DRIVE,8 AVENUE,Planted More Than 2 Years Ago,2019-06-02T15:22:05.000,N/A,280 WEST 155 STREET,10039,,,,40.828913211242316,"{'type': 'Point', 'coordinates': [-73.936692538553, 40.828913211242]}",Street,-73.93669253855316,OTHER,MANHATTAN,Unspecified,2019-06-13T14:01:29.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is necessary at this time.,,Closed,WEST 155 STREET,,,42779401,1001770,241279
3071,ADDRESS,NYPD,New York City Police Department,1021320058,MANHATTAN,,,,NEW YORK,2019-05-26T15:47:21.000,12 MANHATTAN,Animal Abuse,2019-05-26T15:22:23.000,AMSTERDAM AVENUE,AUDUBON AVENUE,Other (complaint details),2019-05-26T23:22:23.000,Precinct,500 WEST 176 STREET,10033,,,,40.84492118708114,"{'type': 'Point', 'coordinates': [-73.933279852773, 40.844921187081]}",Residential Building/House,-73.9332798527735,PHONE,MANHATTAN,Unspecified,2019-05-26T15:47:21.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,WEST 176 STREET,,,42784968,1002710,247112
3072,ADDRESS,HPD,Department of Housing Preservation and Development,2029440001,BRONX,,,,BRONX,2019-05-31T11:01:45.000,06 BRONX,HEAT/HOT WATER,2019-05-26T15:22:53.000,,,ENTIRE BUILDING,,N/A,653 CROTONA PARK NORTH,10457,,,,40.842435724994736,"{'type': 'Point', 'coordinates': [-73.894502241858, 40.842435724995]}",RESIDENTIAL BUILDING,-73.89450224185764,PHONE,BRONX,Unspecified,2019-05-31T11:01:45.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,CROTONA PARK NORTH,,,42830104,1013440,246217
3073,ADDRESS,HPD,Department of Housing Preservation and Development,2030570011,BRONX,,,,BRONX,2019-06-05T13:09:58.000,06 BRONX,DOOR/WINDOW,2019-05-26T15:22:59.000,,,DOOR,,N/A,2410 WASHINGTON AVENUE,10458,,,,40.858052508996636,"{'type': 'Point', 'coordinates': [-73.890913055125, 40.858052508997]}",RESIDENTIAL BUILDING,-73.8909130551251,PHONE,BRONX,Unspecified,2019-06-05T13:09:58.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,WASHINGTON AVENUE,,,42874728,1014426,251908
3074,ADDRESS,HPD,Department of Housing Preservation and Development,2044270017,BRONX,,,,BRONX,2019-06-09T02:05:05.000,11 BRONX,DOOR/WINDOW,2019-05-26T15:23:02.000,,,DOOR,,N/A,2526 BRONX PARK EAST,10467,,,,40.86377593203749,"{'type': 'Point', 'coordinates': [-73.87038301441, 40.863775932037]}",RESIDENTIAL BUILDING,-73.87038301440997,ONLINE,BRONX,Unspecified,2019-06-09T02:05:05.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,BRONX PARK EAST,,,42917995,1020102,254001
3075,ADDRESS,HPD,Department of Housing Preservation and Development,5000480029,STATEN ISLAND,,,,STATEN ISLAND,2019-06-04T02:06:24.000,01 STATEN ISLAND,DOOR/WINDOW,2019-05-26T15:23:04.000,,,WINDOW FRAME,,N/A,256A JERSEY STREET,10301,,,,40.64170028665369,"{'type': 'Point', 'coordinates': [-74.086742279178, 40.641700286654]}",RESIDENTIAL BUILDING,-74.08674227917757,PHONE,STATEN ISLAND,Unspecified,2019-06-04T02:06:24.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,JERSEY STREET,,,42873397,960177,173077
3076,ADDRESS,HPD,Department of Housing Preservation and Development,5000480029,STATEN ISLAND,,,,STATEN ISLAND,2019-06-04T02:06:24.000,01 STATEN ISLAND,UNSANITARY CONDITION,2019-05-26T15:23:04.000,,,MOLD,,N/A,256A JERSEY STREET,10301,,,,40.64170028665369,"{'type': 'Point', 'coordinates': [-74.086742279178, 40.641700286654]}",RESIDENTIAL BUILDING,-74.08674227917757,PHONE,STATEN ISLAND,Unspecified,2019-06-04T02:06:24.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,JERSEY STREET,,,42869339,960177,173077
3077,ADDRESS,HPD,Department of Housing Preservation and Development,5000480029,STATEN ISLAND,,,,STATEN ISLAND,2019-06-04T02:06:24.000,01 STATEN ISLAND,WATER LEAK,2019-05-26T15:23:04.000,,,SLOW LEAK,,N/A,256A JERSEY STREET,10301,,,,40.64170028665369,"{'type': 'Point', 'coordinates': [-74.086742279178, 40.641700286654]}",RESIDENTIAL BUILDING,-74.08674227917757,PHONE,STATEN ISLAND,Unspecified,2019-06-04T02:06:24.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,JERSEY STREET,,,42865107,960177,173077
3078,ADDRESS,DHS,Operations Unit - Department of Homeless Services,1007627502,MANHATTAN,,,,NEW YORK,2019-05-26T15:26:41.000,04 MANHATTAN,Homeless Person Assistance,2019-05-26T15:23:46.000,WEST 38 STREET,WEST 39 STREET,,2019-05-26T16:23:46.000,N/A,502 9 AVENUE,10018,,,,40.75599748524427,"{'type': 'Point', 'coordinates': [-73.994390862163, 40.755997485244]}",Residential Building/House,-73.99439086216286,MOBILE,MANHATTAN,Unspecified,2019-05-26T15:26:41.000,The Department of Homeless Services has reviewed your Service Request and determined that the issue is not within its jurisdiction.,,Closed,9 AVENUE,,,42781173,985804,214707
3079,ADDRESS,NYPD,New York City Police Department,3085970052,BROOKLYN,,,,BROOKLYN,2019-05-26T21:03:56.000,18 BROOKLYN,Illegal Parking,2019-05-26T15:23:46.000,56 DRIVE,NATIONAL DRIVE,Blocked Hydrant,2019-05-26T23:23:46.000,Precinct,2732 EAST 65 STREET,11234,,,,40.60605581364939,"{'type': 'Point', 'coordinates': [-73.912461309997, 40.606055813649]}",Street/Sidewalk,-73.91246130999734,ONLINE,BROOKLYN,Unspecified,2019-05-26T21:03:56.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 65 STREET,,,42784147,1008557,160091
3080,BLOCKFACE,DSNY,BCC - Queens East,,QUEENS,,,,Jamaica,2019-05-29T12:00:00.000,08 QUEENS,Sanitation Condition,2019-05-26T15:25:00.000,87 ROAD,BARRINGTON STREET,12 Dead Animals,,DSNY Garage,CHELSEA STREET,11432,,,,40.71665268715945,"{'type': 'Point', 'coordinates': [-73.777123056832, 40.716652687159]}",Sidewalk,-73.77712305683158,PHONE,QUEENS,Unspecified,2019-05-29T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,CHELSEA STREET,,,42790118,1046034,200451
3081,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,,2019-05-28T11:20:00.000,Unspecified BRONX,Water Conservation,2019-05-26T15:25:00.000,,,Illegal Use Of A Hydrant (CIN),,N/A,,,BRUCKNER BLVD,LASALLE ST,,,,,,PHONE,BRONX,Unspecified,2019-05-28T11:20:00.000,The Department of Environmental Protection scheduled an inspection.,,Closed,,,,42784099,,
3082,ADDRESS,NYPD,New York City Police Department,4076540019,QUEENS,,,,OAKLAND GARDENS,2019-05-26T17:08:55.000,11 QUEENS,Illegal Parking,2019-05-26T15:25:25.000,DEAD END,64 AVENUE,Blocked Hydrant,2019-05-26T23:25:25.000,Precinct,61-28 232 STREET,11364,,,,40.75078607698552,"{'type': 'Point', 'coordinates': [-73.746370233171, 40.750786076986]}",Street/Sidewalk,-73.74637023317126,PHONE,QUEENS,Unspecified,2019-05-26T17:08:55.000,The Police Department issued a summons in response to the complaint.,,Closed,232 STREET,,,42779565,1054523,212910
3083,ADDRESS,DSNY,Department of Sanitation,3068650051,BROOKLYN,,,,BROOKLYN,2019-05-31T00:00:00.000,11 BROOKLYN,Request Large Bulky Item Collection,2019-05-26T15:26:00.000,86 STREET,BENSON AVENUE,Request Large Bulky Item Collection,,N/A,20 BAY   38 STREET,11214,,,,40.59786241712006,"{'type': 'Point', 'coordinates': [-73.988484208975, 40.59786241712]}",Sidewalk,-73.98848420897541,PHONE,BROOKLYN,Unspecified,2019-05-31T00:00:00.000,,,Closed,BAY   38 STREET,,,42784011,987448,157094
3084,ADDRESS,DSNY,Department of Sanitation,3008630074,BROOKLYN,,,,BROOKLYN,2019-05-30T10:52:00.000,07 BROOKLYN,Electronics Waste,2019-05-26T15:26:00.000,4 AVENUE,5 AVENUE,missed collection for E-waste,,N/A,415 60 STREET,11220,,,,40.640471767023676,"{'type': 'Point', 'coordinates': [-74.017803582583, 40.640471767024]}",Sidewalk,-74.01780358258277,PHONE,BROOKLYN,Unspecified,2019-05-30T10:52:00.000,The Department of Sanitation did not find any E-Waste at the location. Call 311 to make another appointment if you still need E-Waste removal.,,Closed,60 STREET,,,42781245,979309,172618
3085,ADDRESS,DSNY,Department of Sanitation,1012710012,MANHATTAN,,,,NEW YORK,2019-05-31T00:00:00.000,05 MANHATTAN,Request Large Bulky Item Collection,2019-05-26T15:26:00.000,5 AVENUE,AVENUE OF THE AMERICAS,Request Large Bulky Item Collection,,N/A,55 WEST   55 STREET,10019,,,,40.76240148545634,"{'type': 'Point', 'coordinates': [-73.976637174433, 40.762401485456]}",Sidewalk,-73.97663717443312,PHONE,MANHATTAN,Unspecified,2019-05-31T00:00:00.000,,,Closed,WEST   55 STREET,,,42781230,990722,217041
3086,ADDRESS,NYPD,New York City Police Department,3050500004,BROOKLYN,,,,BROOKLYN,2019-05-26T23:19:24.000,09 BROOKLYN,Noise - Residential,2019-05-26T15:26:07.000,WINTHROP STREET,PARKSIDE AVENUE,Loud Music/Party,2019-05-26T23:26:07.000,Precinct,623 ROGERS AVENUE,11225,,,,40.65635586595766,"{'type': 'Point', 'coordinates': [-73.953067504014, 40.656355865958]}",Residential Building/House,-73.95306750401441,ONLINE,BROOKLYN,Unspecified,2019-05-26T23:19:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,ROGERS AVENUE,,,42784523,997272,178408
3087,INTERSECTION,DOT,Department of Transportation,,STATEN ISLAND,,,,STATEN ISLAND,2019-05-27T13:30:00.000,02 STATEN ISLAND,Street Condition,2019-05-26T15:26:29.000,,,Pothole,,N/A,,10314,LAMBERTS LANE,VICTORY BOULEVARD,,40.60843514912259,"{'type': 'Point', 'coordinates': [-74.15543745946, 40.608435149123]}",,-74.15543745945998,UNKNOWN,STATEN ISLAND,Unspecified,2019-05-27T13:30:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,,,,42788177,941091,160984
3088,ADDRESS,TLC,Taxi and Limousine Commission,,QUEENS,,,,ELMHURST,,04 QUEENS,Taxi Complaint,2019-05-26T15:26:49.000,HAMPTON STREET,GLEANE STREET,Driver Complaint,2019-06-09T15:26:49.000,N/A,91-14 LAMONT AVENUE,11373,,,,40.74376711076204,"{'type': 'Point', 'coordinates': [-73.874355238154, 40.743767110762]}",,-73.87435523815411,ONLINE,QUEENS,Unspecified,,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,,Open,LAMONT AVENUE,,La Guardia Airport,42783477,1019066,210276
3089,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-06-06T09:15:00.000,16 BROOKLYN,Street Condition,2019-05-26T15:27:22.000,,,Pothole,,N/A,,11212,LINDEN BOULEVARD,MOTHER GASTON BOULEVARD,,40.655311864612266,"{'type': 'Point', 'coordinates': [-73.903177548003, 40.655311864612]}",,-73.90317754800336,UNKNOWN,BROOKLYN,Unspecified,2019-06-06T09:15:00.000,The Department of Transportation inspected this complaint and found that the problem was fixed.,,Closed,,,,42784870,1011115,178039
3090,ADDRESS,NYPD,New York City Police Department,1022150061,BRONX,,,,BRONX,2019-05-26T17:09:56.000,08 BRONX,Noise - Street/Sidewalk,2019-05-26T15:27:22.000,TEUNISSEN PLACE,ADRIAN AVENUE,Loud Music/Party,2019-05-26T23:27:22.000,Precinct,131 TERRACE VIEW AVENUE,10463,,,,40.87647984049252,"{'type': 'Point', 'coordinates': [-73.912839335534, 40.876479840493]}",Street/Sidewalk,-73.91283933553419,PHONE,BRONX,Unspecified,2019-05-26T17:09:56.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,TERRACE VIEW AVENUE,,,42783805,1008354,258615
3091,ADDRESS,DHS,Operations Unit - Department of Homeless Services,1001400024,MANHATTAN,,,,NEW YORK,2019-05-28T00:36:03.000,01 MANHATTAN,Homeless Person Assistance,2019-05-26T15:27:44.000,HUDSON STREET,GREENWICH STREET,,2019-05-26T16:27:44.000,N/A,145 READE STREET,10013,,,,40.716450803480214,"{'type': 'Point', 'coordinates': [-74.009804755994, 40.71645080348]}",Residential Building/House,-74.0098047559937,MOBILE,MANHATTAN,Unspecified,2019-05-28T00:36:03.000,The mobile outreach response team went to the location provided but could not find the individual that you reported.,,Closed,READE STREET,,,42780255,981532,200299
3092,ADDRESS,DSNY,Department of Sanitation,4008350045,QUEENS,,,,Astoria,2019-05-29T13:33:00.000,01 QUEENS,Electronics Waste,2019-05-26T15:28:00.000,23 AVENUE,23 ROAD,missed collection for E-waste,,N/A,23-08 33 STREET,11105,,,,40.7733300899822,"{'type': 'Point', 'coordinates': [-73.912118672723, 40.773330089982]}",Sidewalk,-73.91211867272328,PHONE,QUEENS,Unspecified,2019-05-29T13:33:00.000,The Department of Sanitation collected the E-waste.,,Closed,33 STREET,,,42783078,1008591,221034
3093,ADDRESS,NYPD,New York City Police Department,4141480033,QUEENS,,,,HOWARD BEACH,2019-05-26T19:39:10.000,10 QUEENS,Animal Abuse,2019-05-26T15:28:01.000,156 AVENUE,157 AVENUE,Neglected,2019-05-26T23:28:01.000,Precinct,156-71 CROSSBAY BOULEVARD,11414,,,,40.66310904624814,"{'type': 'Point', 'coordinates': [-73.840837883948, 40.663109046248]}",Store/Commercial,-73.84083788394754,PHONE,QUEENS,Unspecified,2019-05-26T19:39:10.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,CROSSBAY BOULEVARD,,,42780358,1028407,180905
3094,ADDRESS,NYPD,New York City Police Department,3016770076,BROOKLYN,,,,BROOKLYN,2019-05-26T23:15:15.000,03 BROOKLYN,Noise - Residential,2019-05-26T15:28:29.000,MALCOLM X BOULEVARD,PATCHEN AVENUE,Loud Music/Party,2019-05-26T23:28:29.000,Precinct,387 DECATUR STREET,11233,,,,40.68208068311547,"{'type': 'Point', 'coordinates': [-73.927994892676, 40.682080683115]}",Residential Building/House,-73.92799489267611,PHONE,BROOKLYN,Unspecified,2019-05-26T23:15:15.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DECATUR STREET,,,42779154,1004221,187785
3095,ADDRESS,NYPD,New York City Police Department,4033830059,QUEENS,,,,RIDGEWOOD,2019-05-26T16:28:15.000,05 QUEENS,Noise - Vehicle,2019-05-26T15:28:44.000,FAIRVIEW AVENUE,GRANDVIEW AVENUE,Car/Truck Music,2019-05-26T23:28:44.000,Precinct,2031 MENAHAN STREET,11385,,,,40.70811626970552,"{'type': 'Point', 'coordinates': [-73.907039577657, 40.708116269706]}",Street/Sidewalk,-73.90703957765719,MOBILE,QUEENS,Unspecified,2019-05-26T16:28:15.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,MENAHAN STREET,,,42781061,1010023,197276
3096,ADDRESS,NYPD,New York City Police Department,4020897501,QUEENS,,,,REGO PARK,2019-05-26T16:37:24.000,06 QUEENS,Blocked Driveway,2019-05-26T15:28:57.000,97 STREET,98 STREET,No Access,2019-05-26T23:28:57.000,Precinct,97-45 63 DRIVE,11374,,,,40.73068252343189,"{'type': 'Point', 'coordinates': [-73.85979590156, 40.730682523432]}",Street/Sidewalk,-73.85979590155999,PHONE,QUEENS,Unspecified,2019-05-26T16:37:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,63 DRIVE,,,42782402,1023108,205515
3097,ADDRESS,DSNY,BCC - Brooklyn North,,BROOKLYN,,,,BROOKLYN,2019-05-30T12:00:00.000,01 BROOKLYN,Sanitation Condition,2019-05-26T15:29:00.000,SOUTH 5 STREET,SOUTH 4 STREET,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,328 HOOPER STREET,11211,,,,40.70792756864184,"{'type': 'Point', 'coordinates': [-73.953478447812, 40.707927568642]}",Street,-73.95347844781219,MOBILE,BROOKLYN,Unspecified,2019-05-30T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,HOOPER STREET,,,42787021,997148,197197
