,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
4024,ADDRESS,HPD,Department of Housing Preservation and Development,1006220059,MANHATTAN,,,,NEW YORK,2019-06-06T21:04:56.000,02 MANHATTAN,UNSANITARY CONDITION,2019-06-02T14:54:34.000,,,GARBAGE/RECYCLING STORAGE,,N/A,63 PERRY STREET,10014,,,,40.73547781272797,"{'type': 'Point', 'coordinates': [-74.00381044109, 40.735477812728]}",RESIDENTIAL BUILDING,-74.00381044108975,ONLINE,MANHATTAN,Unspecified,2019-06-06T21:04:56.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PERRY STREET,,,42886320,983194,207231
4025,ADDRESS,HPD,Department of Housing Preservation and Development,1006220059,MANHATTAN,,,,NEW YORK,2019-06-06T21:04:56.000,02 MANHATTAN,UNSANITARY CONDITION,2019-06-02T14:54:34.000,,,GARBAGE/RECYCLING STORAGE,,N/A,63 PERRY STREET,10014,,,,40.73547781272797,"{'type': 'Point', 'coordinates': [-74.00381044109, 40.735477812728]}",RESIDENTIAL BUILDING,-74.00381044108975,ONLINE,MANHATTAN,Unspecified,2019-06-06T21:04:56.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PERRY STREET,,,42886323,983194,207231
4026,INTERSECTION,DEP,Department of Environmental Protection,,BROOKLYN,,,,BROOKLYN,2019-06-06T13:57:00.000,06 BROOKLYN,Noise,2019-06-02T14:55:00.000,,,Noise: Alarms (NR3),,N/A,,11231,COURT STREET,UNION STREET,,40.68239408470002,"{'type': 'Point', 'coordinates': [-73.995882519163, 40.6823940847]}",,-73.99588251916333,PHONE,BROOKLYN,Unspecified,2019-06-06T13:57:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,42847873,985392,187891
4027,ADDRESS,DSNY,P - Queens,4103760003,QUEENS,,,,Saint Albans,,12 QUEENS,Dirty Conditions,2019-06-02T14:55:00.000,188 STREET,BRINKERHOFF AVENUE,E12 Illegal Dumping Surveillance,,N/A,188-05 LIBERTY AVENUE,11412,,,,40.70374044617601,"{'type': 'Point', 'coordinates': [-73.768358746735, 40.703740446176]}",Sidewalk,-73.76835874673529,PHONE,QUEENS,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,LIBERTY AVENUE,,,42859820,1048476,195753
4028,ADDRESS,NYPD,New York City Police Department,4015910086,QUEENS,,,,ELMHURST,2019-06-02T21:03:54.000,04 QUEENS,Noise - Residential,2019-06-02T14:55:05.000,94 STREET,95 STREET,Loud Music/Party,2019-06-02T22:55:05.000,Precinct,94-11 42 AVENUE,11373,,,,40.7454489093264,"{'type': 'Point', 'coordinates': [-73.871205091541, 40.745448909326]}",Residential Building/House,-73.87120509154077,MOBILE,QUEENS,Unspecified,2019-06-02T21:03:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,42 AVENUE,,,42844058,1019938,210890
4029,ADDRESS,NYPD,New York City Police Department,3058530055,BROOKLYN,,,,BROOKLYN,2019-06-02T16:16:31.000,10 BROOKLYN,Illegal Parking,2019-06-02T14:55:13.000,MADELINE COURT,3 AVENUE,Blocked Hydrant,2019-06-02T22:55:13.000,Precinct,255 68 STREET,11220,,,,40.63696223046544,"{'type': 'Point', 'coordinates': [-74.026604885866, 40.636962230465]}",Street/Sidewalk,-74.0266048858656,PHONE,BROOKLYN,Unspecified,2019-06-02T16:16:31.000,The Police Department issued a summons in response to the complaint.,,Closed,68 STREET,,,42847099,976866,171340
4030,ADDRESS,NYPD,New York City Police Department,3068270084,BROOKLYN,,,,BROOKLYN,2019-06-03T06:07:28.000,15 BROOKLYN,Blocked Driveway,2019-06-02T14:55:16.000,AVENUE R,AVENUE S,Partial Access,2019-06-02T22:55:16.000,Precinct,1911 EAST 21 STREET,11229,,,,40.605900535974726,"{'type': 'Point', 'coordinates': [-73.951572391052, 40.605900535975]}",Street/Sidewalk,-73.95157239105187,ONLINE,BROOKLYN,Unspecified,2019-06-03T06:07:28.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 21 STREET,,,42843882,997697,160026
4031,ADDRESS,NYPD,New York City Police Department,4089970023,QUEENS,,,,OZONE PARK,2019-06-02T16:54:03.000,09 QUEENS,Noise - Residential,2019-06-02T14:55:28.000,75 STREET,76 STREET,Loud Music/Party,2019-06-02T22:55:28.000,Precinct,75-19 95 AVENUE,11416,,,,40.68256018127081,"{'type': 'Point', 'coordinates': [-73.863462930601, 40.682560181271]}",Residential Building/House,-73.86346293060059,PHONE,QUEENS,Unspecified,2019-06-02T16:54:03.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,95 AVENUE,,,42847500,1022119,187981
4032,ADDRESS,NYPD,New York City Police Department,1008090045,MANHATTAN,,,,NEW YORK,2019-06-02T23:15:47.000,05 MANHATTAN,Blocked Driveway,2019-06-02T14:55:39.000,AVENUE OF THE AMERICAS,7 AVENUE,No Access,2019-06-02T22:55:39.000,Precinct,107 WEST 33 STREET,10001,,,,40.7493657681329,"{'type': 'Point', 'coordinates': [-73.988786450191, 40.749365768133]}",Street/Sidewalk,-73.98878645019104,PHONE,MANHATTAN,Unspecified,2019-06-02T23:15:47.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,WEST 33 STREET,,,42848123,987357,212291
4033,ADDRESS,NYPD,New York City Police Department,1020940140,MANHATTAN,,,,NEW YORK,2019-06-02T16:06:21.000,09 MANHATTAN,Derelict Vehicle,2019-06-02T14:55:46.000,BROADWAY,RIVERSIDE DRIVE,With License Plate,2019-06-02T22:55:46.000,Precinct,618 WEST 148 STREET,10031,,,,40.82867264794801,"{'type': 'Point', 'coordinates': [-73.949823961021, 40.828672647948]}",Street/Sidewalk,-73.94982396102112,PHONE,MANHATTAN,Unspecified,2019-06-02T16:06:21.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 148 STREET,,,42845704,998136,241189
4034,ADDRESS,DOT,Department of Transportation,2056250220,BRONX,,,,BRONX,2019-06-06T09:29:00.000,10 BRONX,Street Condition,2019-06-02T14:55:49.000,CITY ISLAND AVENUE,DEAD END,Pothole,,N/A,90 BUCKLEY STREET,10464,,,,40.83977228895516,"{'type': 'Point', 'coordinates': [-73.785059018566, 40.839772288955]}",,-73.7850590185657,UNKNOWN,BRONX,Unspecified,2019-06-06T09:29:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,BUCKLEY STREET,,,42856288,1043724,245302
4035,ADDRESS,DOHMH,Department of Health and Mental Hygiene,3060480103,BROOKLYN,,,,BROOKLYN,,10 BROOKLYN,Unleashed Dog,2019-06-02T14:55:51.000,87 STREET,88 STREET,Unleashed Dog in Public,2019-07-02T14:55:51.000,N/A,8717 RIDGE BOULEVARD,11209,,,,40.62318140871563,"{'type': 'Point', 'coordinates': [-74.034106589007, 40.623181408716]}",Public/Unfenced Area,-74.03410658900735,PHONE,BROOKLYN,Unspecified,2019-06-03T16:06:50.000,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",,Assigned,RIDGE BOULEVARD,,,42847250,974782,166320
4036,ADDRESS,DSNY,Department of Sanitation,5041310085,STATEN ISLAND,,,,STATEN ISLAND,2019-06-04T13:42:00.000,03 STATEN ISLAND,Electronics Waste,2019-06-02T14:56:00.000,OLD MILL ROAD,BEND,missed collection for E-waste,,N/A,17 PELICAN CIRCLE,10306,,,,40.55815314476484,"{'type': 'Point', 'coordinates': [-74.113092165165, 40.558153144765]}",Sidewalk,-74.11309216516524,PHONE,STATEN ISLAND,Unspecified,2019-06-04T13:42:00.000,The Department of Sanitation collected the E-waste.,,Closed,PELICAN CIRCLE,,,42846971,952825,142647
4037,ADDRESS,DSNY,Department of Sanitation,4008840001,QUEENS,,,,Astoria,2019-06-04T00:00:00.000,01 QUEENS,Request Large Bulky Item Collection,2019-06-02T14:56:00.000,22 STREET,23 STREET,Request Large Bulky Item Collection,,N/A,22-17 ASTORIA BOULEVARD,11102,,,,40.771917380860486,"{'type': 'Point', 'coordinates': [-73.924940883564, 40.77191738086]}",Sidewalk,-73.9249408835639,PHONE,QUEENS,Unspecified,2019-06-04T00:00:00.000,,,Closed,ASTORIA BOULEVARD,,,42849456,1005040,220516
4038,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,NEW YORK,2019-06-02T15:30:00.000,01 MANHATTAN,Traffic Signal Condition,2019-06-02T14:56:00.000,,,Controller,,N/A,,10007,WEST STREET,VESEY STREET,,40.71373033089551,"{'type': 'Point', 'coordinates': [-74.013840806966, 40.713730330896]}",,-74.01384080696594,UNKNOWN,MANHATTAN,Unspecified,2019-06-02T15:30:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,42849871,980413,199308
4039,ADDRESS,DSNY,Department of Sanitation,4097270054,QUEENS,,,,Jamaica,,08 QUEENS,Request Large Bulky Item Collection,2019-06-02T14:56:00.000,150 STREET,155 STREET,Request Large Bulky Item Collection,,N/A,150-51 87 AVENUE,11432,,,,40.708203064349895,"{'type': 'Point', 'coordinates': [-73.806825324067, 40.70820306435]}",Sidewalk,-73.80682532406665,PHONE,QUEENS,Unspecified,2019-06-08T00:00:00.000,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,,Assigned,87 AVENUE,,,42846936,1037807,197353
4040,ADDRESS,DOT,Department of Transportation,4122100075,QUEENS,,,,JAMAICA,,12 QUEENS,Sidewalk Condition,2019-06-02T14:56:29.000,119 AVENUE,119 ROAD,Broken Sidewalk,2019-07-02T14:56:29.000,N/A,119-01 SUTPHIN BOULEVARD,11434,,,,40.67921374066383,"{'type': 'Point', 'coordinates': [-73.791662324896, 40.679213740664]}",Sidewalk,-73.79166232489582,PHONE,QUEENS,Unspecified,,The Department of Transportation requires 30 days to respond to this type of complaint.  Please note your Service Request number for future reference.,,Open,SUTPHIN BOULEVARD,,,42848914,1042036,186801
4041,ADDRESS,DOHMH,Department of Health and Mental Hygiene,4022640058,QUEENS,,,,FOREST HILLS,,06 QUEENS,Food Establishment,2019-06-02T14:57:06.000,76 AVENUE,76 ROAD,Food Contaminated,2019-08-01T14:57:06.000,N/A,113-09 QUEENS BOULEVARD,11375,,,,40.71729382140175,"{'type': 'Point', 'coordinates': [-73.835120636746, 40.717293821402]}",Restaurant/Bar/Deli/Bakery,-73.83512063674604,PHONE,QUEENS,Unspecified,2019-06-03T11:38:48.000,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",,Assigned,QUEENS BOULEVARD,,,42849044,1029956,200649
4042,ADDRESS,NYPD,New York City Police Department,1008310020,MANHATTAN,,,,NEW YORK,2019-06-02T21:16:16.000,05 MANHATTAN,Vending,2019-06-02T14:57:07.000,5 AVENUE,BROADWAY,In Prohibited Area,2019-06-02T22:57:07.000,Precinct,17 WEST 29 STREET,10001,,,,40.745734371299584,"{'type': 'Point', 'coordinates': [-73.987855958047, 40.7457343713]}",Street/Sidewalk,-73.9878559580469,ONLINE,MANHATTAN,Unspecified,2019-06-02T21:16:16.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,WEST 29 STREET,,,42845599,987615,210968
4043,ADDRESS,NYPD,New York City Police Department,3034610029,BROOKLYN,,,,BROOKLYN,2019-06-02T15:15:28.000,04 BROOKLYN,Noise - Street/Sidewalk,2019-06-02T14:57:09.000,BROADWAY,BUSHWICK AVENUE,Loud Music/Party,2019-06-02T22:57:09.000,Precinct,50 GRANITE STREET,11207,,,,40.68293330023414,"{'type': 'Point', 'coordinates': [-73.907399181195, 40.682933300234]}",Street/Sidewalk,-73.90739918119458,MOBILE,BROOKLYN,Unspecified,2019-06-02T15:15:28.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,GRANITE STREET,,,42844141,1009933,188101
4044,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-06-04T17:13:57.000,12 BROOKLYN,Street Condition,2019-06-02T14:57:25.000,,,Line/Marking - Faded,2019-07-02T14:57:25.000,N/A,,11218,DITMAS AVENUE,EAST    8 STREET,,40.636407022988955,"{'type': 'Point', 'coordinates': [-73.970289536239, 40.636407022989]}",Crosswalk,-73.97028953623904,PHONE,BROOKLYN,Unspecified,2019-06-04T17:13:57.000,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",,Closed,,,,42844426,992496,171138
4045,ADDRESS,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-06-02T16:53:02.000,06 BROOKLYN,Illegal Parking,2019-06-02T14:57:28.000,BQE WB ENTRANCE COLUMBIA ST,CONGRESS STREET,Posted Parking Sign Violation,2019-06-02T22:57:28.000,Precinct,50 COLUMBIA STREET,11201,,,,40.69001638736508,"{'type': 'Point', 'coordinates': [-74.000288472962, 40.690016387365]}",Street/Sidewalk,-74.0002884729616,MOBILE,BROOKLYN,Unspecified,2019-06-02T16:53:02.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,COLUMBIA STREET,,,42848027,984170,190668
4046,ADDRESS,DPR,Department of Parks and Recreation,4077940400,QUEENS,,,,QUEENS VILLAGE,,11 QUEENS,New Tree Request,2019-06-02T14:57:42.000,218 STREET,219 STREET,For One Address,2021-05-22T14:57:42.000,N/A,218-03 PECK AVENUE,11427,,,,40.73340652261975,"{'type': 'Point', 'coordinates': [-73.751534877845, 40.73340652262]}",Street,-73.75153487784497,OTHER,QUEENS,Unspecified,,"The Department of Parks and Recreation will review your request within one year. It may take up to 24 months to inspect the location for planting. To learn more about the street tree planting process, visit www.nyc.gov/parks. Please note your Service Request number for future reference.",,Open,PECK AVENUE,,,42849737,1053110,206574
4047,ADDRESS,DOB,Department of Buildings,3012070006,BROOKLYN,,,,BROOKLYN,2019-06-02T14:57:42.000,08 BROOKLYN,Emergency Response Team (ERT),2019-06-02T14:57:42.000,,,After Hours Work - Illegal,,N/A,1266 PACIFIC STREET,11216,,,,40.67760698847062,"{'type': 'Point', 'coordinates': [-73.949086783037, 40.677606988471]}",,-73.94908678303668,UNKNOWN,BROOKLYN,Unspecified,2019-06-02T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,PACIFIC STREET,,,42843833,998372,186151
4048,ADDRESS,DSNY,Department of Sanitation,3027850018,BROOKLYN,,,,BROOKLYN,2019-06-07T12:00:00.000,01 BROOKLYN,Electronics Waste,2019-06-02T14:58:00.000,UNION AVENUE,LORIMER STREET,missed collection for E-waste,,N/A,538 GRAND STREET,11211,,,,40.71105513232047,"{'type': 'Point', 'coordinates': [-73.94998103287, 40.71105513232]}",Sidewalk,-73.94998103287003,PHONE,BROOKLYN,Unspecified,2019-06-07T12:00:00.000,The Department of Sanitation did not find any E-Waste at the location. Call 311 to make another appointment if you still need E-Waste removal.,,Closed,GRAND STREET,,,42844395,998117,198337
4049,BLOCKFACE,DEP,Department of Environmental Protection,,QUEENS,,,,Flushing,2019-06-03T13:30:00.000,07 QUEENS,Noise,2019-06-02T14:58:00.000,UNION STREET,BOWNE STREET,"Noise, Ice Cream Truck (NR4)",,N/A,BARCLAY AVENUE,11355,,,,40.758767978049576,"{'type': 'Point', 'coordinates': [-73.824564454109, 40.75876797805]}",,-73.8245644541095,ONLINE,QUEENS,Unspecified,2019-06-03T13:30:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,BARCLAY AVENUE,,,42847017,1032852,215765
4050,ADDRESS,NYPD,New York City Police Department,4020827501,QUEENS,,,,REGO PARK,2019-06-02T15:50:04.000,06 QUEENS,Illegal Parking,2019-06-02T14:58:01.000,LONG ISLAND EXPRESSWAY,62 DRIVE,Double Parked Blocking Traffic,2019-06-02T22:58:01.000,Precinct,62-54 97 PLACE,11374,,,,40.73305265246519,"{'type': 'Point', 'coordinates': [-73.860952769665, 40.733052652465]}",Street/Sidewalk,-73.86095276966473,MOBILE,QUEENS,Unspecified,2019-06-02T15:50:04.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,97 PLACE,,,42848005,1022786,206378
4051,ADDRESS,DOT,Department of Transportation,1021270022,MANHATTAN,,,,NEW YORK,2019-06-03T11:07:00.000,12 MANHATTAN,Street Condition,2019-06-02T14:58:27.000,WEST  170 STREET,WEST  171 STREET,Pothole,,N/A,100 AUDUBON AVENUE,10032,,,,40.841821976346026,"{'type': 'Point', 'coordinates': [-73.93739946818, 40.841821976346]}",,-73.93739946817965,UNKNOWN,MANHATTAN,Unspecified,2019-06-03T11:07:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,AUDUBON AVENUE,,,42857194,1001571,245982
4052,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BRONX,,,,BRONX,,02 BRONX,Rodent,2019-06-02T14:58:40.000,,,Condition Attracting Rodents,2019-07-02T14:58:40.000,N/A,1015 SOUTHERN BOULEVARD,10459,,,,40.82323708038321,"{'type': 'Point', 'coordinates': [-73.892216660755, 40.823237080383]}",3+ Family Apt. Building,-73.89221666075467,MOBILE,BRONX,Unspecified,2019-06-02T15:02:16.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,,Pending,SOUTHERN BOULEVARD,,,42845365,1014081,239223
4053,ADDRESS,DOB,Department of Buildings,1021300009,MANHATTAN,,,,NEW YORK,2019-06-04T00:00:00.000,12 MANHATTAN,Building/Use,2019-06-02T14:58:45.000,,,Illegal Conversion Of Residential Building/Space,,N/A,562 WEST  174 STREET,10033,,,,40.84441780739672,"{'type': 'Point', 'coordinates': [-73.936189855043, 40.844417807397]}",,-73.93618985504303,UNKNOWN,MANHATTAN,Unspecified,2019-06-04T00:00:00.000,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,WEST  174 STREET,,,42849753,1001905,246928
4054,ADDRESS,NYPD,New York City Police Department,3046620036,BROOKLYN,,,,BROOKLYN,2019-06-02T16:55:04.000,17 BROOKLYN,Blocked Driveway,2019-06-02T14:58:48.000,EAST 56 STREET,EAST 57 STREET,No Access,2019-06-02T22:58:48.000,Precinct,891 LINDEN BOULEVARD,11203,,,,40.6541778894323,"{'type': 'Point', 'coordinates': [-73.92467691465, 40.654177889432]}",Street/Sidewalk,-73.92467691464975,PHONE,BROOKLYN,Unspecified,2019-06-02T16:55:04.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,LINDEN BOULEVARD,,,42848129,1005150,177620
4055,ADDRESS,DSNY,Department of Sanitation,4008570009,QUEENS,,,,Astoria,2019-06-06T00:00:00.000,01 QUEENS,Request Large Bulky Item Collection,2019-06-02T14:59:00.000,21 AVENUE,DITMARS BOULEVARD,Request Large Bulky Item Collection,,N/A,21-63 27 STREET,11105,,,,40.77837784344005,"{'type': 'Point', 'coordinates': [-73.912353927691, 40.77837784344]}",Sidewalk,-73.91235392769119,PHONE,QUEENS,Unspecified,2019-06-06T00:00:00.000,,,Closed,27 STREET,,,42849455,1008524,222873
4056,ADDRESS,DSNY,P - Queens,4103760005,QUEENS,,,,Saint Albans,,12 QUEENS,Dirty Conditions,2019-06-02T14:59:00.000,188 STREET,BRINKERHOFF AVENUE,E12 Illegal Dumping Surveillance,,N/A,188-01 LIBERTY AVENUE,11412,,,,40.70374597197652,"{'type': 'Point', 'coordinates': [-73.768376760871, 40.703745971977]}",Sidewalk,-73.76837676087078,PHONE,QUEENS,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,LIBERTY AVENUE,,,42861332,1048471,195755
4057,ADDRESS,DSNY,Department of Sanitation,4117850024,QUEENS,,,,South Ozone Park,2019-06-04T00:00:00.000,10 QUEENS,Request Large Bulky Item Collection,2019-06-02T14:59:00.000,133 AVENUE,135 AVENUE,Request Large Bulky Item Collection,,N/A,133-21 126 STREET,11420,,,,40.6707307039367,"{'type': 'Point', 'coordinates': [-73.81306575261, 40.670730703937]}",Sidewalk,-73.8130657526097,PHONE,QUEENS,Unspecified,2019-06-04T00:00:00.000,,,Closed,126 STREET,,,42846068,1036106,183697
4058,ADDRESS,NYPD,New York City Police Department,3082660070,BROOKLYN,,,,BROOKLYN,2019-06-02T17:32:54.000,18 BROOKLYN,Noise - Residential,2019-06-02T14:59:05.000,AVENUE L,AVENUE M,Loud Music/Party,2019-06-02T22:59:05.000,Precinct,1264 EAST 102 STREET,11236,,,,40.640176565013626,"{'type': 'Point', 'coordinates': [-73.890332406375, 40.640176565014]}",Residential Building/House,-73.89033240637505,PHONE,BROOKLYN,Unspecified,2019-06-02T17:32:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,EAST 102 STREET,,,42845775,1014686,172529
4059,ADDRESS,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-02T21:55:22.000,03 BRONX,Noise - Street/Sidewalk,2019-06-02T14:59:24.000,WASHINGTON AVENUE,3 AVENUE,Loud Music/Party,2019-06-02T22:59:24.000,Precinct,490 EAST EAST 165 STREET,10456,,,,40.826825010087866,"{'type': 'Point', 'coordinates': [-73.90879963867, 40.826825010088]}",Street/Sidewalk,-73.90879963866989,ONLINE,BRONX,Unspecified,2019-06-02T21:55:22.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,EAST 165 STREET,,,42845003,1009490,240525
4060,ADDRESS,NYPD,New York City Police Department,3012090048,BROOKLYN,,,,BROOKLYN,2019-06-02T18:30:13.000,08 BROOKLYN,Illegal Parking,2019-06-02T14:59:33.000,BROOKLYN AVENUE,KINGSTON AVENUE,Posted Parking Sign Violation,2019-06-02T22:59:33.000,Precinct,1411 DEAN STREET,11216,,,,40.67647293207094,"{'type': 'Point', 'coordinates': [-73.942288278487, 40.676472932071]}",Street/Sidewalk,-73.9422882784866,ONLINE,BROOKLYN,Unspecified,2019-06-02T18:30:13.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DEAN STREET,,,42843748,1000258,185739
4061,ADDRESS,DSNY,Department of Sanitation,3051990056,BROOKLYN,,,,BROOKLYN,2019-06-07T11:47:00.000,14 BROOKLYN,Electronics Waste,2019-06-02T15:00:00.000,DITMAS AVENUE,NEWKIRK AVENUE,missed collection for E-waste,,N/A,547 ARGYLE ROAD,11230,,,,40.635752358437095,"{'type': 'Point', 'coordinates': [-73.965274479436, 40.635752358437]}",Sidewalk,-73.96527447943627,PHONE,BROOKLYN,Unspecified,2019-06-07T11:47:00.000,The Department of Sanitation collected the E-waste.,,Closed,ARGYLE ROAD,,,42848666,993888,170900
4062,ADDRESS,DSNY,BCC - Brooklyn North,3029220021,BROOKLYN,,,,BROOKLYN,2019-06-04T12:00:00.000,01 BROOKLYN,Sanitation Condition,2019-06-02T15:00:00.000,JUDGE STREET,OLIVE STREET,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,278 POWERS STREET,11211,,,,40.71297151682303,"{'type': 'Point', 'coordinates': [-73.93965591839, 40.712971516823]}",Street,-73.93965591839,PHONE,BROOKLYN,Unspecified,2019-06-04T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,POWERS STREET,,,42852320,1000979,199037
4063,ADDRESS,DSNY,Department of Sanitation,3062010044,BROOKLYN,,,,BROOKLYN,2019-06-04T00:00:00.000,11 BROOKLYN,Request Large Bulky Item Collection,2019-06-02T15:00:00.000,73 STREET,74 STREET,Request Large Bulky Item Collection,,N/A,7314 15 AVENUE,11228,,,,40.61867126888334,"{'type': 'Point', 'coordinates': [-74.001973927697, 40.618671268883]}",Sidewalk,-74.00197392769667,PHONE,BROOKLYN,Unspecified,2019-06-04T00:00:00.000,,,Closed,15 AVENUE,,,42850261,983702,164675
4064,ADDRESS,DSNY,Department of Sanitation,5053060063,STATEN ISLAND,,,,STATEN ISLAND,2019-06-04T00:00:00.000,03 STATEN ISLAND,Request Large Bulky Item Collection,2019-06-02T15:00:00.000,SWEETWATER AVENUE,TENNYSON DRIVE,Request Large Bulky Item Collection,,N/A,224 WIMAN AVENUE,10308,,,,40.5390356414819,"{'type': 'Point', 'coordinates': [-74.144766955957, 40.539035641482]}",Sidewalk,-74.1447669559575,PHONE,STATEN ISLAND,Unspecified,2019-06-04T00:00:00.000,,,Closed,WIMAN AVENUE,,,42846935,944012,135695
4065,ADDRESS,NYPD,New York City Police Department,3061710058,BROOKLYN,,,,BROOKLYN,2019-06-02T16:57:08.000,11 BROOKLYN,Blocked Driveway,2019-06-02T15:00:10.000,17 AVENUE,18 AVENUE,No Access,2019-06-02T23:00:10.000,Precinct,1763 71 STREET,11204,,,,40.61627769992391,"{'type': 'Point', 'coordinates': [-73.994600708906, 40.616277699924]}",Street/Sidewalk,-73.99460070890645,ONLINE,BROOKLYN,Unspecified,2019-06-02T16:57:08.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,71 STREET,,,42843860,985749,163803
4066,ADDRESS,NYPD,New York City Police Department,1011427502,MANHATTAN,,,,NEW YORK,2019-06-02T18:32:15.000,07 MANHATTAN,Illegal Parking,2019-06-02T15:00:12.000,COLUMBUS AVENUE,BROADWAY,Blocked Hydrant,2019-06-02T23:00:12.000,Precinct,155 WEST 70 STREET,10023,,,,40.77682322097574,"{'type': 'Point', 'coordinates': [-73.981430618997, 40.776823220976]}",Street/Sidewalk,-73.98143061899712,PHONE,MANHATTAN,Unspecified,2019-06-02T18:32:15.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 70 STREET,,,42844545,989393,222295
4067,,HPD,Department of Housing Preservation and Development,,Unspecified,,,,,2019-06-03T15:03:37.000,0 Unspecified,HPD Literature Request,2019-06-02T15:00:20.000,,,The ABCs of Housing,2019-06-03T15:00:20.000,N/A,,,,,,,,,,PHONE,Unspecified,Unspecified,2019-06-02T15:03:07.000,"The literature will be emailed within 24 hours. If it is not received, please call 311 and submit a new request.",,Closed,,,,42850197,,
4068,ADDRESS,DSNY,A - Queens,4098040046,QUEENS,,,,Jamaica,2019-06-07T12:00:00.000,12 QUEENS,Dirty Conditions,2019-06-02T15:01:00.000,90 AVENUE,JAMAICA AVENUE,E1 Improper Disposal,,N/A,90-14 171 STREET,11432,,,,40.70866931782244,"{'type': 'Point', 'coordinates': [-73.789406104858, 40.708669317822]}",Sidewalk,-73.78940610485762,PHONE,QUEENS,Unspecified,2019-06-07T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,171 STREET,,,42860339,1042636,197534
