,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
3022,ADDRESS,HPD,Department of Housing Preservation and Development,4094320036,QUEENS,,,,South Richmond Hill,2019-03-05T02:06:58.000,09 QUEENS,UNSANITARY CONDITION,2019-02-17T14:46:56.000,,,PESTS,,N/A,101-66 115 STREET,11419,,,40.688615996068584,"{'type': 'Point', 'coordinates': [-73.829155368326, 40.688615996069]}",RESIDENTIAL BUILDING,-73.82915536832627,PHONE,QUEENS,Unspecified,2019-03-05T02:06:58.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,115 STREET,,,41881495,1031630,190204
3023,ADDRESS,HPD,Department of Housing Preservation and Development,3050530056,BROOKLYN,,,,BROOKLYN,2019-02-21T14:21:39.000,14 BROOKLYN,PLUMBING,2019-02-17T14:46:58.000,,,BATHTUB/SHOWER,,N/A,95 WOODRUFF AVENUE,11226,,,40.65365308707301,"{'type': 'Point', 'coordinates': [-73.962850517528, 40.653653087073]}",RESIDENTIAL BUILDING,-73.9628505175276,PHONE,BROOKLYN,Unspecified,2019-02-21T14:21:39.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,WOODRUFF AVENUE,,,41751980,994558,177422
3024,ADDRESS,HPD,Department of Housing Preservation and Development,3050530056,BROOKLYN,,,,BROOKLYN,2019-02-21T14:21:38.000,14 BROOKLYN,APPLIANCE,2019-02-17T14:46:58.000,,,ELECTRIC/GAS RANGE,,N/A,95 WOODRUFF AVENUE,11226,,,40.65365308707301,"{'type': 'Point', 'coordinates': [-73.962850517528, 40.653653087073]}",RESIDENTIAL BUILDING,-73.9628505175276,PHONE,BROOKLYN,Unspecified,2019-02-21T14:21:38.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,WOODRUFF AVENUE,,,41754971,994558,177422
3025,ADDRESS,HPD,Department of Housing Preservation and Development,3050530056,BROOKLYN,,,,BROOKLYN,2019-02-21T14:21:38.000,14 BROOKLYN,UNSANITARY CONDITION,2019-02-17T14:46:58.000,,,MOLD,,N/A,95 WOODRUFF AVENUE,11226,,,40.65365308707301,"{'type': 'Point', 'coordinates': [-73.962850517528, 40.653653087073]}",RESIDENTIAL BUILDING,-73.9628505175276,PHONE,BROOKLYN,Unspecified,2019-02-21T14:21:38.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,WOODRUFF AVENUE,,,41759302,994558,177422
3026,ADDRESS,DSNY,Department of Sanitation,4005520018,QUEENS,,,,Astoria,2019-02-21T00:00:00.000,01 QUEENS,Request Large Bulky Item Collection,2019-02-17T14:47:00.000,31 AVENUE,31 ROAD,Request Large Bulky Item Collection,,N/A,31-01 21 STREET,11106,,,40.76722152567455,"{'type': 'Point', 'coordinates': [-73.929928104691, 40.767221525675]}",Sidewalk,-73.92992810469067,PHONE,QUEENS,Unspecified,2019-02-21T00:00:00.000,,,Closed,21 STREET,,,41727043,1003660,218804
3027,ADDRESS,HPD,Department of Housing Preservation and Development,2025050006,BRONX,,,,BRONX,2019-02-22T10:06:30.000,04 BRONX,HEAT/HOT WATER,2019-02-17T14:47:02.000,,,ENTIRE BUILDING,,N/A,1080 ANDERSON AVENUE,10452,,,40.83417102437764,"{'type': 'Point', 'coordinates': [-73.925716263628, 40.834171024378]}",RESIDENTIAL BUILDING,-73.92571626362835,PHONE,BRONX,Unspecified,2019-02-22T10:06:30.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,ANDERSON AVENUE,,,41764252,1004806,243197
3028,ADDRESS,HPD,Department of Housing Preservation and Development,2025050006,BRONX,,,,BRONX,2019-03-11T08:40:42.000,04 BRONX,UNSANITARY CONDITION,2019-02-17T14:47:03.000,,,PESTS,,N/A,1080 ANDERSON AVENUE,10452,,,40.83417102437764,"{'type': 'Point', 'coordinates': [-73.925716263628, 40.834171024378]}",RESIDENTIAL BUILDING,-73.92571626362835,PHONE,BRONX,Unspecified,2019-03-11T08:40:42.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,ANDERSON AVENUE,,,41928539,1004806,243197
3029,ADDRESS,HPD,Department of Housing Preservation and Development,2025050006,BRONX,,,,BRONX,2019-03-11T08:40:42.000,04 BRONX,PLUMBING,2019-02-17T14:47:03.000,,,WATER SUPPLY,,N/A,1080 ANDERSON AVENUE,10452,,,40.83417102437764,"{'type': 'Point', 'coordinates': [-73.925716263628, 40.834171024378]}",RESIDENTIAL BUILDING,-73.92571626362835,PHONE,BRONX,Unspecified,2019-03-11T08:40:42.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,ANDERSON AVENUE,,,41932773,1004806,243197
3030,ADDRESS,NYPD,New York City Police Department,4073640014,QUEENS,,,,OAKLAND GARDENS,2019-02-17T23:30:33.000,11 QUEENS,Illegal Parking,2019-02-17T14:47:14.000,48 AVENUE,50 AVENUE,Blocked Sidewalk,2019-02-17T22:47:14.000,Precinct,48-18 206 STREET,11364,,,40.75328984670952,"{'type': 'Point', 'coordinates': [-73.774340386111, 40.75328984671]}",Street/Sidewalk,-73.77434038611082,MOBILE,QUEENS,Unspecified,2019-02-17T23:30:33.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,206 STREET,,,41724875,1046771,213801
3031,ADDRESS,NYPD,New York City Police Department,4006300035,QUEENS,,,,ASTORIA,2019-02-17T20:57:33.000,01 QUEENS,Blocked Driveway,2019-02-17T14:47:38.000,28 AVENUE,30 AVENUE,No Access,2019-02-17T22:47:38.000,Precinct,28-38 37 STREET,11103,,,40.76596026874454,"{'type': 'Point', 'coordinates': [-73.915532651371, 40.765960268745]}",Street/Sidewalk,-73.91553265137073,MOBILE,QUEENS,Unspecified,2019-02-17T20:57:33.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,37 STREET,,,41726846,1007648,218348
3032,ADDRESS,HPD,Department of Housing Preservation and Development,2025050084,BRONX,,,,BRONX,2019-02-20T02:09:11.000,04 BRONX,HEAT/HOT WATER,2019-02-17T14:47:46.000,,,ENTIRE BUILDING,,N/A,1115 JEROME AVENUE,10452,,,40.834636704051505,"{'type': 'Point', 'coordinates': [-73.924299153125, 40.834636704052]}",RESIDENTIAL BUILDING,-73.92429915312455,ONLINE,BRONX,Unspecified,2019-02-20T02:09:11.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,JEROME AVENUE,,,41747016,1005198,243367
3033,ADDRESS,NYPD,New York City Police Department,,QUEENS,,,,RICHMOND HILL,2019-02-17T15:11:32.000,09 QUEENS,Noise - Residential,2019-02-17T14:48:55.000,85 AVENUE,86 AVENUE,Banging/Pounding,2019-02-17T22:48:55.000,Precinct,85-31 108 STREET,11418,,,40.69899199488323,"{'type': 'Point', 'coordinates': [-73.84118138062, 40.698991994883]}",Residential Building/House,-73.84118138061967,MOBILE,QUEENS,Unspecified,2019-02-17T15:11:32.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,108 STREET,,,41725113,1028288,193978
3034,ADDRESS,NYPD,New York City Police Department,2037140022,BRONX,,,,BRONX,2019-02-17T16:46:31.000,09 BRONX,Illegal Parking,2019-02-17T14:49:44.000,BRUCKNER BOULEVARD,WATSON AVENUE,Commercial Overnight Parking,2019-02-17T22:49:44.000,Precinct,1040 ELDER AVENUE,10472,,,40.82479318855325,"{'type': 'Point', 'coordinates': [-73.878277955901, 40.824793188553]}",Street/Sidewalk,-73.8782779559014,ONLINE,BRONX,Unspecified,2019-02-17T16:46:31.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,ELDER AVENUE,,,41725758,1017938,239795
3035,ADDRESS,DEP,Department of Environmental Protection,4034720035,QUEENS,,,,Ridgewood,2019-02-19T11:00:00.000,05 QUEENS,Air Quality,2019-02-17T14:50:00.000,PUTNAM AVE,CORNELIA ST,"Air: Odor/Fumes, Restaurant (AD2)",,N/A,818 WOODWARD AVENUE,11385,,,40.703356332735225,"{'type': 'Point', 'coordinates': [-73.903089735814, 40.703356332735]}",,-73.90308973581432,PHONE,QUEENS,Unspecified,2019-02-19T11:00:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,WOODWARD AVENUE,,,41728421,1011120,195543
3036,ADDRESS,NYPD,New York City Police Department,4045180010,QUEENS,,,,WHITESTONE,2019-02-17T16:27:23.000,07 QUEENS,Illegal Parking,2019-02-17T14:50:10.000,12 ROAD,14 AVENUE,Blocked Hydrant,2019-02-17T22:50:10.000,Precinct,12-37 150 STREET,11357,,,40.78964642988063,"{'type': 'Point', 'coordinates': [-73.814114999799, 40.789646429881]}",Street/Sidewalk,-73.81411499979933,ONLINE,QUEENS,Unspecified,2019-02-17T16:27:23.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,150 STREET,,,41725735,1035723,227021
3037,ADDRESS,NYPD,New York City Police Department,2033040035,BRONX,,,,BRONX,2019-02-17T18:49:30.000,07 BRONX,Noise - Residential,2019-02-17T14:50:15.000,EAST KINGSBRIDGE ROAD,EAST 196 STREET,Banging/Pounding,2019-02-17T22:50:15.000,Precinct,2720 GRAND CONCOURSE,10458,,,40.86758426084022,"{'type': 'Point', 'coordinates': [-73.893214982104, 40.86758426084]}",Residential Building/House,-73.89321498210387,MOBILE,BRONX,Unspecified,2019-02-17T18:49:30.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,GRAND CONCOURSE,,,41724633,1013785,255380
3038,INTERSECTION,TLC,Taxi and Limousine Commission,,MANHATTAN,,,,NEW YORK,2019-02-19T10:12:22.000,12 MANHATTAN,For Hire Vehicle Complaint,2019-02-17T14:50:46.000,,,Insurance Information Requested,,N/A,,10040,DYCKMAN STREET,SHERMAN AVENUE,40.86357250126242,"{'type': 'Point', 'coordinates': [-73.926012416512, 40.863572501262]}",Street,-73.92601241651245,PHONE,MANHATTAN,Unspecified,2019-02-19T10:12:22.000,The Taxi and Limousine Commission provided the insurance information requested.,,Closed,,MANHATTAN,,41724754,1004715,253909
3039,ADDRESS,DSNY,A - Brooklyn,3082660021,BROOKLYN,,,,BROOKLYN,2019-02-19T12:00:00.000,18 BROOKLYN,Dirty Conditions,2019-02-17T14:51:00.000,AVENUE L,AVENUE M,E3 Dirty Sidewalk,,N/A,1251 EAST  101 STREET,11236,,,40.63988919781789,"{'type': 'Point', 'coordinates': [-73.891212060927, 40.639889197818]}",Sidewalk,-73.89121206092672,ONLINE,BROOKLYN,Unspecified,2019-02-19T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,EAST  101 STREET,,,41729211,1014442,172424
3040,ADDRESS,HPD,Department of Housing Preservation and Development,3036390029,BROOKLYN,,,,BROOKLYN,2019-02-19T17:01:48.000,16 BROOKLYN,HEAT/HOT WATER,2019-02-17T14:51:05.000,,,ENTIRE BUILDING,,N/A,649 WATKINS STREET,11212,,,40.65621866681229,"{'type': 'Point', 'coordinates': [-73.904401621613, 40.656218666812]}",RESIDENTIAL BUILDING,-73.90440162161326,PHONE,BROOKLYN,Unspecified,2019-02-19T17:01:48.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,WATKINS STREET,,,41743117,1010775,178369
3041,ADDRESS,DOB,Department of Buildings,3050310001,BROOKLYN,,,,BROOKLYN,2019-03-11T00:00:00.000,09 BROOKLYN,Elevator,2019-02-17T14:51:06.000,,,Elevator - Single Device On Property/No Alternate Service,,N/A,11 MIDWOOD STREET,11225,,,40.65955332868685,"{'type': 'Point', 'coordinates': [-73.959765584557, 40.659553328687]}",,-73.95976558455685,UNKNOWN,BROOKLYN,Unspecified,2019-03-11T00:00:00.000,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",,Closed,MIDWOOD STREET,,,41787898,995413,179572
3042,ADDRESS,DSNY,Department of Sanitation,3074360030,BROOKLYN,,,,BROOKLYN,,15 BROOKLYN,Graffiti,2019-02-17T14:51:13.000,,,Graffiti,2019-05-04T15:45:46.000,N/A,2554 EAST   16 STREET,11235,,,40.58905106104867,"{'type': 'Point', 'coordinates': [-73.953615269895, 40.589051061049]}",Comercial,-73.95361526989473,UNKNOWN,BROOKLYN,Unspecified,2019-04-04T15:45:46.000,The graffiti on this property has been scheduled to be removed by the City.,,Open,EAST   16 STREET,,,41724584,997133,153887
3043,ADDRESS,DOHMH,Department of Health and Mental Hygiene,4036010007,QUEENS,,,,Middle Village,2019-02-19T16:50:44.000,05 QUEENS,Indoor Air Quality,2019-02-17T14:51:21.000,64 STREET,65 STREET,Chemical Vapors/Gases/Odors,2019-03-19T14:51:21.000,N/A,64-00 METROPOLITAN AVENUE,11379,,,40.71254323645751,"{'type': 'Point', 'coordinates': [-73.896969502698, 40.712543236458]}",1-2 Family Dwelling,-73.89696950269773,PHONE,QUEENS,Unspecified,2019-02-19T16:50:44.000,"The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection. You may be contacted if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311. If you are experiencing medical symptoms, please seek medical attention or consult the NYC Poison Control Center. Please note your Service Request number for future reference.",,Closed,METROPOLITAN AVENUE,,,41724908,1012813,198892
3044,LATLONG,DOHMH,Department of Health and Mental Hygiene,,BROOKLYN,,,,BROOKLYN,2019-04-19T06:11:00.000,06 BROOKLYN,Food Establishment,2019-02-17T14:51:55.000,,,Rodents/Insects/Garbage,2019-04-18T14:51:55.000,N/A,833 UNION STREET,11217,,,40.67500825845574,"{'type': 'Point', 'coordinates': [-73.976213546155, 40.675008258456]}",Restaurant/Bar/Deli/Bakery,-73.97621354615494,MOBILE,BROOKLYN,Unspecified,2019-04-19T06:11:00.000,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",,Closed,UNION STREET,,,41726967,990848,185201
3045,ADDRESS,DSNY,Department of Sanitation,5072670006,STATEN ISLAND,,,,STATEN ISLAND,2019-02-20T19:22:00.000,03 STATEN ISLAND,Electronics Waste,2019-02-17T14:52:00.000,ROBIN COURT,DARNELL LANE,missed collection for E-waste,,N/A,119 SHARROTTS ROAD,10309,,,40.53739689141087,"{'type': 'Point', 'coordinates': [-74.222131629264, 40.537396891411]}",Sidewalk,-74.22213162926404,PHONE,STATEN ISLAND,Unspecified,2019-02-20T19:22:00.000,The E-Waste collection appointment was cancelled.,,Closed,SHARROTTS ROAD,,,41724411,922507,135143
3046,ADDRESS,HPD,Department of Housing Preservation and Development,4094320036,QUEENS,,,,South Richmond Hill,2019-03-05T02:06:58.000,09 QUEENS,UNSANITARY CONDITION,2019-02-17T14:52:04.000,,,PESTS,,N/A,101-66 115 STREET,11419,,,40.688615996068584,"{'type': 'Point', 'coordinates': [-73.829155368326, 40.688615996069]}",RESIDENTIAL BUILDING,-73.82915536832627,PHONE,QUEENS,Unspecified,2019-03-05T02:06:58.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,115 STREET,,,41882626,1031630,190204
3047,ADDRESS,HPD,Department of Housing Preservation and Development,4094320036,QUEENS,,,,South Richmond Hill,2019-03-05T02:06:58.000,09 QUEENS,WATER LEAK,2019-02-17T14:52:04.000,,,HEAVY FLOW,,N/A,101-66 115 STREET,11419,,,40.688615996068584,"{'type': 'Point', 'coordinates': [-73.829155368326, 40.688615996069]}",RESIDENTIAL BUILDING,-73.82915536832627,PHONE,QUEENS,Unspecified,2019-03-05T02:06:58.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,115 STREET,,,41882661,1031630,190204
3048,ADDRESS,NYPD,New York City Police Department,4050207502,QUEENS,,,,FLUSHING,2019-02-17T15:44:54.000,07 QUEENS,Illegal Parking,2019-02-17T14:52:11.000,UNION STREET,BOWNE STREET,Double Parked Blocking Vehicle,2019-02-17T22:52:11.000,Precinct,142-18 38 AVENUE,11354,,,40.76177644003997,"{'type': 'Point', 'coordinates': [-73.826520263399, 40.76177644004]}",Street/Sidewalk,-73.82652026339898,PHONE,QUEENS,Unspecified,2019-02-17T15:44:55.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,38 AVENUE,,,41724885,1032308,216860
3049,ADDRESS,DSNY,Department of Sanitation,,BROOKLYN,,,,BROOKLYN,,15 BROOKLYN,Graffiti,2019-02-17T14:52:27.000,,,Graffiti,,N/A,1536 SHEEPSHEAD BAY ROAD,11235,,,40.5872532184249,"{'type': 'Point', 'coordinates': [-73.953620118998, 40.587253218425]}",,-73.95362011899807,UNKNOWN,BROOKLYN,Unspecified,2019-02-17T14:52:27.000,,,Open,SHEEPSHEAD BAY ROAD,,,41728339,997132,153232
3050,ADDRESS,DSNY,Department of Sanitation,3071620055,BROOKLYN,,,,BROOKLYN,2019-02-21T12:36:00.000,13 BROOKLYN,Electronics Waste,2019-02-17T14:53:00.000,AVENUE W,AVENUE X,missed collection for E-waste,,N/A,2349 WEST   12 STREET,11223,,,40.59033535696234,"{'type': 'Point', 'coordinates': [-73.982072964085, 40.590335356962]}",Sidewalk,-73.98207296408476,PHONE,BROOKLYN,Unspecified,2019-02-21T12:36:00.000,The Department of Sanitation collected the E-waste.,,Closed,WEST   12 STREET,,,41727816,989229,154352
3051,ADDRESS,DSNY,A - Manhattan,1019060006,MANHATTAN,,,,NEW YORK,2019-02-18T12:00:00.000,10 MANHATTAN,Other Enforcement,2019-02-17T14:53:00.000,,,E2A Storage Of Receptacles,,N/A,159 WEST  121 STREET,10027,,,40.80589108524277,"{'type': 'Point', 'coordinates': [-73.948938087141, 40.805891085243]}",Sidewalk,-73.94893808714136,PHONE,MANHATTAN,Unspecified,2019-02-18T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,WEST  121 STREET,,,41733866,998386,232889
3052,ADDRESS,DOT,Department of Transportation,4007520031,QUEENS,,,,WOODSIDE,2019-03-07T11:54:34.000,01 QUEENS,Sidewalk Condition,2019-02-17T14:53:11.000,30 AVENUE,31 AVENUE,Sidewalk Violation,2019-03-19T14:53:11.000,N/A,30-43 50 STREET,11377,,,40.75898003934389,"{'type': 'Point', 'coordinates': [-73.907917928144, 40.758980039344]}",Sidewalk,-73.90791792814386,PHONE,QUEENS,Unspecified,2019-03-07T11:54:34.000,The Department of Transportation has approved the sidewalk re-inspection request. The property owner will be notified by mail within 120 days with the date of re-inspection.,,Closed,50 STREET,,,41727961,1009760,215807
3053,ADDRESS,DOT,Department of Transportation,3018080020,BROOKLYN,,,,BROOKLYN,2019-02-18T10:55:00.000,03 BROOKLYN,Street Condition,2019-02-17T14:53:11.000,MARCY AVENUE,NOSTRAND AVENUE,Pothole,,N/A,284 QUINCY STREET,11216,,,40.687057514218615,"{'type': 'Point', 'coordinates': [-73.949706968171, 40.687057514219]}",,-73.9497069681714,UNKNOWN,BROOKLYN,Unspecified,2019-02-18T10:55:00.000,The Department of Transportation inspected this complaint and did not find the reported problem.,,Closed,QUINCY STREET,,,41728408,998198,189594
3054,ADDRESS,NYPD,New York City Police Department,3060510008,BROOKLYN,,,,BROOKLYN,2019-02-17T17:45:53.000,10 BROOKLYN,Noise - Commercial,2019-02-17T14:53:16.000,87 STREET,88 STREET,Loud Television,2019-02-17T22:53:16.000,Precinct,8703 5 AVENUE,11209,,,40.620756940159175,"{'type': 'Point', 'coordinates': [-74.026836169858, 40.620756940159]}",Club/Bar/Restaurant,-74.0268361698577,ONLINE,BROOKLYN,Unspecified,2019-02-17T17:45:53.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,5 AVENUE,,,41725914,976800,165436
3055,BLOCKFACE,DOT,Department of Transportation,,STATEN ISLAND,,,,STATEN ISLAND,2019-02-20T08:51:00.000,03 STATEN ISLAND,Street Condition,2019-02-17T14:54:07.000,ELTINGVILLE BOULEVARD,GETZ AVENUE,Pothole,,N/A,BARLOW AVENUE,10312,,,40.55733029735068,"{'type': 'Point', 'coordinates': [-74.166687035754, 40.557330297351]}",,-74.16668703575422,UNKNOWN,STATEN ISLAND,Unspecified,2019-02-20T08:51:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,BARLOW AVENUE,,,41728534,937932,142371
3056,ADDRESS,DSNY,Department of Sanitation,1022150700,BRONX,,,,BRONX,2019-05-17T00:00:00.000,07 BRONX,Graffiti,2019-02-17T14:54:27.000,,,Graffiti,2019-04-06T10:16:29.000,N/A,40 WEST  225 STREET,10463,,,40.87364352990189,"{'type': 'Point', 'coordinates': [-73.907961626335, 40.873643529902]}",Comercial,-73.90796162633521,UNKNOWN,BRONX,Unspecified,2019-05-28T12:32:50.000,The City has removed the graffiti from this property.,,Closed,WEST  225 STREET,,,41725436,1009704,257583
3057,ADDRESS,DSNY,Department of Sanitation,4111730029,QUEENS,,,,Queens Village,2019-02-20T00:00:00.000,13 QUEENS,Request Large Bulky Item Collection,2019-02-17T14:55:00.000,223 STREET,225 STREET,Request Large Bulky Item Collection,,N/A,223-45 107 AVENUE,11429,,,40.70878950956696,"{'type': 'Point', 'coordinates': [-73.732315062105, 40.708789509567]}",Sidewalk,-73.73231506210493,PHONE,QUEENS,Unspecified,2019-02-20T00:00:00.000,,,Closed,107 AVENUE,,,41727847,1058464,197621
3058,ADDRESS,NYPD,New York City Police Department,4015970010,QUEENS,,,,ELMHURST,2019-02-17T16:03:13.000,04 QUEENS,Blocked Driveway,2019-02-17T14:55:03.000,95 STREET,WARREN STREET,No Access,2019-02-17T22:55:03.000,Precinct,95-24 41 AVENUE,11373,,,40.747212023029434,"{'type': 'Point', 'coordinates': [-73.869638980865, 40.747212023029]}",Street/Sidewalk,-73.86963898086536,PHONE,QUEENS,Unspecified,2019-02-17T16:03:13.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,41 AVENUE,,,41724825,1020371,211533
3059,ADDRESS,DSNY,Department of Sanitation,4093200134,QUEENS,,,,Richmond Hill,,09 QUEENS,Graffiti,2019-02-17T14:55:36.000,,,Graffiti,2019-04-06T10:16:29.000,N/A,112-11 ATLANTIC AVENUE,11418,,,40.69245710855838,"{'type': 'Point', 'coordinates': [-73.833703574172, 40.692457108558]}",Mixed Use,-73.83370357417242,UNKNOWN,QUEENS,Unspecified,2019-03-07T10:16:28.000,The graffiti on this property has been scheduled to be removed by the City.,,Open,ATLANTIC AVENUE,,,41725261,1030366,191601
3060,ADDRESS,DSNY,Department of Sanitation,4092710024,QUEENS,,,,Richmond Hill,2019-02-23T00:00:00.000,09 QUEENS,Request Large Bulky Item Collection,2019-02-17T14:56:00.000,125 STREET,126 STREET,Request Large Bulky Item Collection,,N/A,125-19 HILLSIDE AVENUE,11418,,,40.7028399097231,"{'type': 'Point', 'coordinates': [-73.825826078792, 40.702839909723]}",Sidewalk,-73.82582607879155,PHONE,QUEENS,Unspecified,2019-02-23T00:00:00.000,,,Closed,HILLSIDE AVENUE,,,41724983,1032543,195388
3061,ADDRESS,DSNY,BCC - Queens East,4096510066,QUEENS,,,,Jamaica,2019-02-18T12:00:00.000,08 QUEENS,Overflowing Litter Baskets,2019-02-17T14:56:00.000,138 STREET,84 DRIVE,6 Overflowing Litter Baskets,,DSNY Garage,137-79 QUEENS BOULEVARD,11435,,,40.708941601133574,"{'type': 'Point', 'coordinates': [-73.818758561573, 40.708941601134]}",Sidewalk,-73.81875856157347,PHONE,QUEENS,Unspecified,2019-02-18T12:00:00.000,The Department of Sanitation cleaned the location.,,Closed,QUEENS BOULEVARD,,,41732326,1034498,197615
3062,ADDRESS,NYPD,New York City Police Department,3013090138,BROOKLYN,,,,BROOKLYN,2019-02-17T21:38:01.000,09 BROOKLYN,Illegal Parking,2019-02-17T14:56:35.000,NOSTRAND AVENUE,CLOVE ROAD,Double Parked Blocking Traffic,2019-02-17T22:56:35.000,Precinct,357 EMPIRE BOULEVARD,11225,,,40.66395500478142,"{'type': 'Point', 'coordinates': [-73.950311920971, 40.663955004781]}",Street/Sidewalk,-73.95031192097052,MOBILE,BROOKLYN,Unspecified,2019-02-17T21:38:01.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EMPIRE BOULEVARD,,,41724884,998035,181177
3063,ADDRESS,NYPD,New York City Police Department,4036240011,QUEENS,,,,RIDGEWOOD,2019-02-17T20:07:08.000,05 QUEENS,Illegal Parking,2019-02-17T14:57:55.000,DEAD END,68 AVENUE,Blocked Hydrant,2019-02-17T22:57:55.000,Precinct,67-11 65 STREET,11385,,,40.70669043760309,"{'type': 'Point', 'coordinates': [-73.892910059642, 40.706690437603]}",Street/Sidewalk,-73.89291005964171,ONLINE,QUEENS,Unspecified,2019-02-17T20:07:08.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,65 STREET,,,41725748,1013941,196761
3064,ADDRESS,DSNY,Department of Sanitation,4106200043,QUEENS,,,,Queens Village,2019-02-26T00:00:00.000,13 QUEENS,Request Large Bulky Item Collection,2019-02-17T14:58:00.000,93 ROAD,94 AVENUE,Request Large Bulky Item Collection,,N/A,93-26 217 STREET,11428,,,40.72054349425317,"{'type': 'Point', 'coordinates': [-73.739876238922, 40.720543494253]}",Sidewalk,-73.73987623892191,PHONE,QUEENS,Unspecified,2019-02-26T00:00:00.000,,,Closed,217 STREET,,,41728249,1056355,201897
3065,ADDRESS,HPD,Department of Housing Preservation and Development,4005880030,QUEENS,,,,Astoria,2019-02-21T10:39:48.000,01 QUEENS,HEAT/HOT WATER,2019-02-17T14:58:04.000,,,APARTMENT ONLY,,N/A,31-21 29 STREET,11106,,,40.7645453647657,"{'type': 'Point', 'coordinates': [-73.925494293816, 40.764545364766]}",RESIDENTIAL BUILDING,-73.92549429381576,PHONE,QUEENS,Unspecified,2019-02-21T10:39:48.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,29 STREET,,,41746852,1004889,217830
3066,ADDRESS,NYPD,New York City Police Department,1005710013,MANHATTAN,,,,NEW YORK,2019-02-17T23:09:16.000,02 MANHATTAN,Drug Activity,2019-02-17T14:58:22.000,5 AVENUE,UNION SQUARE WEST,Use Indoor,2019-02-17T22:58:22.000,Precinct,20 EAST 14 STREET,10003,,,40.73558743017497,"{'type': 'Point', 'coordinates': [-73.992631691749, 40.735587430175]}",Other,-73.99263169174945,PHONE,MANHATTAN,Unspecified,2019-02-17T23:09:16.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST 14 STREET,,,41726183,986292,207271
