,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
2151,ADDRESS,NYPD,New York City Police Department,3045970070,BROOKLYN,,,,BROOKLYN,2019-01-19T15:56:47.000,17 BROOKLYN,Noise - Residential,2019-01-19T11:53:39.000,EAST NEW YORK AVENUE,RUTLAND ROAD,Loud Music/Party,2019-01-19T19:53:39.000,Precinct,35 EAST 94 STREET,11212,,,40.66371757115178,"{'type': 'Point', 'coordinates': [-73.927109987693, 40.663717571152]}",Residential Building/House,-73.92710998769313,PHONE,BROOKLYN,Unspecified,2019-01-19T15:56:47.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,EAST 94 STREET,,,41465078,1004472,181095
2152,ADDRESS,DOT,Department of Transportation,4035150001,QUEENS,,,,Ridgewood,2019-01-22T09:00:00.000,05 QUEENS,Street Condition,2019-01-19T11:53:44.000,69 AVENUE,CATALPA AVENUE,Pothole,,N/A,68-55 60 STREET,11385,,,40.70271915519039,"{'type': 'Point', 'coordinates': [-73.89943356825, 40.70271915519]}",,-73.8994335682501,UNKNOWN,QUEENS,Unspecified,2019-01-22T09:00:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,60 STREET,,,41464247,1012134,195312
2153,ADDRESS,NYPD,New York City Police Department,4119650185,QUEENS,,,,JAMAICA,2019-01-19T15:04:15.000,12 QUEENS,Derelict Vehicle,2019-01-19T11:53:59.000,148 STREET,SUTPHIN BOULEVARD,With License Plate,2019-01-19T19:53:59.000,Precinct,148-08 111 AVENUE,11435,,,40.68828285453786,"{'type': 'Point', 'coordinates': [-73.796465798598, 40.688282854538]}",Street/Sidewalk,-73.79646579859758,MOBILE,QUEENS,Unspecified,2019-01-19T15:04:15.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,111 AVENUE,,,41468447,1040696,190102
2154,ADDRESS,DSNY,Department of Sanitation,3042440038,BROOKLYN,,,,BROOKLYN,2019-01-25T00:00:00.000,05 BROOKLYN,Request Large Bulky Item Collection,2019-01-19T11:54:00.000,DREW STREET,RUBY STREET,Request Large Bulky Item Collection,,N/A,1245 BELMONT AVENUE,11208,,,40.67532826447654,"{'type': 'Point', 'coordinates': [-73.861642728979, 40.675328264477]}",Sidewalk,-73.86164272897872,PHONE,BROOKLYN,Unspecified,2019-01-25T00:00:00.000,,,Closed,BELMONT AVENUE,,,41467486,1022628,185347
2155,ADDRESS,DSNY,Department of Sanitation,4106340070,QUEENS,,,,Queens Village,2019-01-29T00:00:00.000,13 QUEENS,Request Large Bulky Item Collection,2019-01-19T11:54:00.000,92 AVENUE,92 ROAD,Request Large Bulky Item Collection,,N/A,92-09 217 STREET,11428,,,40.722510283979986,"{'type': 'Point', 'coordinates': [-73.741777028133, 40.72251028398]}",Sidewalk,-73.74177702813272,PHONE,QUEENS,Unspecified,2019-01-29T00:00:00.000,,,Closed,217 STREET,,,41468742,1055826,202612
2156,ADDRESS,NYPD,New York City Police Department,1001450016,MANHATTAN,,,,NEW YORK,2019-01-19T12:34:18.000,01 MANHATTAN,Noise - Commercial,2019-01-19T11:54:09.000,CHURCH STREET,WEST BROADWAY,Loud Music/Party,2019-01-19T19:54:09.000,Precinct,111 READE STREET,10013,,,40.715816873965345,"{'type': 'Point', 'coordinates': [-74.008412241905, 40.715816873965]}",Club/Bar/Restaurant,-74.00841224190474,ONLINE,MANHATTAN,Unspecified,2019-01-19T12:34:18.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,READE STREET,,,41467506,981918,200068
2157,ADDRESS,HPD,Department of Housing Preservation and Development,3018230027,BROOKLYN,,,,BROOKLYN,2019-01-22T15:54:28.000,03 BROOKLYN,HEAT/HOT WATER,2019-01-19T11:54:26.000,,,APARTMENT ONLY,,N/A,246 MADISON STREET,11216,,,40.68489978460902,"{'type': 'Point', 'coordinates': [-73.948936989465, 40.684899784609]}",RESIDENTIAL BUILDING,-73.9489369894646,ONLINE,BROOKLYN,Unspecified,2019-01-22T15:54:28.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,MADISON STREET,,,41484958,998412,188808
2158,ADDRESS,HPD,Department of Housing Preservation and Development,3018230027,BROOKLYN,,,,BROOKLYN,2019-01-22T15:54:28.000,03 BROOKLYN,HEAT/HOT WATER,2019-01-19T11:54:26.000,,,APARTMENT ONLY,,N/A,246 MADISON STREET,11216,,,40.68489978460902,"{'type': 'Point', 'coordinates': [-73.948936989465, 40.684899784609]}",RESIDENTIAL BUILDING,-73.9489369894646,ONLINE,BROOKLYN,Unspecified,2019-01-22T15:54:28.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,MADISON STREET,,,41485050,998412,188808
2159,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,NEW YORK,2019-01-23T08:13:18.000,06 MANHATTAN,Broken Parking Meter,2019-01-19T11:55:11.000,,,Coin or Card Did Not Register,2019-02-08T11:55:11.000,N/A,,10010,3 AVENUE,EAST   22 STREET,40.73816657030053,"{'type': 'Point', 'coordinates': [-73.983631762913, 40.738166570301]}",Street,-73.98363176291305,PHONE,MANHATTAN,Unspecified,2019-01-23T08:13:18.000,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,,Closed,,,,41468460,988786,208211
2160,ADDRESS,HPD,Department of Housing Preservation and Development,2029350027,BRONX,,,,BRONX,2019-01-23T13:22:20.000,03 BRONX,HEAT/HOT WATER,2019-01-19T11:55:21.000,,,APARTMENT ONLY,,N/A,639 JEFFERSON PLACE,10456,,,40.8333417044513,"{'type': 'Point', 'coordinates': [-73.899770955778, 40.833341704451]}",RESIDENTIAL BUILDING,-73.89977095577845,PHONE,BRONX,Unspecified,2019-01-23T13:22:20.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,JEFFERSON PLACE,,,41494259,1011986,242902
2161,ADDRESS,NYPD,New York City Police Department,4021860075,QUEENS,,,,FOREST HILLS,2019-01-19T14:02:19.000,06 QUEENS,Illegal Parking,2019-01-19T11:55:27.000,66 AVENUE,66 ROAD,Commercial Overnight Parking,2019-01-19T19:55:27.000,Precinct,66-02 GRAND CENTRAL PARKWAY,11375,,,40.731701659248536,"{'type': 'Point', 'coordinates': [-73.84340182757, 40.731701659249]}",Street/Sidewalk,-73.84340182757023,PHONE,QUEENS,Unspecified,2019-01-19T14:02:19.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,GRAND CENTRAL PARKWAY,,,41464166,1027651,205894
2162,ADDRESS,NYPD,New York City Police Department,3040340007,BROOKLYN,,,,BROOKLYN,2019-01-19T13:50:11.000,05 BROOKLYN,Illegal Parking,2019-01-19T11:55:29.000,BELMONT AVENUE,SUTTER AVENUE,Posted Parking Sign Violation,2019-01-19T19:55:29.000,Precinct,447 ELTON STREET,11208,,,40.67202249644634,"{'type': 'Point', 'coordinates': [-73.882947589991, 40.672022496446]}",Street/Sidewalk,-73.8829475899912,PHONE,BROOKLYN,Unspecified,2019-01-19T13:50:11.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,ELTON STREET,,,41467619,1016720,184134
2163,ADDRESS,NYPD,New York City Police Department,4050590010,QUEENS,,,,FLUSHING,2019-01-19T14:20:48.000,07 QUEENS,Blocked Driveway,2019-01-19T11:55:36.000,BARCLAY AVENUE,SANFORD AVENUE,No Access,2019-01-19T19:55:36.000,Precinct,41-51 150 STREET,11355,,,40.761500673291984,"{'type': 'Point', 'coordinates': [-73.813399396239, 40.761500673292]}",Street/Sidewalk,-73.81339939623913,MOBILE,QUEENS,Unspecified,2019-01-19T14:20:48.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,150 STREET,,,41464226,1035943,216767
2164,ADDRESS,DEP,Department of Environmental Protection,1013697501,MANHATTAN,,,,NEW YORK,2019-01-24T09:19:00.000,06 MANHATTAN,Noise,2019-01-19T11:56:00.000,1 AVE,SUTTON PL,Noise: Construction Before/After Hours (NM1),,N/A,420 EAST   58 STREET,10022,,,40.758697600391905,"{'type': 'Point', 'coordinates': [-73.961781235043, 40.758697600392]}",,-73.96178123504284,PHONE,MANHATTAN,Unspecified,2019-01-24T09:19:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,EAST   58 STREET,,,41465039,994838,215693
2165,ADDRESS,DOHMH,Department of Health and Mental Hygiene,1001950021,MANHATTAN,,,,NEW YORK,2019-03-21T06:10:45.000,01 MANHATTAN,Food Establishment,2019-01-19T11:56:06.000,WHITE STREET,WALKER STREET,Rodents/Insects/Garbage,2019-03-20T11:56:06.000,N/A,90 LAFAYETTE STREET,10013,,,40.71751617967145,"{'type': 'Point', 'coordinates': [-74.001381634129, 40.717516179671]}",Restaurant/Bar/Deli/Bakery,-74.0013816341294,ONLINE,MANHATTAN,Unspecified,2019-03-21T06:10:45.000,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",,Closed,LAFAYETTE STREET,,,41464026,983867,200687
2166,ADDRESS,HPD,Department of Housing Preservation and Development,1002670001,MANHATTAN,,,,NEW YORK,2019-01-23T14:38:39.000,03 MANHATTAN,HEAT/HOT WATER,2019-01-19T11:56:30.000,,,APARTMENT ONLY,,N/A,250 HENRY STREET,10002,,,40.71380153550447,"{'type': 'Point', 'coordinates': [-73.984893051461, 40.713801535504]}",RESIDENTIAL BUILDING,-73.98489305146144,PHONE,MANHATTAN,Unspecified,2019-01-23T14:38:39.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,HENRY STREET,,,41494137,988438,199334
2167,ADDRESS,HPD,Department of Housing Preservation and Development,1002670001,MANHATTAN,,,,NEW YORK,2019-01-23T14:38:40.000,03 MANHATTAN,HEAT/HOT WATER,2019-01-19T11:56:30.000,,,APARTMENT ONLY,,N/A,250 HENRY STREET,10002,,,40.71380153550447,"{'type': 'Point', 'coordinates': [-73.984893051461, 40.713801535504]}",RESIDENTIAL BUILDING,-73.98489305146144,PHONE,MANHATTAN,Unspecified,2019-01-23T14:38:40.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,HENRY STREET,,,41496585,988438,199334
2168,ADDRESS,HPD,Department of Housing Preservation and Development,1002670001,MANHATTAN,,,,NEW YORK,2019-01-23T14:38:40.000,03 MANHATTAN,HEAT/HOT WATER,2019-01-19T11:56:30.000,,,APARTMENT ONLY,,N/A,250 HENRY STREET,10002,,,40.71380153550447,"{'type': 'Point', 'coordinates': [-73.984893051461, 40.713801535504]}",RESIDENTIAL BUILDING,-73.98489305146144,PHONE,MANHATTAN,Unspecified,2019-01-23T14:38:40.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,HENRY STREET,,,41500816,988438,199334
2169,ADDRESS,HPD,Department of Housing Preservation and Development,1002670001,MANHATTAN,,,,NEW YORK,2019-01-23T14:38:39.000,03 MANHATTAN,HEAT/HOT WATER,2019-01-19T11:56:30.000,,,APARTMENT ONLY,,N/A,250 HENRY STREET,10002,,,40.71380153550447,"{'type': 'Point', 'coordinates': [-73.984893051461, 40.713801535504]}",RESIDENTIAL BUILDING,-73.98489305146144,PHONE,MANHATTAN,Unspecified,2019-01-23T14:38:39.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,HENRY STREET,,,41501576,988438,199334
2170,ADDRESS,DSNY,Department of Sanitation,4035310070,QUEENS,,,,Ridgewood,2019-01-23T00:00:00.000,05 QUEENS,Request Large Bulky Item Collection,2019-01-19T11:57:00.000,60 LANE,FRESH POND ROAD,Request Large Bulky Item Collection,,N/A,60-49 67 AVENUE,11385,,,40.70528995852438,"{'type': 'Point', 'coordinates': [-73.898246679034, 40.705289958524]}",Sidewalk,-73.89824667903378,PHONE,QUEENS,Unspecified,2019-01-23T00:00:00.000,,,Closed,67 AVENUE,,,41467570,1012462,196249
2171,ADDRESS,HPD,Department of Housing Preservation and Development,2039447501,BRONX,,,,BRONX,2019-01-23T18:10:04.000,09 BRONX,HEAT/HOT WATER,2019-01-19T11:57:24.000,,,ENTIRE BUILDING,,N/A,1576 UNIONPORT ROAD,10462,,,40.839659306931445,"{'type': 'Point', 'coordinates': [-73.861879213802, 40.839659306931]}",RESIDENTIAL BUILDING,-73.86187921380225,PHONE,BRONX,Unspecified,2019-01-23T18:10:04.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,UNIONPORT ROAD,,,41495517,1022468,245218
2172,ADDRESS,DOB,Department of Buildings,3066680065,BROOKLYN,,,,BROOKLYN,2019-03-29T00:00:00.000,Unspecified BROOKLYN,General Construction/Plumbing,2019-01-19T11:57:27.000,,,Building Permit - None,,N/A,1857 WEST 13 STREET,11223,,,40.60147418615652,"{'type': 'Point', 'coordinates': [-73.985134535031, 40.601474186157]}",,-73.9851345350311,UNKNOWN,BROOKLYN,Unspecified,2019-03-29T00:00:00.000,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,WEST 13 STREET,,,41467186,988378,158410
2173,ADDRESS,DOB,Department of Buildings,1013740045,MANHATTAN,,,,NEW YORK,2019-01-19T11:57:27.000,Unspecified MANHATTAN,Emergency Response Team (ERT),2019-01-19T11:57:27.000,,,After Hours Work - Illegal,,N/A,30 EAST 60 STREET,10022,,,40.764046942272756,"{'type': 'Point', 'coordinates': [-73.970575541227, 40.764046942273]}",,-73.97057554122675,UNKNOWN,MANHATTAN,Unspecified,2019-01-19T00:00:00.000,The Department of Buildings investigated this complaint and issued a stop work order for after-hours work only.,,Closed,EAST 60 STREET,,,41463609,992401,217641
2174,ADDRESS,HPD,Department of Housing Preservation and Development,2028540018,BRONX,,,,BRONX,2019-01-22T09:37:48.000,05 BRONX,HEAT/HOT WATER,2019-01-19T11:57:44.000,,,APARTMENT ONLY,,N/A,1979 WALTON AVENUE,10453,,,40.85175460441295,"{'type': 'Point', 'coordinates': [-73.908028061706, 40.851754604413]}",RESIDENTIAL BUILDING,-73.9080280617059,PHONE,BRONX,Unspecified,2019-01-22T09:37:48.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,WALTON AVENUE,,,41489449,1009694,249608
2175,ADDRESS,NYPD,New York City Police Department,4161240084,QUEENS,,,,FAR ROCKAWAY,2019-01-19T12:44:22.000,14 QUEENS,Illegal Parking,2019-01-19T11:57:47.000,ROCKAWAY FREEWAY,BEACH CHANNEL DRIVE,Posted Parking Sign Violation,2019-01-19T19:57:47.000,Precinct,333 BEACH 90 STREET,11693,,,40.588362248705096,"{'type': 'Point', 'coordinates': [-73.814822906392, 40.588362248705]}",Street/Sidewalk,-73.8148229063924,MOBILE,QUEENS,Unspecified,2019-01-19T12:44:22.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,BEACH 90 STREET,,,41464370,1035682,153687
2176,ADDRESS,DEP,Department of Environmental Protection,3001650060,BROOKLYN,,,,BROOKLYN,2019-01-26T08:30:00.000,02 BROOKLYN,Noise,2019-01-19T11:58:00.000,HOYT ST,BOND ST,Noise: Construction Before/After Hours (NM1),,N/A,211 SCHERMERHORN STREET,11201,,,40.68875287329103,"{'type': 'Point', 'coordinates': [-73.985446814797, 40.688752873291]}",,-73.9854468147971,ONLINE,BROOKLYN,Unspecified,2019-01-26T08:30:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,SCHERMERHORN STREET,,,41463564,988286,190208
2177,ADDRESS,DSNY,Department of Sanitation,3019717501,BROOKLYN,,,,BROOKLYN,2019-01-24T00:00:00.000,03 BROOKLYN,Request Large Bulky Item Collection,2019-01-19T11:58:00.000,LEXINGTON AVENUE,QUINCY STREET,Request Large Bulky Item Collection,,N/A,361 FRANKLIN AVENUE,11238,,,40.68688747892556,"{'type': 'Point', 'coordinates': [-73.956810410782, 40.686887478926]}",Sidewalk,-73.95681041078156,PHONE,BROOKLYN,Unspecified,2019-01-24T00:00:00.000,,,Closed,FRANKLIN AVENUE,,,41463627,996228,189531
2178,ADDRESS,DEP,Department of Environmental Protection,3020060162,BROOKLYN,,,,BROOKLYN,2019-01-19T13:00:00.000,02 BROOKLYN,Water System,2019-01-19T11:58:00.000,FULTON ST,ATLANTIC AVE,Leak (Use Comments) (WA2),,N/A,442 CARLTON AVENUE,11238,,,40.68412521732978,"{'type': 'Point', 'coordinates': [-73.971068717586, 40.68412521733]}",,-73.97106871758572,PHONE,BROOKLYN,Unspecified,2019-01-19T13:00:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,CARLTON AVENUE,,,41466214,992274,188523
2179,ADDRESS,DSNY,BCC - Brooklyn North,3026500003,BROOKLYN,,,,BROOKLYN,2019-01-22T12:00:00.000,01 BROOKLYN,Sanitation Condition,2019-01-19T11:58:00.000,,,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,100 MCGUINESS BOULEVARD,11222,,,40.725777510283095,"{'type': 'Point', 'coordinates': [-73.94880825584, 40.725777510283]}",Street,-73.94880825584012,PHONE,BROOKLYN,Unspecified,2019-01-22T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,MCGUINESS BOULEVARD,,,41469190,998439,203701
2180,ADDRESS,DSNY,Department of Sanitation,1020760040,MANHATTAN,,,,NEW YORK,2019-03-25T00:00:00.000,09 MANHATTAN,Graffiti,2019-01-19T11:58:04.000,,,Graffiti,2019-03-10T10:24:18.000,N/A,508 WEST  145 STREET,10031,,,40.825463348162316,"{'type': 'Point', 'coordinates': [-73.948178737875, 40.825463348162]}",Comercial,-73.94817873787532,UNKNOWN,MANHATTAN,Unspecified,2019-04-15T14:36:33.000,"The cleaning crew was dispatched, but the owner refused to have the graffiti removed.",,Closed,WEST  145 STREET,,,41467212,998592,240020
2181,ADDRESS,HPD,Department of Housing Preservation and Development,3072380115,BROOKLYN,,,,BROOKLYN,2019-01-20T17:51:20.000,13 BROOKLYN,HEAT/HOT WATER,2019-01-19T11:58:26.000,,,ENTIRE BUILDING,,N/A,2650 OCEAN PARKWAY,11235,,,40.585465322326364,"{'type': 'Point', 'coordinates': [-73.966438311889, 40.585465322326]}",RESIDENTIAL BUILDING,-73.96643831188857,MOBILE,BROOKLYN,Unspecified,2019-01-20T17:51:20.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,OCEAN PARKWAY,,,41472201,993572,152579
2182,ADDRESS,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-01-19T14:54:08.000,12 MANHATTAN,Illegal Parking,2019-01-19T11:58:48.000,WEST 189 STREET,WEST 190 STREET,Blocked Sidewalk,2019-01-19T19:58:48.000,Precinct,189 BENNETT AVENUE,10040,,,40.85647397092234,"{'type': 'Point', 'coordinates': [-73.933839423589, 40.856473970922]}",Street/Sidewalk,-73.93383942358851,PHONE,MANHATTAN,Unspecified,2019-01-19T14:54:08.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,BENNETT AVENUE,,,41466398,1002552,251321
2183,ADDRESS,NYPD,New York City Police Department,3011480005,BROOKLYN,,,,BROOKLYN,2019-01-19T14:44:00.000,08 BROOKLYN,Noise - Residential,2019-01-19T11:58:50.000,BERGEN STREET,ST MARKS AVENUE,Loud Music/Party,2019-01-19T19:58:50.000,Precinct,577 GRAND AVENUE,11238,,,40.67794419304246,"{'type': 'Point', 'coordinates': [-73.962296197302, 40.677944193042]}",Residential Building/House,-73.96229619730246,MOBILE,BROOKLYN,Unspecified,2019-01-19T14:44:00.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,GRAND AVENUE,,,41463518,994708,186272
2184,ADDRESS,DSNY,Department of Sanitation,3060090047,BROOKLYN,,,,BROOKLYN,2019-01-24T00:00:00.000,10 BROOKLYN,Request Large Bulky Item Collection,2019-01-19T11:59:00.000,5 AVENUE,6 AVENUE,Request Large Bulky Item Collection,,N/A,583 83 STREET,11209,,,40.62255829382871,"{'type': 'Point', 'coordinates': [-74.023303069449, 40.622558293829]}",Sidewalk,-74.02330306944876,PHONE,BROOKLYN,Unspecified,2019-01-24T00:00:00.000,,,Closed,83 STREET,,,41465177,977781,166092
2185,ADDRESS,DSNY,Department of Sanitation,4034700002,QUEENS,,,,Ridgewood,2019-01-29T00:00:00.000,05 QUEENS,Request Large Bulky Item Collection,2019-01-19T11:59:00.000,ONDERDONK AVENUE,MYRTLE AVENUE LINE,Request Large Bulky Item Collection,,N/A,1854 WOODBINE STREET,11385,,,40.703383366812304,"{'type': 'Point', 'coordinates': [-73.905899266886, 40.703383366812]}",Sidewalk,-73.90589926688644,PHONE,QUEENS,Unspecified,2019-01-29T00:00:00.000,,,Closed,WOODBINE STREET,,,41468658,1010341,195552
2186,ADDRESS,DSNY,BCC - Brooklyn North,3040140003,BROOKLYN,,,,BROOKLYN,2019-01-19T12:00:00.000,05 BROOKLYN,Derelict Vehicles,2019-01-19T11:59:00.000,PITKIN AVENUE,BELMONT AVENUE,14 Derelict Vehicles,,DSNY Garage,379 JEROME STREET,11207,,,40.672481708091865,"{'type': 'Point', 'coordinates': [-73.886519306479, 40.672481708092]}",Street,-73.88651930647934,PHONE,BROOKLYN,Unspecified,2019-01-19T11:59:00.000,The Department of Sanitation removed the items.,,Pending,JEROME STREET,,,41469081,1015729,184300
2187,ADDRESS,NYPD,New York City Police Department,1015270028,MANHATTAN,,,,NEW YORK,2019-01-19T19:05:26.000,08 MANHATTAN,Animal Abuse,2019-01-19T11:59:12.000,3 AVENUE,2 AVENUE,Neglected,2019-01-19T19:59:12.000,Precinct,240 EAST 82 STREET,10028,,,40.77581680580157,"{'type': 'Point', 'coordinates': [-73.95489690644, 40.775816805802]}",Residential Building/House,-73.95489690644007,ONLINE,MANHATTAN,Unspecified,2019-01-19T19:05:26.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,EAST 82 STREET,,,41465943,996742,221931
2188,ADDRESS,DOT,Department of Transportation,2057780860,BRONX,,,,BRONX,2019-01-24T07:29:17.000,08 BRONX,Street Sign - Damaged,2019-01-19T12:00:06.000,BEND,BEND,Speed Limit,2019-07-21T14:23:13.000,N/A,1 DASH PLACE,10463,,,40.88763285908673,"{'type': 'Point', 'coordinates': [-73.904148410178, 40.887632859087]}",Street,-73.90414841017771,PHONE,BRONX,Unspecified,2019-01-24T07:29:17.000,The Department of Transportation has completed the request or corrected the condition.,,Closed,DASH PLACE,,,41468148,1010753,262681
2189,ADDRESS,DSNY,Department of Sanitation,5001490018,STATEN ISLAND,,,,STATEN ISLAND,2019-01-22T12:57:00.000,01 STATEN ISLAND,Electronics Waste,2019-01-19T12:01:00.000,RICHMOND TERRACE,PELTON PLACE,missed collection for E-waste,,N/A,16 PELTON AVENUE,10310,,,40.64354226872392,"{'type': 'Point', 'coordinates': [-74.11190002872, 40.643542268724]}",Sidewalk,-74.11190002872013,PHONE,STATEN ISLAND,Unspecified,2019-01-22T12:57:00.000,The Department of Sanitation did not find any E-Waste at the location. Call 311 to make another appointment if you still need E-Waste removal.,,Closed,PELTON AVENUE,,,41464898,953196,173756
2190,ADDRESS,DSNY,Department of Sanitation,4032170015,QUEENS,,,,Forest Hills,2019-01-25T00:00:00.000,06 QUEENS,Request Large Bulky Item Collection,2019-01-19T12:01:00.000,69 AVENUE,70 AVENUE,Request Large Bulky Item Collection,,N/A,69-20 EXETER STREET,11375,,,40.71849766279152,"{'type': 'Point', 'coordinates': [-73.850384424081, 40.718497662792]}",Sidewalk,-73.85038442408124,PHONE,QUEENS,Unspecified,2019-01-25T00:00:00.000,,,Closed,EXETER STREET,,,41468295,1025724,201080
2191,ADDRESS,NYPD,New York City Police Department,3043020001,BROOKLYN,,,,BROOKLYN,2019-01-19T13:45:00.000,05 BROOKLYN,Blocked Driveway,2019-01-19T12:01:13.000,WYONA STREET,BRADFORD STREET,No Access,2019-01-19T20:01:13.000,Precinct,464 NEW LOTS AVENUE,11207,,,40.66297215031561,"{'type': 'Point', 'coordinates': [-73.890489569383, 40.662972150316]}",Street/Sidewalk,-73.89048956938328,PHONE,BROOKLYN,Unspecified,2019-01-19T13:45:00.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,NEW LOTS AVENUE,,,41465048,1014632,180834
2192,ADDRESS,NYPD,New York City Police Department,2037107501,BRONX,,,,BRONX,2019-01-19T17:55:48.000,09 BRONX,Noise - Residential,2019-01-19T12:01:41.000,BRUCKNER BOULEVARD,WATSON AVENUE,Loud Music/Party,2019-01-19T20:01:41.000,Precinct,1092 CLOSE AVENUE,10472,,,40.8251211103931,"{'type': 'Point', 'coordinates': [-73.882172425227, 40.825121110393]}",Residential Building/House,-73.88217242522667,PHONE,BRONX,Unspecified,2019-01-19T17:55:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,CLOSE AVENUE,,,41465350,1016860,239913
2193,ADDRESS,DSNY,A - Canine Task Force Citywide,4010330001,QUEENS,,,,East Elmhurst,2019-05-24T12:00:00.000,03 QUEENS,Dirty Conditions,2019-01-19T12:02:00.000,,,E8 Canine Violation,,N/A,80-02 GRAND CENTRAL PARKWAY,11370,,,40.76610794807113,"{'type': 'Point', 'coordinates': [-73.889013154251, 40.766107948071]}",Sidewalk,-73.8890131542506,ONLINE,QUEENS,Unspecified,2019-05-24T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,GRAND CENTRAL PARKWAY,,,42774383,1014994,218410
2194,ADDRESS,DSNY,Department of Sanitation,3001510022,BROOKLYN,,,,BROOKLYN,2019-01-23T00:00:00.000,02 BROOKLYN,Request Large Bulky Item Collection,2019-01-19T12:02:00.000,JAY STREET,LAWRENCE STREET,Request Large Bulky Item Collection,,N/A,44 WILLOUGHBY STREET,11201,,,40.69221696711461,"{'type': 'Point', 'coordinates': [-73.98707598474, 40.692216967115]}",Sidewalk,-73.98707598474006,PHONE,BROOKLYN,Unspecified,2019-01-23T00:00:00.000,,,Closed,WILLOUGHBY STREET,,,41464507,987834,191470
